#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
6513	SLC2A1;NM_006516.4	1	-	43392681	43424352	43392681	43424352	10	43392681,43393245,43394572,43394850,43395233,43395513,43396266,43396686,43408866,43424274	43392942,43393509,43394734,43395015,43395481,43395736,43396567,43396907,43409022,43424352	nan	SLC2A1	nan	nan	0,0,0,0,0,0,0,0,0,0
477	ATP1A2;NM_000702.4	1	+	160085621	160111142	160085621	160111142	23	160085621,160090665,160090951,160092972,160093702,160094055,160094895,160097311,160098411,160098739,160099025,160099861,160100181,160104243,160104904,160105193,160105598,160106006,160106329,160106660,160109399,160109652,160111053	160085693,160090830,160091071,160093236,160093876,160094250,160095073,160097640,160098670,160098909,160099220,160100111,160100417,160104440,160105115,160105422,160105813,160106190,160106535,160106851,160109561,160109804,160111142	nan	ATP1A2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6323	SCN1A;NM_006920.6	2	-	166847724	166930161	166847724	166930161	26	166847724,166850625,166852492,166854517,166856202,166858951,166866198,166868588,166870223,166872086,166892527,166894255,166895902,166897710,166898771,166900181,166901522,166903249,166904106,166905365,166908198,166909331,166911117,166912890,166915047,166929837	166848962,166850956,166852657,166854715,166856316,166859293,166866381,166868822,166870438,166872267,166893070,166894672,166896136,166898009,166898964,166900589,166901867,166903516,166904308,166905489,166908528,166909483,166911306,166913038,166915228,166930161	nan	SCN1A	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25953	PNKD;NM_015488.5	2	+	219135228	219209734	219135228	219209734	10	219135228,219136073,219204475,219204721,219205420,219206226,219206673,219208192,219209147,219209500	219135355,219136302,219204651,219204894,219205539,219206379,219206897,219208339,219209323,219209734	nan	PNKD	nan	nan	0,0,0,0,0,0,0,0,0,0
111	ADCY5;NM_183357.3	3	-	123003424	123167422	123003424	123167422	21	123003424,123005501,123008566,123009929,123014900,123016169,123018936,123021871,123022883,123033051,123036836,123038490,123039565,123044138,123046434,123047460,123049705,123051380,123066598,123071248,123166228	123003613,123005686,123008831,123010253,123015093,123016259,123019172,123022096,123023060,123033199,123036994,123038695,123039648,123044339,123046636,123047679,123049893,123051552,123066780,123071458,123167422	nan	ADCY5	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743	GLRB;NM_000824.5	4	+	157999146	158091910	157999146	158091910	9	157999146,158041677,158043451,158057590,158057925,158059930,158064928,158073839,158091553	157999328,158041844,158043579,158057880,158058068,158060131,158065141,158074192,158091910	nan	GLRB	nan	nan	0,0,0,0,0,0,0,0,0
6507	SLC1A3;NM_004172.5	5	+	36608495	36686401	36608495	36686401	9	36608495,36629521,36671100,36674120,36676963,36679698,36680466,36683935,36686136	36608736,36629719,36671365,36674223,36677316,36679992,36680721,36684130,36686401	nan	SLC1A3	nan	nan	0,0,0,0,0,0,0,0,0
2741	GLRA1;NM_001146040.2	5	-	151202203	151304140	151202203	151304140	9	151202203,151208451,151230920,151234570,151235831,151239315,151266251,151271841,151304024	151202578,151208658,151231195,151234768,151235974,151239599,151266379,151272029,151304140	nan	GLRA1	nan	nan	0,0,0,0,0,0,0,0,0
10846	PDE10A;NM_001130690.3	6	-	165746483	166075531	165746483	166075531	22	165746483,165749581,165752736,165756849,165792652,165801756,165806104,165808639,165809775,165826958,165829646,165832092,165842115,165843744,165844879,165846431,165848694,165862385,165863699,165895772,165956897,166075404	165746646,165749730,165752877,165757021,165792885,165801972,165806315,165808783,165809978,165827205,165829799,165832295,165842227,165843863,165844990,165846647,165848895,165862495,165863880,165895861,165957086,166075531	nan	PDE10A	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778	KCNMA1;NM_001161352.2	10	-	78646993	79397430	78646993	79397430	28	78646993,78649178,78651252,78669693,78674663,78704500,78708869,78713528,78729701,78761134,78771694,78778740,78787550,78799255,78832824,78839208,78844364,78846215,78850127,78868208,78869900,78872094,78880700,78943148,78944550,79010922,79163589,79396992	78647303,78649357,78651507,78669884,78674837,78704753,78709154,78713712,78729855,78761368,78771831,78778887,78787679,78799425,78833040,78839338,78844507,78846381,78850298,78868360,78870131,78872230,78880836,78943320,78944704,79011044,79163811,79397430	nan	KCNMA1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
