#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
100287102	DDX11L1;NR_046018.2	1	+	11868	14414	11868	14414	3	11868,12607,13215	12232,12726,14414	nan	DDX11L1	nan	nan	0,0,0
653635	WASH7P;NR_024540.1	1	-	14356	29375	14356	29375	11	14356,14964,15790,16601,16852,17227,17600,17909,18262,24732,29315	14834,15043,15952,16770,17060,17373,17747,18066,18371,24896,29375	nan	WASH7P	nan	nan	0,0,0,0,0,0,0,0,0,0,0
102465909	MIR6859-2;NR_107062.1	1	-	17363	17441	17363	17441	1	17363	17441	nan	MIR6859-2	nan	nan	0
102465910	MIR6859-3;NR_107063.1	1	-	17363	17441	17363	17441	1	17363	17441	nan	MIR6859-3	nan	nan	0
102466751	MIR6859-1;NR_106918.1	1	-	17363	17441	17363	17441	1	17363	17441	nan	MIR6859-1	nan	nan	0
103504738	MIR6859-4;NR_128720.1	1	-	17363	17441	17363	17441	1	17363	17441	nan	MIR6859-4	nan	nan	0
100302278	MIR1302-2;NR_036051.1	1	+	30360	30508	30360	30508	1	30360	30508	nan	MIR1302-2	nan	nan	0
100422831	MIR1302-9;NR_036266.1	1	+	30360	30508	30360	30508	1	30360	30508	nan	MIR1302-9	nan	nan	0
100422834	MIR1302-10;NR_036267.1	1	+	30360	30508	30360	30508	1	30360	30508	nan	MIR1302-10	nan	nan	0
100422919	MIR1302-11;NR_036268.1	1	+	30360	30508	30360	30508	1	30360	30508	nan	MIR1302-11	nan	nan	0
641702	FAM138F;NR_026820.1	1	-	34605	36086	34605	36086	3	34605,35271,35715	35179,35486,36086	nan	FAM138F	nan	nan	0,0,0
645520	FAM138A;NR_026818.1	1	-	34605	36086	34605	36086	3	34605,35271,35715	35179,35486,36086	nan	FAM138A	nan	nan	0,0,0
729737	LOC729737;NR_039983.2	1	-	134767	140571	134767	140571	3	134767,139784,140069	139701,139852,140571	nan	LOC729737	nan	nan	0,0,0
100132062	LOC100132062;NR_028325.1	1	+	323886	328586	323886	328586	3	323886,324282,324433	324065,324350,328586	nan	LOC100132062	nan	nan	0,0,0
100132287	LOC100132287;NR_028322.1	1	+	323886	328586	323886	328586	3	323886,324282,324433	324065,324350,328586	nan	LOC100132287	nan	nan	0,0,0
100133331	LOC100133331;NR_028327.1,NR_028327.1	1	-	323886	665736	323886	665736	7	323886,324282,324433,327030,661133,665272,665557	324065,324350,326943,328586,665189,665340,665736	nan	LOC100133331	nan	nan	0,0,0,0,0,0,0
101928626	LOC101928626;NR_125957.1	1	-	562754	564394	562754	564394	3	562754,563335,564293	563208,563608,564394	nan	LOC101928626	nan	nan	0,0,0
102465432	MIR6723;NR_106781.1	1	-	567699	567798	567699	567798	1	567699	567798	nan	MIR6723	nan	nan	0
