#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
57190	SELENON;NM_020451.2	1	+	26126656	26144723	26126656	26144723	13	26126656,26127523,26128496,26131622,26135060,26135506,26136163,26137934,26138171,26139167,26140361,26140557,26142028	26126914,26127661,26128618,26131776,26135290,26135651,26136321,26138036,26138380,26139293,26140494,26140679,26144723	nan	SELENON	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
23443	SLC35A3;NM_012243.2	1	+	100435334	100492544	100435334	100492544	8	100435334,100459082,100464806,100472579,100476910,100480847,100483227,100487931	100435728,100459307,100464981,100472722,100477099,100480986,100483381,100492544	nan	SLC35A3	nan	nan	0,0,0,0,0,0,0,0
7170	TPM3;NM_152263.3	1	-	154134278	154164621	154134278	154164621	10	154134278,154141770,154142865,154143114,154143878,154145373,154145549,154148580,154163651,154164367	154140426,154141869,154142955,154143197,154143974,154145464,154145687,154148734,154163797,154164621	nan	TPM3	nan	nan	0,0,0,0,0,0,0,0,0,0
58	ACTA1;NM_001100.3	1	-	229566982	229569853	229566982	229569853	7	229566982,229567457,229567730,229568006,229568292,229568723,229569740	229567399,229567659,229567942,229568188,229568637,229568884,229569853	nan	ACTA1	nan	nan	0,0,0,0,0,0,0
274	BIN1;NM_139343.2	2	-	127805588	127864913	127805588	127864913	19	127805588,127807986,127808367,127808719,127809820,127810987,127811470,127815038,127816576,127819680,127821136,127821498,127825728,127826489,127827560,127828118,127828327,127834191,127864425	127806219,127808108,127808498,127808829,127809948,127811031,127811598,127815187,127816741,127819783,127821232,127821604,127825841,127826617,127827676,127828233,127828402,127834292,127864913	nan	BIN1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703	NEB;NM_001271208.1	2	-	152341842	152591011	152341842	152591011	183	152341842,152346474,152346875,152348186,152348601,152348890,152349856,152350278,152350664,152352779,152353444,152354129,152354763,152355801,152357894,152359296,152359852,152361981,152362669,152363412,152364508,152369236,152370083,152370821,152371321,152372962,152374821,152375468,152376161,152380814,152381018,152381666,152382461,152382661,152383421,152383984,152385713,152387497,152388295,152389945,152390718,152392194,152393635,152394375,152394643,152396847,152397200,152397950,152402391,152402848,152403932,152404137,152404811,152406139,152408241,152409175,152409901,152410331,152411434,152417095,152417507,152417711,152418613,152419114,152420109,152420326,152421547,152422004,152422219,152423671,152424574,152424819,152425121,152425771,152426584,152427000,152432198,152432654,152435841,152437300,152437986,152438967,152439958,152442010,152442908,152443877,152446392,152447851,152448537,152449519,152450510,152452563,152453461,152454430,152456945,152458404,152459090,152460072,152461063,152463109,152464007,152464976,152466312,152467019,152467265,152468689,152470779,152472505,152473867,152474778,152475954,152477422,152482037,152483505,152484026,152486042,152487218,152487646,152490157,152492730,152495783,152496360,152496858,152499077,152499268,152499653,152500321,152500971,152502633,152506679,152507077,152510495,152511773,152512320,152512656,152514486,152515568,152518638,152520051,152521004,152521262,152521836,152522593,152524307,152525530,152527526,152528872,152530980,152531790,152534068,152534379,152536224,152536421,152537233,152539165,152541281,152543922,152544129,152544795,152547230,152548367,152548562,152548764,152550826,152551025,152552081,152553140,152553651,152553853,152554047,152563384,152566159,152566937,152573919,152579885,152580763,152581360,152581956,152584194,152586118,152589624,152590215,152590901	152342457,152346601,152347042,152348299,152348805,152349018,152349969,152350391,152350777,152352892,152353557,152354242,152354876,152355914,152358007,152359409,152359965,152362094,152362782,152363537,152364633,152369361,152370217,152370952,152371452,152373087,152374946,152375593,152376292,152380939,152381140,152381797,152382592,152382786,152383546,152384109,152385838,152387625,152388420,152390070,152390843,152392319,152393760,152394500,152394768,152396972,152397325,152398075,152402522,152402967,152404057,152404262,152404939,152406264,152408369,152409300,152410026,152410549,152411568,152417223,152417632,152417836,152418738,152419332,152420243,152420454,152421672,152422129,152422344,152424003,152424702,152424941,152425240,152425896,152426916,152427125,152432323,152432878,152436173,152437428,152438111,152439191,152440290,152442138,152443033,152444101,152446724,152447979,152448662,152449743,152450842,152452691,152453586,152454654,152457277,152458532,152459215,152460296,152461395,152463237,152464132,152465200,152466644,152467147,152467390,152468913,152471111,152472633,152473992,152475002,152476286,152477550,152482162,152483729,152484358,152486170,152487343,152487870,152490489,152492858,152495908,152496584,152497190,152499205,152499393,152499877,152500653,152501099,152502758,152506903,152507409,152510623,152511898,152512547,152512988,152514614,152515693,152518865,152520383,152521132,152521387,152522063,152522925,152524435,152525655,152527753,152529204,152531108,152531915,152534295,152534711,152536352,152536546,152537352,152539293,152541499,152544056,152544257,152544920,152547349,152548492,152548690,152548886,152550960,152551153,152552206,152553259,152553776,152553981,152554172,152563521,152566287,152567062,152574044,152580010,152580888,152581485,152582084,152584430,152586180,152589709,152590319,152591011	nan	NEB	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10324	KLHL41;NM_006063.2	2	+	170366201	170382782	170366201	170382782	6	170366201,170371073,170371353,170374689,170377360,170382084	170367408,170371251,170371481,170374895,170377527,170382782	nan	KLHL41	nan	nan	0,0,0,0,0,0
7273	TTN;NM_001267550.2	2	-	179390706	179672160	179390706	179672160	363	179390706,179392162,179392990,179393244,179394676,179394957,179400698,179401654,179402058,179403256,179403662,179404098,179404784,179405998,179406980,179407378,179407785,179408550,179408917,179410104,179410536,179410928,179411316,179411719,179412123,179414286,179414702,179415683,179416346,179418218,179418630,179419169,179419581,179421564,179421969,179422364,179423057,179424027,179441245,179441639,179442318,179442704,179443327,179443522,179444277,179444655,179445038,179446215,179446622,179447012,179447656,179448323,179448992,179449385,179449788,179451221,179451834,179452232,179452615,179453254,179456315,179456694,179457095,179457491,179457889,179458284,179458677,179459060,179460223,179462254,179462624,179463222,179463464,179463862,179464270,179465570,179465981,179466374,179466598,179466718,179466998,179468592,179469424,179469703,179470130,179471737,179472117,179472501,179472894,179473322,179473924,179474400,179474806,179475709,179476088,179476474,179476773,179476993,179477489,179477877,179478467,179478768,179479182,179479563,179480023,179480357,179481195,179481445,179481836,179482041,179482495,179482905,179483300,179484337,179484704,179484933,179485431,179485818,179486191,179486556,179487386,179489181,179489989,179494017,179494957,179495520,179495750,179496863,179497242,179497634,179497903,179498129,179498533,179499082,179499439,179499881,179500156,179500679,179501114,179502085,179504415,179504764,179505257,179505957,179506953,179509264,179510636,179511201,179511780,179512097,179513964,179514270,179514533,179514880,179515467,179515959,179516169,179516382,179516600,179516812,179516980,179517174,179517369,179517564,179517757,179517954,179518143,179518337,179518533,179518728,179518924,179519161,179519461,179519628,179522214,179522403,179522597,179522793,179522988,179523184,179523421,179523721,179523888,179526475,179526664,179526858,179527054,179527249,179527445,179527682,179527982,179528149,179528343,179528535,179528731,179529176,179529370,179529568,179530093,179530424,179531540,179531952,179532158,179532354,179534089,179534308,179534934,179535806,179536687,179537123,179537351,179538349,179539030,179539755,179540387,179540637,179541917,179542337,179542841,179543130,179543463,179544055,179544315,179544610,179544970,179545795,179546092,179546377,179547413,179547927,179548715,179549046,179549382,179549622,179549969,179550234,179552827,179553393,179553769,179554006,179554231,179554529,179556732,179557213,179558325,179558638,179559315,179559545,179560064,179560581,179561837,179563559,179565836,179566244,179566756,179566884,179567170,179568863,179569226,179569593,179569890,179571170,179571578,179572242,179574282,179575351,179575778,179576660,179577031,179577413,179577801,179578613,179579008,179579702,179580209,179581811,179582239,179582659,179583038,179583411,179583880,179584270,179584699,179585101,179585637,179586563,179586975,179587375,179587762,179588134,179588572,179588976,179590084,179590484,179591806,179592301,179592826,179593216,179593607,179594004,179594380,179594809,179595221,179595641,179596021,179596409,179596782,179597156,179597550,179597955,179598330,179599044,179599423,179600227,179602798,179603857,179617840,179620938,179622258,179623700,179628893,179629243,179631097,179632475,179632730,179633389,179634395,179634776,179635128,179635927,179637825,179638178,179638554,179638923,179639637,179640072,179641865,179642136,179642420,179643590,179643945,179644716,179645837,179646928,179647255,179647522,179648436,179648786,179650336,179650564,179654076,179654694,179655424,179656788,179658120,179659115,179659638,179664203,179664541,179665111,179666854,179669268,179671928	179392044,179392485,179393164,179393956,179394853,179400586,179401312,179401980,179402654,179403576,179403988,179404703,179405107,179406321,179407300,179407686,179408399,179408852,179409243,179410430,179410853,179411239,179411642,179412042,179414210,179414606,179415010,179415997,179418133,179418544,179418953,179419489,179419889,179421881,179422292,179422972,179423374,179441153,179441568,179442247,179442635,179442922,179443452,179444130,179444585,179444966,179445346,179446541,179446945,179447329,179447964,179448643,179449315,179449705,179450084,179451544,179452154,179452537,179452956,179456241,179456629,179457014,179457397,179457820,179458212,179458604,179458979,179459383,179460546,179462556,179462795,179463391,179463799,179464182,179464587,179465908,179466301,179466524,179466651,179466887,179467327,179469042,179469635,179470032,179470450,179472051,179472422,179472818,179473214,179473645,179474307,179474723,179475126,179476008,179476414,179476691,179476899,179477313,179477809,179478013,179478674,179479085,179479490,179479705,179480221,179480525,179481367,179481750,179481971,179482249,179482818,179483228,179483590,179484624,179484849,179485362,179485730,179486105,179486478,179486745,179487504,179489468,179490133,179494180,179495104,179495680,179496037,179497150,179497529,179497781,179498063,179498413,179498820,179499366,179499586,179500041,179500452,179500978,179501536,179502156,179504525,179504847,179505367,179506052,179507054,179509353,179510767,179511296,179511881,179512201,179514068,179514368,179514631,179515008,179515571,179516057,179516273,179516486,179516704,179516916,179517084,179517278,179517473,179517668,179517861,179518058,179518244,179518438,179518634,179518832,179519028,179519271,179519565,179519732,179522318,179522504,179522698,179522894,179523092,179523288,179523531,179523825,179523992,179526579,179526765,179526959,179527155,179527353,179527549,179527792,179528086,179528253,179528447,179528639,179528835,179529274,179529474,179529663,179530197,179530528,179531638,179532056,179532262,179532458,179534184,179534412,179535032,179535907,179537004,179537218,179537440,179538447,179539146,179539850,179540491,179540732,179542024,179542654,179542945,179543234,179543567,179544153,179544419,179544792,179545068,179545908,179546187,179546475,179547640,179548028,179548819,179549150,179549486,179549726,179550067,179550335,179552961,179553515,179553873,179554110,179554332,179554633,179556836,179557317,179558426,179558745,179559413,179559643,179560147,179561006,179561905,179563651,179565940,179566324,179566803,179566982,179567400,179569144,179569514,179569703,179570094,179571476,179571691,179572550,179574593,179575659,179576086,179576959,179577330,179577712,179578109,179578912,179579310,179580001,179580511,179582119,179582547,179582958,179583337,179583710,179584188,179584569,179585001,179585400,179585939,179586871,179587283,179587674,179588061,179588433,179588880,179589275,179590386,179590783,179592108,179592600,179593134,179593515,179593906,179594303,179594682,179595108,179595529,179595940,179596320,179596708,179597084,179597455,179597858,179598254,179598629,179599343,179599725,179600811,179603097,179606658,179617917,179621534,179622653,179623909,179629039,179629548,179631349,179632661,179632892,179633670,179634676,179635057,179635412,179636208,179638106,179638462,179638847,179639210,179639939,179641786,179642054,179642321,179642712,179643855,179644199,179644942,179646000,179647164,179647339,179647801,179648522,179649088,179650479,179650878,179654234,179654852,179655582,179656934,179658278,179659288,179659989,179664468,179664647,179665419,179667078,179669392,179672160	nan	TTN	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9427	ECEL1;NM_004826.3	2	-	233344526	233352579	233344526	233352579	18	233344526,233345098,233345417,233345790,233346205,233346481,233347117,233347249,233347550,233347804,233348115,233348700,233349171,233349500,233349680,233349898,233350567,233352418	233344972,233345195,233345533,233345876,233346350,233346569,233347189,233347328,233347674,233347899,233348234,233348943,233349316,233349613,233349811,233349987,233351474,233352579	nan	ECEL1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131377	KLHL40;NM_152393.3	3	+	42727000	42733948	42727000	42733948	6	42727000,42729623,42730091,42730350,42732340,42733363	42728272,42729804,42730219,42730556,42732507,42733948	nan	KLHL40	nan	nan	0,0,0,0,0,0
