#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
4595	MUTYH;NM_001128425.2	1	-	45794947	45805956	45794947	45805956	16	45794947,45796157,45796823,45797061,45797302,45797664,45797807,45798032,45798215,45798404,45798559,45798738,45798926,45799054,45800032,45805860	45795139,45796259,45797036,45797258,45797551,45797788,45798012,45798190,45798389,45798536,45798661,45798872,45799026,45799305,45800213,45805956	nan	MUTYH	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072	EPCAM;NM_002354.3	2	+	47596614	47613782	47596614	47613782	9	47596614,47600571,47600916,47602342,47604122,47606061,47606877,47612274,47613680	47596750,47600739,47601217,47602468,47604246,47606223,47607138,47612379,47613782	nan	EPCAM	nan	nan	0,0,0,0,0,0,0,0,0
4436	MSH2;NM_000251.3	2	+	47630300	47710118	47630300	47710118	16	47630300,47635509,47637202,47639522,47641377,47643404,47656850,47672656,47690139,47693766,47698073,47702133,47703475,47705380,47707804,47709887	47630571,47635724,47637541,47639729,47641587,47643598,47657110,47672826,47690323,47693977,47698231,47702439,47703740,47705688,47708040,47710118	nan	MSH2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956	MSH6;NM_000179.3	2	+	48010342	48034029	48010342	48034029	10	48010342,48018035,48023002,48025719,48030528,48032018,48032726,48033312,48033560,48033887	48010662,48018292,48023232,48028324,48030854,48032196,48032876,48033527,48033820,48034029	nan	MSH6	nan	nan	0,0,0,0,0,0,0,0,0,0
4292	MLH1;NM_000249.4	3	+	37035008	37092174	37035008	37092174	19	37035008,37038079,37042415,37045861,37048451,37050274,37053280,37053471,37055892,37058966,37061770,37067097,37070244,37081646,37083728,37088979,37089977,37090364,37091946	37035184,37038230,37042574,37045995,37048584,37050426,37053383,37053620,37056065,37059120,37061984,37067528,37070453,37081815,37083852,37089204,37090130,37090538,37092174	nan	MLH1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324	APC;NM_000038.6	5	+	112090557	112179853	112090557	112179853	15	112090557,112101992,112102855,112111295,112116456,112128112,112136945,112151161,112154632,112157562,112162774,112163595,112164522,112170617,112173219	112090752,112102137,112103117,112111464,112116630,112128256,112137110,112151320,112155071,112157718,112162974,112163733,112164699,112170892,112179853	nan	APC	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395	PMS2;NM_000535.7	7	-	6012999	6048680	6012999	6048680	15	6012999,6017188,6018196,6022424,6026359,6029400,6031573,6035134,6036926,6038708,6042053,6043290,6043572,6045492,6048597	6013203,6017418,6018357,6022652,6027281,6029616,6031718,6035294,6037084,6038936,6042297,6043453,6043719,6045692,6048680	nan	PMS2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657	BMPR1A;NM_004329.3	10	+	88635745	88683506	88635745	88683506	11	88635745,88649788,88651853,88659520,88659753,88671966,88676860,88678898,88681246,88683102,88683320	88635872,88650011,88652016,88659677,88659913,88672171,88677113,88679256,88681482,88683293,88683506	nan	BMPR1A	nan	nan	0,0,0,0,0,0,0,0,0,0,0
5728	PTEN;NM_000314.8	10	+	89624196	89725259	89624196	89725259	9	89624196,89653751,89685239,89690772,89692739,89711844,89717579,89720620,89725013	89624335,89653896,89685344,89690876,89693038,89712046,89717806,89720905,89725259	nan	PTEN	nan	nan	0,0,0,0,0,0,0,0,0
5426	POLE;NM_006231.4	12	-	133201252	133263931	133201252	133263931	49	133201252,133201460,133202200,133202672,133208870,133209219,133210741,133212447,133214569,133215680,133218202,133218732,133219061,133219375,133219779,133219962,133220392,133225484,133225861,133226232,133233691,133233904,133234423,133235850,133237524,133238082,133240559,133240925,133241857,133244058,133244911,133245190,133245366,133248770,133249182,133249719,133250130,133251953,133252290,133252649,133253101,133253918,133254133,133256052,133256509,133256733,133257162,133257693,133263809	133201426,133201610,133202386,133202933,133209124,133209411,133210994,133212640,133214755,133215914,133218467,133219013,133219345,133219612,133219946,133220176,133220593,133225688,133226131,133226505,133233874,133234045,133234586,133236125,133237780,133238300,133240764,133241078,133242066,133244264,133245118,133245353,133245555,133248938,133249455,133249893,133250323,133252133,133252436,133252820,133253269,133254059,133254335,133256267,133256662,133256838,133257303,133257895,133263931	nan	POLE	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913	NTHL1;NM_002528.7	16	-	2089894	2097854	2089894	2097854	6	2089894,2090103,2093537,2094600,2096098,2097679	2090078,2090269,2093757,2094831,2096397,2097854	nan	NTHL1	nan	nan	0,0,0,0,0,0
4089	SMAD4;NM_005359.6	18	+	48573386	48604867	48573386	48604867	11	48573386,48575025,48575634,48581120,48584464,48584679,48586205,48591762,48593358,48602977,48604595	48573695,48575260,48575724,48581393,48584644,48584856,48586316,48592006,48593587,48603176,48604867	nan	SMAD4	nan	nan	0,0,0,0,0,0,0,0,0,0,0
6794	STK11;NM_000455.5	19	+	1206882	1226676	1206882	1226676	9	1206882,1218385,1219292,1220341,1220549,1221181,1221917,1222953,1226422	1207232,1218529,1219442,1220534,1220746,1221369,1222035,1223201,1226676	nan	STK11	nan	nan	0,0,0,0,0,0,0,0,0
5424	POLD1;NM_001256849.1	19	+	50902078	50921234	50902078	50921234	26	50902078,50902597,50905004,50905225,50905431,50905680,50905838,50906279,50906719,50909408,50909633,50910209,50910553,50912011,50912348,50912745,50916652,50916968,50918041,50918664,50918950,50919622,50919836,50920271,50920398,50921068	50902340,50902771,50905211,50905411,50905660,50905822,50906028,50906506,50906884,50909609,50909804,50910461,50910702,50912188,50912522,50912953,50916808,50917166,50918277,50918877,50919113,50919815,50920010,50920384,50920556,50921234	nan	POLD1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
