#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
23435	TARDBP;NM_007375.3	1	+	11073774	11082721	11073774	11082721	5	11073774,11076890,11078779,11080475,11082170	11074032,11077074,11078940,11080666,11082721	nan	TARDBP	nan	nan	0,0,0,0,0
2582	GALE;NM_000403.3	1	-	24122428	24125507	24122428	24125507	10	24122428,24122630,24122988,24123176,24123355,24123513,24124174,24124596,24125094,24125366	24122507,24122765,24123086,24123282,24123442,24123647,24124371,24124730,24125230,24125507	nan	GALE	nan	nan	0,0,0,0,0,0,0,0,0,0
3030	HADHA;NM_000182.4	2	-	26414108	26467474	26414108	26467474	20	26414108,26414341,26415168,26416435,26417428,26417950,26420549,26424007,26426920,26432638,26435428,26437301,26437911,26453049,26455017,26457074,26459712,26461791,26461959,26467387	26414274,26414507,26415303,26416651,26417517,26418111,26420656,26424199,26427075,26432768,26435505,26437440,26438054,26453172,26455157,26457233,26459866,26461882,26462021,26467474	nan	HADHA	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777	KCNK3;NM_002246.2	2	+	26915733	26951446	26915733	26951446	2	26915733,26950524	26916036,26951446	nan	KCNK3	nan	nan	0,0
6683	SPAST;NM_014946.3	2	+	32288890	32379575	32288890	32379575	17	32288890,32312550,32314580,32323854,32339696,32340760,32341177,32352006,32353466,32361621,32361935,32362167,32366962,32368394,32369995,32372276,32379432	32289325,32312657,32314684,32323970,32339904,32340914,32341291,32352101,32353558,32361717,32362047,32362267,32367025,32368494,32370086,32372337,32379575	nan	SPAST	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639	DCTN1;NM_004082.4	2	-	74588615	74607174	74588615	74607174	32	74588615,74589168,74589766,74590110,74590410,74590730,74592191,74592631,74593009,74593360,74593575,74593899,74594161,74594468,74594812,74595087,74595844,74596214,74596416,74597081,74597302,74597582,74597737,74598095,74598653,74600044,74601439,74603858,74604548,74604764,74605116,74607121	74588773,74589278,74589866,74590314,74590564,74590765,74592378,74592794,74593155,74593512,74593757,74594069,74594244,74594557,74595001,74595268,74596017,74596351,74596628,74597206,74597482,74597681,74597962,74598313,74598865,74600085,74601477,74603899,74604603,74604863,74605382,74607174	nan	DCTN1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65055	REEP1;NM_022912.2	2	-	86444212	86564643	86444212	86564643	7	86444212,86459737,86479069,86481806,86491077,86509282,86564591	86444243,86459935,86479203,86481947,86491174,86509375,86564643	nan	REEP1	nan	nan	0,0,0,0,0,0,0
3329	HSPD1;NM_002156.4	2	-	198351759	198363582	198351759	198363582	11	198351759,198352571,198353030,198353715,198354910,198358037,198358870,198359370,198360007,198361853,198363388	198351932,198352770,198353225,198353981,198355030,198358226,198358984,198359486,198360110,198362126,198363582	nan	HSPD1	nan	nan	0,0,0,0,0,0,0,0,0,0,0
57679	ALS2;NM_020919.3	2	-	202566563	202633618	202566563	202633618	33	202566563,202568834,202569166,202569851,202570128,202571558,202572581,202574593,202575703,202580384,202582789,202587755,202588042,202589007,202590068,202591196,202591376,202591924,202592417,202593224,202593764,202597988,202603382,202606386,202608970,202611278,202614424,202617858,202619215,202622114,202625593,202631941,202633578	202566622,202568951,202569336,202569933,202570194,202571755,202572724,202574771,202575841,202580572,202582943,202587853,202588174,202589192,202590187,202591282,202591599,202592011,202592508,202593373,202593916,202598171,202603468,202606587,202609162,202611481,202614522,202617975,202619404,202622492,202626551,202632116,202633618	nan	ALS2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659	BMPR2;NM_001204.6	2	+	203242187	203424679	203242187	203424679	13	203242187,203329521,203332231,203378431,203379600,203383534,203384799,203395506,203397297,203407023,203417428,203419964,203424408	203242283,203329712,203332422,203378562,203379712,203383785,203384934,203395687,203397465,203407180,203417621,203421264,203424679	nan	BMPR2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
7277	TUBA4A;NM_006000.2	2	-	220115063	220118590	220115063	220118590	4	220115063,220116276,220116719,220118567	220116055,220116445,220116962,220118590	nan	TUBA4A	nan	nan	0,0,0,0
2720	GLB1;NM_000404.3	3	-	33038526	33138587	33038526	33138587	16	33038526,33055537,33058190,33059929,33063047,33065732,33087601,33093239,33093364,33094972,33099570,33106944,33109711,33110301,33114025,33138492	33038846,33055812,33058342,33060063,33063157,33065827,33087734,33093300,33093506,33095051,33099771,33107059,33109792,33110472,33114215,33138587	nan	GLB1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25978	CHMP2B;NM_014043.3	3	+	87276662	87302982	87276662	87302982	6	87276662,87289838,87294853,87299014,87302543,87302851	87276716,87289950,87295068,87299137,87302670,87302982	nan	CHMP2B	nan	nan	0,0,0,0,0,0
9197	SLC33A1;NM_004733.3	3	-	155545988	155571796	155545988	155571796	6	155545988,155547466,155551246,155551635,155560210,155571001	155546176,155547702,155551384,155551840,155560418,155571796	nan	SLC33A1	nan	nan	0,0,0,0,0,0
658	BMPR1B;NM_001203.2	4	+	96025565	96075834	96025565	96075834	10	96025565,96035860,96036825,96044950,96046123,96051002,96052355,96069888,96073783,96075688	96025728,96035983,96036948,96045067,96046282,96051215,96052673,96070084,96073934,96075834	nan	BMPR1B	nan	nan	0,0,0,0,0,0,0,0,0,0
411	ARSB;NM_000046.4	5	-	78076209	78281081	78076209	78281081	8	78076209,78077664,78135168,78181396,78251107,78260228,78264818,78280749	78076495,78077807,78135259,78181660,78251335,78260439,78265025,78281081	nan	ARSB	nan	nan	0,0,0,0,0,0,0,0
5921	RASA1;NM_002890.2	5	+	86564258	86686710	86564258	86686710	25	86564258,86627154,86628313,86629073,86633780,86637096,86642478,86645020,86648963,86658357,86659154,86665619,86667924,86669969,86670646,86672199,86672687,86674202,86675541,86676315,86679519,86681107,86682632,86685199,86686606	86564817,86627327,86628469,86629164,86633918,86637148,86642551,86645191,86649062,86658498,86659331,86665727,86668022,86670147,86670743,86672392,86672867,86674365,86675677,86676422,86679607,86681216,86682730,86685354,86686710	nan	RASA1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6584	SLC22A5;NM_003060.3	5	+	131705654	131729974	131705654	131729974	10	131705654,131714059,131719828,131721009,131722706,131724602,131726371,131728114,131729357,131729866	131706067,131714183,131720003,131721201,131722853,131724723,131726606,131728317,131729513,131729974	nan	SLC22A5	nan	nan	0,0,0,0,0,0,0,0,0,0
9782	MATR3;NM_199189.2	5	+	138643094	138665094	138643094	138665094	14	138643094,138650353,138651375,138651754,138652731,138653274,138654586,138655012,138657576,138658141,138658276,138661118,138661841,138665023	138644026,138650435,138651437,138651887,138652804,138653420,138654732,138655200,138657728,138658205,138658666,138661361,138661983,138665094	nan	MATR3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760	GM2A;NM_000405.4	5	+	150632767	150647022	150632767	150647022	4	150632767,150639305,150646281,150646846	150632868,150639487,150646484,150647022	nan	GM2A	nan	nan	0,0,0,0
8878	SQSTM1;NM_003900.4	5	+	179247926	179263603	179247926	179263603	8	179247926,179249947,179250847,179251171,179252135,179260021,179260576,179263425	179248151,179250063,179251097,179251333,179252236,179260256,179260792,179263603	nan	SQSTM1	nan	nan	0,0,0,0,0,0,0,0
4758	NEU1;NM_000434.3	6	-	31827485	31830563	31827485	31830563	6	31827485,31827808,31828205,31828954,31829765,31830384	31827732,31828051,31828408,31829237,31829978,31830563	nan	NEU1	nan	nan	0,0,0,0,0,0
383	ARG1;NM_000045.3	6	+	131894412	131905058	131894412	131905058	8	131894412,131897792,131900240,131902348,131903750,131904189,131904484,131904871	131894489,131897885,131900435,131902528,131903865,131904314,131904641,131905058	nan	ARG1	nan	nan	0,0,0,0,0,0,0,0
857	CAV1;NM_001753.4	7	+	116165106	116199351	116165106	116199351	3	116165106,116166568,116198989	116165156,116166753,116199351	nan	CAV1	nan	nan	0,0,0
9897	WASHC5;NM_014846.3	8	-	126036848	126096150	126036848	126096150	28	126036848,126040851,126044472,126049468,126051061,126052026,126056056,126056223,126056767,126059438,126061237,126062795,126067822,126068908,126069787,126071453,126071607,126073313,126075753,126079823,126085384,126087229,126088579,126090969,126093892,126094614,126095344,126095944	126036925,126040959,126044646,126049585,126051211,126052150,126056156,126056346,126056950,126059583,126061437,126062917,126067923,126069069,126069918,126071549,126071794,126073446,126075903,126079971,126085576,126087363,126088752,126091182,126094013,126094719,126095510,126096150	nan	WASHC5	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rs111033640	rs111033640	9	+	34646575	34646596	34646575	34646596	1	34646575	34646596	nan	rs111033640	nan	nan	0
2592	GALT;NM_000155.3	9	+	34646691	34650456	34646691	34650456	11	34646691,34647075,34647478,34647643,34647818,34648101,34648320,34648748,34648984,34649396,34650355	34646793,34647265,34647574,34647712,34647968,34648178,34648463,34648901,34649088,34649571,34650456	nan	GALT	nan	nan	0,0,0,0,0,0,0,0,0,0,0
7415	VCP;NM_007126.4	9	-	35057103	35072360	35057103	35072360	17	35057103,35057362,35059050,35059479,35060299,35060787,35061001,35061563,35061989,35062203,35062964,35064140,35065237,35066661,35067877,35068237,35072323	35057229,35057537,35059226,35059808,35060532,35060930,35061186,35061696,35062145,35062357,35063087,35064292,35065388,35066824,35068070,35068369,35072360	nan	VCP	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
