#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
57190	SELENON;NM_020451.3	1	+	26126691	26142239	26126691	26142239	13	26126691,26127503,26128476,26131602,26135040,26135486,26136143,26137914,26138151,26139147,26140341,26140537,26142008	26126934,26127681,26128638,26131796,26135310,26135671,26136341,26138056,26138400,26139313,26140514,26140699,26142239	nan	SELENON	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
55624	POMGNT1;NM_001243766.1	1	-	46654360	46663523	46654360	46663523	22	46654360,46654883,46655125,46655495,46656114,46656361,46657739,46657949,46658159,46658541,46658815,46658946,46659205,46659496,46659915,46660194,46660485,46661452,46661653,46662372,46662611,46663343	46654682,46655059,46655269,46655691,46656219,46656486,46657925,46658138,46658292,46658660,46658917,46659090,46659341,46659627,46660103,46660353,46660663,46661626,46661779,46662551,46662786,46663523	nan	POMGNT1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55154	MSTO1;NM_018116.4	1	+	155580009	155584094	155580009	155584094	14	155580009,155580185,155580799,155580976,155581309,155581449,155581743,155581942,155582178,155582604,155582809,155583222,155583417,155583819	155580153,155580381,155580929,155581112,155581424,155581648,155581921,155582137,155582391,155582796,155583054,155583387,155583587,155584094	nan	MSTO1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000	LMNA;NM_170707.4	1	+	156084679	156108927	156084679	156108927	12	156084679,156100377,156104163,156104565,156104947,156105661,156105974,156106681,156106873,156107414,156108248,156108840	156085095,156100594,156104349,156104796,156105133,156105942,156106257,156106849,156107053,156107564,156108578,156108927	nan	LMNA	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
148789	B3GALNT2;NM_152490.5	1	-	235613490	235667582	235613490	235667582	12	235613490,235616371,235617437,235618840,235621880,235628922,235634133,235643339,235647607,235652442,235657960,235667410	235613685,235616488,235617657,235619026,235622124,235629061,235634304,235643495,235647861,235652603,235658168,235667582	nan	B3GALNT2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
1293	COL6A3;NM_004369.4	2	-	238233386	238305490	238233386	238305490	43	238233386,238234172,238242062,238243238,238244747,238247627,238249064,238250677,238252962,238253553,238253670,238253793,238255115,238256419,238256961,238257225,238258759,238259742,238261134,238261953,238263511,238265950,238266429,238267133,238267647,238267818,238267974,238268700,238269733,238270351,238271865,238272962,238274310,238275299,238277175,238280344,238283024,238285384,238287248,238289527,238296194,238303199,238305339	238233487,238234397,238242221,238243562,238245205,238247790,238249823,238250834,238253516,238253625,238253767,238253886,238255238,238256542,238257057,238257336,238258882,238259865,238261257,238262076,238263607,238266064,238266555,238267256,238267761,238267923,238268061,238268832,238269847,238270504,238272071,238273101,238274708,238275959,238277850,238281010,238283693,238286017,238287908,238290172,238296857,238303877,238305490	nan	COL6A3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84892	POMGNT2;NM_032806.6	3	-	43121150	43122953	43121150	43122953	1	43121150	43122953	nan	POMGNT2	nan	nan	0
1605	DAG1;NM_001165928.3	3	+	49547937	49570662	49547937	49570662	2	49547937,49568199	49548282,49570662	nan	DAG1	nan	nan	0,0
29925	GMPPB;NM_013334.3	3	-	49759154	49761189	49759154	49761189	8	49759154,49759633,49759834,49759998,49760374,49760656,49760794,49761000	49759610,49759821,49759973,49760217,49760577,49760765,49760935,49761189	nan	GMPPB	nan	nan	0,0,0,0,0,0,0,0
60684	TRAPPC11;NM_021942.6	4	+	184584990	184633827	184584990	184633827	29	184584990,184587379,184588182,184589125,184595835,184596286,184598580,184600475,184601242,184603854,184605097,184605267,184605427,184605818,184606206,184606393,184607740,184612438,184614082,184614711,184615039,184615726,184618625,184618801,184622819,184626101,184627929,184629529,184633722	184585254,184587609,184588313,184589300,184595995,184596420,184598737,184600669,184601450,184604008,184605237,184605406,184605542,184606024,184606328,184606586,184607931,184612654,184614330,184614920,184615221,184615906,184618751,184619018,184622991,184626253,184628123,184629757,184633827	nan	TRAPPC11	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64374	SIL1;NM_022464.5	5	-	138282775	138463562	138282775	138463562	9	138282775,138286829,138287446,138356829,138362459,138378278,138386596,138456693,138463397	138283192,138287054,138287603,138357011,138362711,138378438,138386765,138456892,138463562	nan	SIL1	nan	nan	0,0,0,0,0,0,0,0,0
1303	COL12A1;NM_004370.6	6	-	75796232	75912538	75796232	75912538	65	75796232,75797262,75798791,75799795,75801008,75801175,75804793,75806938,75811285,75811684,75812282,75813442,75814891,75816104,75818703,75822889,75823287,75825469,75825704,75827067,75828728,75829035,75830987,75833015,75833633,75833940,75834812,75836036,75837981,75839776,75840537,75841625,75842978,75843543,75844411,75847122,75848005,75848133,75848507,75851717,75852933,75855011,75855787,75857360,75858043,75860826,75861552,75861816,75862018,75864101,75865347,75865942,75875192,75884723,75887348,75890624,75892735,75893539,75898047,75898902,75899237,75901386,75901897,75904516,75912405	75796303,75797493,75798920,75800044,75801135,75801271,75804925,75807052,75811399,75811798,75812438,75813556,75815038,75816242,75818913,75823059,75823490,75825668,75825803,75827292,75828932,75829219,75831187,75833150,75833840,75834117,75835019,75836216,75838171,75839979,75840727,75841828,75843168,75843743,75844601,75847325,75848086,75848326,75848707,75851903,75853134,75855201,75855990,75857550,75858243,75861033,75861777,75861996,75862228,75864283,75865600,75866269,75875525,75885056,75887681,75890957,75893398,75893890,75898281,75899127,75899561,75901506,75902101,75904693,75912538	nan	COL12A1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
