#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
5236	PGM1;NM_002633.2	1	+	64058936	64125926	64058936	64125926	11	64058936,64095085,64095602,64097317,64100489,64101894,64104345,64114177,64117329,64119992,64125246	64059415,64095268,64095769,64097463,64100700,64102069,64104481,64114333,64117533,64120147,64125926	nan	PGM1	nan	nan	0,0,0,0,0,0,0,0,0,0,0
178	AGL;NM_000028.2	1	+	100316034	100389589	100316034	100389589	34	100316034,100316520,100327048,100327802,100329931,100335945,100336303,100340232,100340699,100340903,100342003,100343186,100345468,100346177,100346621,100346837,100347086,100349665,100349884,100350114,100353523,100356765,100357151,100357977,100361831,100366181,100368228,100376257,100377950,100379072,100380934,100381955,100382143,100387079	100316464,100316690,100327279,100327989,100330155,100336147,100336435,100340376,100340822,100341021,100342163,100343394,100345612,100346361,100346743,100347013,100347257,100349810,100350017,100350269,100353674,100356922,100357305,100358173,100361954,100366427,100368360,100376413,100378083,100379304,100381052,100382063,100382297,100389589	nan	AGL	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632	GBE1;NM_000158.3	3	-	81538839	81810960	81538839	81810960	16	81538839,81548250,81584333,81586051,81627065,81630305,81635232,81640177,81643048,81691921,81695532,81697996,81698936,81719978,81754584,81810515	81539624,81548386,81584486,81586256,81627257,81630436,81635351,81640325,81643184,81692151,81695643,81698152,81699082,81720114,81754774,81810960	nan	GBE1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992	GYG1;NM_004130.3	3	+	148709184	148745466	148709184	148745466	8	148709184,148711918,148714078,148714518,148727052,148741829,148744228,148744536	148709444,148712074,148714273,148714701,148727199,148742069,148744299,148745466	nan	GYG1	nan	nan	0,0,0,0,0,0,0,0
6514	SLC2A2;NM_000340.1	3	-	170714126	170744778	170714126	170744778	11	170714126,170715971,170716843,170720354,170723063,170723721,170724926,170727736,170732247,170736309,170744434	170715902,170716195,170716965,170720479,170723271,170723904,170725062,170727881,170732530,170736422,170744778	nan	SLC2A2	nan	nan	0,0,0,0,0,0,0,0,0,0,0
5504	PPP1R2;NM_006241.7	3	-	195241207	195270234	195241207	195270234	6	195241207,195245804,195250479,195251606,195256584,195269716	195243750,195245992,195250594,195251704,195256712,195270234	nan	PPP1R2	nan	nan	0,0,0,0,0,0
378884	NHLRC1;NM_198586.2	6	-	18120707	18122861	18120707	18122861	1	18120707	18122861	nan	NHLRC1	nan	nan	0
7957	EPM2A;NM_005670.3	6	-	145946429	146057001	145946429	146057001	4	145946429,145956370,146007247,146056323	145948839,145956632,146007442,146057001	nan	EPM2A	nan	nan	0,0,0,0
5224	PGAM2;NM_000290.3	7	-	44102315	44105196	44102315	44105196	3	44102315,44104420,44104704	44102539,44104621,44105196	nan	PGAM2	nan	nan	0,0,0
5260	PHKG1;NM_006213.4	7	-	56147965	56160699	56147965	56160699	10	56147965,56149312,56149575,56149845,56150960,56151332,56154652,56155280,56156541,56160518	56149002,56149458,56149749,56149956,56151144,56151418,56154727,56155479,56156678,56160699	nan	PHKG1	nan	nan	0,0,0,0,0,0,0,0,0,0
51422	PRKAG2;NM_016203.3	7	-	151253190	151574326	151253190	151574326	16	151253190,151257599,151261153,151262421,151262795,151265791,151267246,151269739,151271966,151273446,151292420,151329144,151372495,151478227,151483545,151573581	151254328,151257713,151261320,151262479,151262981,151265938,151267321,151269805,151272045,151273548,151292550,151329234,151372733,151478527,151483637,151574326	nan	PRKAG2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203	FBP1;NM_000507.3	9	-	97365410	97401933	97365410	97401933	7	97365410,97367728,97369086,97372192,97380039,97382600,97401412	97365864,97367868,97369244,97372353,97380152,97382783,97401933	nan	FBP1	nan	nan	0,0,0,0,0,0,0
229	ALDOB;NM_000035.3	9	-	104182831	104198072	104182831	104198072	9	104182831,104187114,104187724,104188826,104189753,104190740,104192026,104193047,104197980	104184196,104187334,104187919,104188930,104189934,104190815,104192258,104193189,104198072	nan	ALDOB	nan	nan	0,0,0,0,0,0,0,0,0
3988	LIPA;NM_000235.3	10	-	90973315	91011806	90973315	91011806	10	90973315,90975684,90982257,90983430,90984838,90986641,90987946,91005422,91007284,91011483	90974828,90975776,90982349,90983597,90984995,90986771,90988165,91005560,91007416,91011806	nan	LIPA	nan	nan	0,0,0,0,0,0,0,0,0,0
3939	LDHA;NM_005566.3	11	+	18415925	18429775	18415925	18429775	8	18415925,18418355,18420967,18422373,18424376,18425230,18426985,18428653	18416193,18418525,18421105,18422567,18424570,18425368,18427129,18429775	nan	LDHA	nan	nan	0,0,0,0,0,0,0,0
5837	PYGM;NM_005609.3	11	-	64513850	64527779	64513850	64527779	20	64513850,64514382,64514685,64517837,64518786,64519058,64519385,64519864,64520534,64520980,64521340,64521714,64522154,64522734,64522908,64525240,64525707,64525898,64526064,64527117	64514290,64514469,64514840,64518065,64518948,64519137,64519553,64519986,64520669,64521164,64521507,64521827,64522318,64522837,64523040,64525392,64525831,64525997,64526186,64527779	nan	PYGM	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542	SLC37A4;NM_001164277.1	11	-	118895050	118901626	118895050	118901626	11	118895050,118895890,118896666,118897302,118897636,118898327,118898426,118898893,118899921,118900931,118901548	118895796,118896049,118896800,118897408,118897815,118898445,118898592,118899146,118900284,118901455,118901626	nan	SLC37A4	nan	nan	0,0,0,0,0,0,0,0,0,0,0
2998	GYS2;NM_021957.3	12	-	21689112	21757791	21689112	21757791	16	21689112,21692181,21693333,21695419,21699267,21711123,21712014,21712574,21713309,21715841,21716151,21721788,21727067,21728789,21733265,21757395	21690119,21692282,21693517,21695535,21699414,21711257,21712113,21712654,21713436,21715982,21716289,21721953,21727270,21729001,21733467,21757791	nan	GYS2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213	PFKM;NM_000289.5	12	+	48513002	48540197	48513002	48540197	23	48513002,48516539,48524135,48525088,48526640,48527087,48528004,48528493,48528715,48529063,48531493,48533057,48533621,48534494,48535083,48535512,48535686,48536554,48537525,48537818,48538803,48538982,48539336	48513199,48516652,48524229,48525186,48526850,48527273,48528069,48528622,48528831,48529176,48531639,48533142,48533705,48534664,48535174,48535620,48535859,48536739,48537607,48537950,48538923,48539108,48540197	nan	PFKM	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5836	PYGL;NM_002863.4	14	-	51371924	51411258	51371924	51411258	20	51371924,51374978,51375528,51376602,51378437,51378685,51378863,51379736,51381408,51382043,51382532,51383349,51383669,51387248,51387663,51390676,51398380,51401814,51404443,51410868	51372284,51375065,51375683,51376830,51378599,51378764,51379031,51379858,51381543,51382227,51382699,51383462,51383833,51387351,51387795,51390828,51398504,51401913,51404565,51411258	nan	PYGL	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226	ALDOA;NM_000034.3	16	+	30064400	30081751	30064400	30081751	14	30064400,30064774,30066094,30066482,30075039,30075734,30078544,30078760,30079956,30080128,30080616,30080809,30081140,30081427	30064548,30064830,30066258,30066658,30075579,30075836,30078697,30078992,30080031,30080309,30080720,30081004,30081360,30081751	nan	ALDOA	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
5261	PHKG2;NM_000294.2	16	+	30759609	30772507	30759609	30772507	10	30759609,30760113,30762416,30762859,30764542,30764704,30767492,30767677,30767900,30768114	30759821,30760246,30762612,30762934,30764628,30764888,30767603,30767851,30768046,30772507	nan	PHKG2	nan	nan	0,0,0,0,0,0,0,0,0,0
5257	PHKB;NM_000293.2	16	+	47495199	47735444	47495199	47735444	31	47495199,47531299,47533656,47536891,47545565,47549421,47581333,47614195,47621568,47622805,47627400,47628037,47630273,47644726,47674935,47675499,47682433,47683000,47684444,47684731,47694406,47694557,47695619,47697577,47698785,47703115,47722941,47727278,47730281,47732348,47733129	47495347,47531409,47533815,47537011,47545693,47549522,47581469,47614279,47621684,47623023,47627478,47628135,47630452,47644841,47675011,47675613,47682537,47683125,47684547,47684842,47694488,47694740,47695721,47697655,47698896,47703338,47723096,47727428,47730409,47732509,47735444	nan	PHKB	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027	ENO3;NM_001976.4	17	+	4854373	4860436	4854373	4860436	12	4854373,4855112,4856079,4856335,4856556,4856996,4858359,4858691,4859226,4859857,4860115,4860262	4854529,4855219,4856195,4856414,4856646,4857150,4858602,4858909,4859448,4859986,4860194,4860436	nan	ENO3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
2538	G6PC;NM_000151.3	17	+	41052803	41066460	41052803	41066460	5	41052803,41055937,41059529,41061309,41062921	41053133,41056067,41059655,41061445,41066460	nan	G6PC	nan	nan	0,0,0,0,0
2548	GAA;NM_000152.4	17	+	78075314	78093691	78075314	78093691	20	78075314,78078343,78079537,78081345,78081588,78082078,78082277,78082485,78083733,78084515,78084729,78085771,78086366,78086664,78087006,78090756,78091388,78091981,78092441,78093060	78075699,78078941,78079703,78081531,78081705,78082218,78082416,78082637,78083864,78084649,78084834,78085909,78086520,78086836,78087175,78090918,78091558,78092166,78092614,78093691	nan	GAA	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997	GYS1;NM_002103.4	19	-	49471371	49496620	49471371	49496620	16	49471371,49473021,49473792,49474174,49477459,49477866,49481170,49481344,49484776,49485501,49485966,49488707,49489096,49490440,49494548,49496241	49472878,49473122,49473976,49474290,49477606,49478000,49481269,49481424,49484903,49485642,49486104,49488872,49489302,49490652,49494750,49496620	nan	GYS1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211	PFKL;NM_002626.5	21	+	45719906	45747274	45719906	45747274	22	45719906,45726553,45730878,45731977,45732850,45733510,45733785,45736116,45736304,45738342,45739223,45739956,45741601,45742005,45742834,45743638,45744363,45744728,45745025,45745833,45746031,45746587	45720083,45726647,45730976,45732187,45733036,45733575,45733914,45736232,45736417,45738488,45739308,45740040,45741768,45742096,45742942,45743811,45744548,45744810,45745157,45745953,45746157,45747274	nan	PFKL	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8908	GYG2;NM_003918.2	X	+	2746852	2800871	2746852	2800871	12	2746852,2748091,2761028,2761243,2772010,2773023,2774528,2777873,2779552,2793840,2795230,2799082	2747026,2748246,2761141,2761405,2772205,2773206,2774675,2778116,2779773,2793965,2795358,2800871	nan	GYG2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
