#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
339453	TMEM240;NM_001114748.2	1	-	1470127	1476034	1470127	1476034	4	1470127,1470938,1475033,1475639	1470917,1471207,1475200,1476034	nan	TMEM240	nan	nan	0,0,0,0
5192	PEX10;NM_153818.2	1	-	2335382	2344033	2335382	2344033	6	2335382,2337892,2338128,2339860,2341779,2343799	2337303,2338088,2338424,2340327,2341920,2344033	nan	PEX10	nan	nan	0,0,0,0,0,0
57449	PLEKHG5;NM_020631.6	1	-	6527151	6551757	6527151	6551757	21	6527151,6527854,6529071,6529364,6529573,6530265,6530535,6530764,6531019,6531517,6531787,6532556,6533015,6533280,6534042,6534480,6535076,6535491,6535960,6537558,6551666	6527662,6528676,6529331,6529540,6529766,6530445,6530733,6530974,6531190,6531727,6531898,6532712,6533264,6533544,6534254,6534677,6535228,6535612,6536126,6537748,6551757	nan	PLEKHG5	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11315	PARK7;NM_007262.5	1	+	8021740	8045595	8021740	8045595	7	8021740,8022792,8025353,8029374,8030923,8037681,8044923	8021883,8022965,8025515,8029494,8031053,8037828,8045595	nan	PARK7	nan	nan	0,0,0,0,0,0,0
5195	PEX14;NM_004565.3	1	+	10534976	10690845	10534976	10690845	9	10534976,10555300,10596239,10659264,10678358,10683045,10684366,10687298,10689557	10535089,10555408,10596384,10659453,10678504,10683208,10684524,10687450,10690845	nan	PEX14	nan	nan	0,0,0,0,0,0,0,0,0
23435	TARDBP;NM_007375.4	1	+	11072680	11085579	11072680	11085579	6	11072680,11073742,11076870,11078759,11080455,11082150	11072830,11074052,11077094,11078960,11080686,11085579	nan	TARDBP	nan	nan	0,0,0,0,0,0
10459	MAD2L2;NM_006341.4	1	-	11734506	11741235	11734506	11741235	9	11734506,11735108,11735684,11736072,11736874,11737569,11740379,11740588,11741065	11734903,11735261,11735818,11736227,11737035,11737701,11740558,11740700,11741235	nan	MAD2L2	nan	nan	0,0,0,0,0,0,0,0,0
4524	MTHFR;NM_005957.5	1	-	11845750	11866051	11845750	11866051	12	11845750,11851233,11852304,11853933,11854384,11854755,11855124,11856232,11860238,11861187,11862907,11865914	11850985,11851413,11852466,11854176,11854625,11854950,11855435,11856486,11860409,11861486,11863216,11866051	nan	MTHFR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
9927	MFN2;NM_014874.4	1	+	12040470	12073595	12040470	12073595	19	12040470,12041996,12049191,12052581,12056182,12057323,12058796,12059014,12061427,12061795,12062008,12064018,12064535,12064851,12065737,12066564,12067079,12069618,12071522	12040571,12042201,12049430,12052777,12056405,12057508,12058965,12059182,12061641,12061923,12062190,12064205,12064700,12065014,12066018,12066780,12067336,12069813,12073595	nan	MFN2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55187	VPS13D;NM_015378.4	1	+	12290056	12572128	12290056	12572128	70	12290056,12294217,12302539,12304272,12304563,12309249,12313748,12316359,12317013,12317961,12320719,12320974,12321927,12326907,12327871,12328732,12331020,12333029,12335851,12339525,12342731,12348249,12351024,12353550,12359228,12364532,12368457,12371480,12371839,12374141,12378098,12379523,12381835,12382562,12383732,12387674,12389855,12393252,12395731,12398257,12401806,12402925,12405400,12406631,12408849,12409190,12414000,12415925,12416424,12418484,12422745,12423097,12428492,12429491,12433774,12438451,12439511,12443004,12445288,12446213,12460207,12461630,12463847,12475109,12476682,12516023,12520225,12557523,12566876,12568916	12290207,12294450,12302677,12304523,12304704,12309426,12313913,12316590,12317174,12318190,12320881,12321236,12322167,12327098,12328007,12328963,12331211,12333222,12338125,12339737,12343823,12348400,12351211,12353791,12359471,12364815,12368728,12371712,12372012,12374414,12378424,12379717,12382051,12382833,12383867,12387941,12390005,12393453,12395914,12398392,12401972,12403138,12405596,12406739,12409060,12409461,12414308,12416177,12416611,12418687,12422936,12423333,12428676,12429787,12433943,12438675,12439680,12443244,12445462,12446423,12460417,12461787,12464056,12475304,12476910,12516216,12520481,12557715,12567177,12572128	nan	VPS13D	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
