#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
2563	GABRD;NM_000815.4	1	+	1950852	1961731	1950852	1961731	9	1950852,1956370,1956762,1956946,1959005,1959583,1960539,1960979,1961411	1950940,1956503,1956850,1957187,1959108,1959741,1960715,1961211,1961731	nan	GABRD	nan	nan	0,0,0,0,0,0,0,0,0
5192	PEX10;NM_002617.3,NM_153818.1	1	-	2337194	2343951	2337194	2343951	6	2337194,2337912,2338148,2339880,2341799,2343819	2337283,2338068,2338404,2340307,2341900,2343951	nan	PEX10	nan	nan	0,0,0,0,0,0
5195	PEX14;NM_004565.2	1	+	10535013	10690054	10535013	10690054	9	10535013,10555320,10596259,10659284,10678378,10683065,10684386,10687318,10689577	10535069,10555388,10596364,10659433,10678484,10683188,10684504,10687430,10690054	nan	PEX14	nan	nan	0,0,0,0,0,0,0,0,0
2475	MTOR;NM_004958.3	1	-	11167531	11319476	11167531	11319476	57	11167531,11168227,11169336,11169695,11172898,11174364,11174859,11175442,11177050,11181292,11182025,11184544,11186668,11187056,11187670,11188050,11188500,11188901,11189784,11190575,11193126,11194397,11199350,11199579,11204694,11205014,11206722,11210172,11217198,11227488,11259304,11259587,11264607,11269358,11270860,11272358,11272842,11273445,11276194,11288714,11290971,11291346,11292482,11293444,11294189,11297889,11298448,11300349,11301599,11303160,11307671,11307865,11313885,11316038,11316979,11318531,11319294	11167567,11168353,11169437,11169796,11172984,11174520,11174954,11175535,11177153,11181435,11182193,11184700,11186863,11187211,11187873,11188193,11188619,11189018,11189905,11190844,11193264,11194533,11199502,11199725,11204822,11205112,11206858,11210293,11217358,11227584,11259470,11259770,11264770,11269525,11270973,11272541,11272975,11273633,11276301,11288985,11291121,11291501,11292595,11293554,11294332,11298115,11298684,11300614,11301748,11303367,11307800,11308161,11314040,11316259,11317232,11318660,11319476	nan	MTOR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524	MTHFR;NM_005957.4,NM_001330358.1	1	-	11850726	11863581	11850726	11863581	12	11850726,11851253,11852324,11853953,11854404,11854775,11855144,11856252,11860258,11861207,11862927,11863451	11850965,11851393,11852446,11854156,11854605,11854930,11855415,11856466,11860389,11861466,11863196,11863581	nan	MTHFR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
5538	PPT1;NM_001142604.1,NM_000310.3	1	-	40539722	40562920	40539722	40562920	9	40539722,40542503,40544221,40546058,40555071,40556990,40557706,40558059,40562776	40539865,40542595,40544340,40546169,40555194,40557081,40557854,40558189,40562920	nan	PPT1	nan	nan	0,0,0,0,0,0,0,0,0
149461	CLDN19;NM_148960.2,NM_001185117.1,NM_001123395.1	1	-	43200746	43205744	43200746	43205744	5	43200746,43201422,43203889,43204081,43205501	43200815,43201711,43203994,43204266,43205744	nan	CLDN19	nan	nan	0,0,0,0,0
6513	SLC2A1;NM_006516.2	1	-	43392701	43424332	43392701	43424332	10	43392701,43393265,43394592,43394870,43395253,43395533,43396286,43396706,43408886,43424294	43392922,43393489,43394714,43394995,43395461,43395716,43396547,43396887,43409002,43424332	nan	SLC2A1	nan	nan	0,0,0,0,0,0,0,0,0,0
23334	SZT2;NM_015284.3	1	+	43855629	43916161	43855629	43916161	71	43855629,43868837,43869261,43870040,43880742,43881620,43882195,43885394,43885813,43886409,43886834,43887743,43888140,43888429,43888759,43889877,43890444,43890773,43891134,43891495,43891698,43892375,43892716,43892941,43893190,43893663,43893900,43895363,43895671,43895971,43896156,43896609,43896925,43897120,43897376,43897932,43898177,43898388,43898649,43900046,43900860,43902831,43903066,43903255,43903451,43904359,43904589,43905018,43905265,43905541,43906113,43906874,43907164,43907346,43907660,43907928,43908102,43908479,43908848,43909012,43909257,43911554,43911839,43912002,43912615,43913205,43913509,43913739,43914272,43915763,43915997	43855676,43868983,43869455,43870231,43880894,43881782,43882322,43885625,43886004,43886664,43886984,43887906,43888313,43888564,43888997,43890113,43890543,43890888,43891323,43891630,43891832,43892490,43892860,43893126,43893415,43893799,43894167,43895525,43895784,43896070,43896470,43896771,43897053,43897204,43897582,43898120,43898285,43898480,43898871,43900166,43901010,43903004,43903189,43903381,43903583,43904498,43904774,43905123,43905450,43905729,43906267,43907061,43907282,43907499,43907811,43908049,43908299,43908767,43908948,43909158,43909477,43911665,43911940,43912097,43912849,43913379,43913652,43914165,43914409,43915852,43916161	nan	SZT2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6487	ST3GAL3;NM_001270462.1,NR_073016.1,NR_073023.1,NR_073020.1,NR_073019.1,NM_174966.2,NM_174965.2,NM_174968.3,NM_174967.2,NM_174971.3,NM_174970.2,NM_174969.2,NM_001270466.1,NM_001270465.1,NM_006279.3,NM_001270463.1,NM_001270464.1,NM_174963.3,NR_073018.1,NR_073017.1,NR_073021.1,NM_001270461.1,NM_001270460.1,NM_174964.2,NM_001270459.1	1	+	44201923	44395903	44201923	44395903	12	44201923,44257762,44280552,44290392,44303880,44360044,44363896,44364829,44365202,44386065,44386443,44395793	44202106,44257830,44280615,44290574,44303993,44360159,44363980,44364949,44365409,44386232,44386610,44395903	nan	ST3GAL3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
1376	CPT2;NM_000098.2,NM_001330589.1	1	+	53662605	53679277	53662605	53679277	5	53662605,53666380,53667984,53675676,53678925	53662777,53666481,53668111,53677001,53679277	nan	CPT2	nan	nan	0,0,0,0,0
85440	DOCK7;NM_001272000.1,NM_001271999.1,NM_001272002.1,NM_001272001.1,NM_033407.3,NM_001330614.1	1	-	62921074	63153945	62921074	63153945	51	62921074,62923198,62939642,62940868,62941367,62941727,62943360,62953058,62954594,62958364,62959935,62961241,62961999,62970290,62971342,62973622,62976237,62979104,62979376,62993811,62994937,63001153,63003551,63005205,63005412,63008268,63009316,63010607,63018392,63021485,63024649,63027277,63042922,63044488,63048844,63050440,63052167,63084366,63085560,63090919,63096900,63099158,63100433,63102197,63113351,63113766,63114075,63119385,63119644,63128685,63153887	62921137,62923386,62939769,62941032,62941624,62941837,62943515,62953093,62954746,62958528,62960148,62961362,62962178,62970463,62971497,62973739,62976354,62979287,62979579,62993986,62995127,63001313,63003742,63005339,63005573,63008384,63009426,63010720,63018582,63021670,63024901,63027384,63043044,63044647,63048935,63050559,63052305,63084549,63085674,63091082,63097086,63099259,63100603,63102284,63113457,63113999,63114225,63119474,63119840,63128811,63153945	nan	DOCK7	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
