#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
55187	VPS13D;NM_015378.4	1	+	12294293	12569108	12294293	12569108	69	12294293,12302539,12304272,12304563,12309249,12313748,12316359,12317013,12317961,12320719,12320974,12321927,12326907,12327871,12328732,12331020,12333029,12335851,12339525,12342731,12348249,12351024,12353550,12359228,12364532,12368457,12371480,12371839,12374141,12378098,12379523,12381835,12382562,12383732,12387674,12389855,12393252,12395731,12398257,12401806,12402925,12405400,12406631,12408849,12409190,12414000,12415925,12416424,12418484,12422745,12423097,12428492,12429491,12433774,12438451,12439511,12443004,12445288,12446213,12460207,12461630,12463847,12475109,12476682,12516023,12520225,12557523,12566876,12568916	12294450,12302677,12304523,12304704,12309426,12313913,12316590,12317174,12318190,12320881,12321236,12322167,12327098,12328007,12328963,12331211,12333222,12338125,12339737,12343823,12348400,12351211,12353791,12359471,12364815,12368728,12371712,12372012,12374414,12378424,12379717,12382051,12382833,12383867,12387941,12390005,12393453,12395914,12398392,12401972,12403138,12405596,12406739,12409060,12409461,12414308,12416177,12416611,12418687,12422936,12423333,12428676,12429787,12433943,12438675,12439680,12443244,12445462,12446423,12460417,12461787,12464056,12475304,12476910,12516216,12520481,12557715,12567177,12569108	nan	VPS13D	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23400	ATP13A2;NM_022089.4	1	-	17312685	17338263	17312685	17338263	29	17312685,17312927,17313269,17313510,17314602,17314786,17316155,17316351,17316591,17318198,17318473,17318707,17318950,17320093,17322440,17322718,17322850,17323484,17326475,17326710,17326864,17328498,17328760,17330796,17331156,17331478,17331838,17332148,17338193	17312883,17313157,17313481,17313794,17314759,17314999,17316295,17316528,17316812,17318383,17318654,17318927,17319106,17320360,17322689,17322825,17323021,17323700,17326667,17326837,17327059,17328628,17328898,17330936,17331346,17331597,17332081,17332303,17338263	nan	ATP13A2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65018	PINK1;NM_032409.3	1	+	20960011	20977214	20960011	20977214	8	20960011,20964304,20966354,20970952,20972022,20974967,20975457,20976896	20960458,20964652,20966515,20971195,20972246,20975155,20975754,20977214	nan	PINK1	nan	nan	0,0,0,0,0,0,0,0
51102	MECR;NM_016011.5	1	-	29520503	29557448	29520503	29557448	10	29520503,29522422,29522679,29526997,29528424,29529612,29533243,29542486,29543069,29557212	29520721,29522555,29522800,29527131,29528587,29529775,29533447,29542678,29543227,29557448	nan	MECR	nan	nan	0,0,0,0,0,0,0,0,0,0
3208	HPCA;NM_002143.3	1	+	33354469	33359493	33354469	33359493	3	33354469,33359094,33359335	33354907,33359260,33359493	nan	HPCA	nan	nan	0,0,0
6513	SLC2A1;NM_006516.4	1	-	43392681	43424352	43392681	43424352	10	43392681,43393245,43394572,43394850,43395233,43395513,43396266,43396686,43408866,43424274	43392942,43393509,43394734,43395015,43395481,43395736,43396567,43396907,43409022,43424352	nan	SLC2A1	nan	nan	0,0,0,0,0,0,0,0,0,0
103	ADAR;NM_001111.5	1	-	154557251	154580512	154557251	154580512	15	154557251,154557662,154558198,154558626,154560570,154560996,154561814,154562202,154562629,154569250,154569568,154570273,154570847,154573486,154580437	154557549,154557850,154558371,154558869,154560764,154561179,154561968,154562434,154562915,154569501,154569773,154570482,154571091,154575132,154580512	nan	ADAR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629	GBA;NM_000157.4	1	-	155204755	155210933	155204755	155210933	11	155204755,155204955,155205441,155206005,155207101,155207894,155208277,155209376,155209646,155210390,155210846	155204921,155205132,155205665,155206290,155207399,155208127,155208471,155209583,155209898,155210538,155210933	nan	GBA	nan	nan	0,0,0,0,0,0,0,0,0,0,0
477	ATP1A2;NM_000702.4	1	+	160085621	160111142	160085621	160111142	23	160085621,160090665,160090951,160092972,160093702,160094055,160094895,160097311,160098411,160098739,160099025,160099861,160100181,160104243,160104904,160105193,160105598,160106006,160106329,160106660,160109399,160109652,160111053	160085693,160090830,160091071,160093236,160093876,160094250,160095073,160097640,160098670,160098909,160099220,160100111,160100417,160104440,160105115,160105422,160105813,160106190,160106535,160106851,160109561,160109804,160111142	nan	ATP1A2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55532	SLC30A10;NM_018713.3	1	-	220088760	220101812	220088760	220101812	4	220088760,220091566,220100339,220101112	220089320,220091866,220100477,220101812	nan	SLC30A10	nan	nan	0,0,0,0
