#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
4352	MPL;NM_005373.2	1	+	43803514	43818448	43803514	43818448	12	43803514,43803764,43804207,43804936,43805629,43806052,43812110,43812457,43814508,43814928,43817881,43818183	43803603,43803907,43804396,43805245,43805802,43806189,43812305,43812610,43814678,43815035,43817979,43818448	nan	MPL	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
9939	RBM8A;NM_005105.4	1	+	145507661	145509216	145507661	145509216	6	145507661,145508010,145508201,145508469,145508910,145509160	145507738,145508080,145508289,145508616,145509057,145509216	nan	RBM8A	nan	nan	0,0,0,0,0,0
5321	PLA2G4A;NM_024420.2	1	+	186823481	186957645	186823481	186957645	17	186823481,186839561,186862137,186863224,186876091,186880374,186901889,186908134,186909106,186915763,186915995,186919783,186925228,186934535,186946719,186948441,186957503	186823524,186839653,186862296,186863348,186876139,186880526,186902036,186908367,186909231,186915911,186916098,186919865,186925481,186934730,186946925,186948609,186957645	nan	PLA2G4A	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130	LYST;NM_000081.3	1	-	235826234	235993722	235826234	235993722	51	235826234,235827278,235827759,235840385,235840774,235850243,235856644,235860377,235866041,235872385,235875351,235878495,235880006,235883955,235887322,235891370,235892890,235894141,235894326,235896797,235897124,235897777,235904716,235907273,235909630,235914504,235915299,235916338,235918772,235920575,235922266,235926014,235929373,235933454,235937136,235938207,235940357,235944159,235945221,235950494,235951995,235954993,235956797,235963614,235964165,235966202,235967798,235969037,235971749,235976265,235993520	235826383,235827360,235827926,235840493,235840924,235850352,235856791,235860577,235866282,235872613,235875502,235878662,235880083,235884210,235887485,235891436,235892962,235894248,235894482,235896996,235897211,235897964,235904933,235907462,235909832,235914667,235915476,235916579,235918952,235920763,235922904,235926156,235929582,235933602,235937296,235938391,235940613,235944360,235945392,235950678,235952150,235955430,235956917,235963691,235964402,235966369,235967970,235970077,235973839,235976366,235993722	nan	LYST	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7456	WIPF1;NM_003387.4	2	-	175427269	175450306	175427269	175450306	7	175427269,175431792,175432583,175436398,175439926,175446032,175450245	175427335,175431916,175432806,175437179,175440113,175446172,175450306	nan	WIPF1	nan	nan	0,0,0,0,0,0,0
23218	NBEAL2;NM_015175.2	3	+	47021346	47050815	47021346	47050815	54	47021346,47030153,47030326,47030569,47030744,47030995,47032703,47032890,47033324,47033959,47035421,47035939,47036516,47037198,47037416,47037755,47038235,47038438,47038743,47039045,47039551,47039947,47040201,47040443,47040799,47041114,47041373,47042485,47042763,47043173,47043404,47043855,47044129,47044441,47044658,47045300,47045561,47045979,47046456,47046665,47046973,47047222,47047430,47047649,47047817,47048550,47048725,47049009,47049300,47049554,47049767,47050004,47050473,47050703	47021407,47030252,47030465,47030661,47030876,47031088,47032799,47033183,47033441,47034050,47035515,47036048,47037128,47037341,47037546,47038087,47038328,47038541,47038928,47039189,47039721,47040060,47040374,47040612,47040969,47041210,47041899,47042674,47042933,47043321,47043783,47044015,47044297,47044576,47044804,47045471,47045888,47046085,47046591,47046816,47047114,47047342,47047558,47047757,47047944,47048650,47048845,47049192,47049405,47049681,47049936,47050163,47050619,47050815	nan	NBEAL2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815	GP9;NM_000174.4	3	+	128780577	128781121	128780577	128781121	1	128780577	128781121	nan	GP9	nan	nan	0
84343	HPS3;NM_032383.4	3	+	148847505	148890014	148847505	148890014	17	148847505,148857785,148858798,148859076,148863135,148868380,148871275,148872888,148875131,148876447,148877827,148879929,148880471,148881623,148884815,148885674,148889876	148847732,148858290,148858980,148859172,148863338,148868472,148871440,148873007,148875323,148876638,148878071,148880125,148880670,148881741,148885032,148885775,148890014	nan	HPS3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64805	P2RY12;NM_022788.4	3	-	151055599	151056638	151055599	151056638	1	151055599	151056638	nan	P2RY12	nan	nan	0
5028	P2RY1;NM_002563.4	3	+	152553566	152554698	152553566	152554698	1	152553566	152554698	nan	P2RY1	nan	nan	0
