#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
2071	ERCC3;NM_000122.1	2	-	128015161	128051667	128015161	128051667	15	128015161,128016861,128018793,128028901,128030430,128036738,128038012,128044268,128046225,128046902,128047254,128047789,128050175,128051078,128051619	128015313,128017034,128018932,128029039,128030547,128036961,128038217,128044603,128046450,128047087,128047410,128047859,128050432,128051304,128051667	nan	ERCC3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79840	NHEJ1;NM_024782.2	2	-	219941092	220023094	219941092	220023094	7	219941092,219941957,219942800,220011391,220012368,220022183,220022897	219941187,219942096,219942938,220011470,220012527,220022416,220023094	nan	NHEJ1	nan	nan	0,0,0,0,0,0,0
7508	XPC;NM_004628.4	3	-	14187430	14220078	14187430	14220078	16	14187430,14188779,14189397,14190051,14190303,14193824,14197824,14199500,14201230,14206302,14206917,14208658,14209746,14211927,14214356,14219955	14187669,14188889,14189511,14190241,14190458,14193926,14198005,14200402,14201340,14206443,14207095,14208763,14209890,14212060,14214572,14220078	nan	XPC	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57654	UVSSA;NM_020894.3	4	+	1341869	1379759	1341869	1379759	13	1341869,1343301,1345492,1346807,1348512,1348894,1360097,1369141,1369811,1373824,1374657,1377543,1379645	1341987,1343652,1345633,1347211,1348645,1349043,1360229,1369306,1369966,1374028,1374786,1377738,1379759	nan	UVSSA	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
1161	ERCC8;NM_000082.3	5	-	60170431	60240845	60170431	60240845	12	60170431,60183256,60186705,60194092,60195443,60198258,60199464,60200608,60214081,60217870,60224680,60240748	60170520,60183357,60186923,60194237,60195564,60198345,60199553,60200710,60214225,60217992,60224796,60240845	nan	ERCC8	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
7518	XRCC4;NM_022550.3	5	+	82400728	82649071	82400728	82649071	7	82400728,82406836,82491578,82499360,82500623,82554338,82648939	82400887,82407032,82491765,82499536,82500750,82554506,82649071	nan	XRCC4	nan	nan	0,0,0,0,0,0,0
5429	POLH;NM_006502.2	6	+	43550046	43582304	43550046	43582304	10	43550046,43550733,43554998,43565422,43568714,43571618,43572341,43572980,43578280,43581386	43550203,43550888,43555236,43565612,43568838,43571758,43572485,43573066,43578470,43582304	nan	POLH	nan	nan	0,0,0,0,0,0,0,0,0,0
404672	GTF2H5;NM_207118.2	6	+	158591525	158613199	158591525	158613199	2	158591525,158612998	158591580,158613199	nan	GTF2H5	nan	nan	0,0
136647	MPLKIP;NM_138701.3	7	-	40172647	40174176	40172647	40174176	2	40172647,40173817	40172868,40174176	nan	MPLKIP	nan	nan	0,0
1029	CDKN2A;NM_000077.4	9	-	21968217	21974836	21968217	21974836	3	21968217,21970890,21974666	21968251,21971217,21974836	nan	CDKN2A	nan	nan	0,0,0
5727	PTCH1;NM_000264.3	9	-	98209183	98270653	98209183	98270653	23	98209183,98211340,98212112,98215749,98218547,98220284,98221871,98224127,98229387,98231022,98232084,98238305,98239030,98239818,98240326,98241271,98242240,98242661,98244220,98244405,98247956,98268678,98270432	98209743,98211615,98212232,98215912,98218705,98220585,98222075,98224290,98229717,98231445,98232223,98238451,98239149,98239994,98240478,98241439,98242382,98242880,98244332,98244495,98248166,98268891,98270653	nan	PTCH1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7507	XPA;NM_000380.3	9	-	100437710	100459584	100437710	100459584	6	100437710,100447194,100449367,100451805,100455920,100459392	100437879,100447332,100449553,100451931,100456051,100459584	nan	XPA	nan	nan	0,0,0,0,0,0
2074	ERCC6;NM_000124.3	10	-	50666850	50741020	50666850	50741020	20	50666850,50668408,50669387,50678217,50679010,50680411,50680944,50681512,50682062,50684250,50686389,50690722,50691381,50701152,50708573,50713919,50732068,50736452,50738755,50740578	50667290,50668507,50669612,50678945,50679176,50680526,50681084,50681643,50682298,50684366,50686526,50690919,50691572,50701308,50708752,50714068,50732833,50736581,50738896,50741020	nan	ERCC6	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643	DDB2;NM_000107.2	11	+	47236677	47260410	47236677	47260410	10	47236677,47237876,47238398,47254354,47256113,47256297,47256810,47259377,47259678,47260340	47236824,47238033,47238610,47254520,47256233,47256495,47256973,47259562,47259744,47260410	nan	DDB2	nan	nan	0,0,0,0,0,0,0,0,0,0
1642	DDB1;NM_001923.4	11	-	61067597	61100450	61067597	61100450	27	61067597,61068270,61069718,61070043,61070507,61071326,61076444,61077257,61077756,61079245,61079450,61080960,61081323,61081508,61081769,61083746,61083953,61089056,61089757,61090472,61091440,61093072,61094240,61096824,61097419,61099004,61100369	61067701,61068414,61069841,61070233,61070637,61071517,61076559,61077442,61077900,61079377,61079566,61081188,61081451,61081692,61081968,61083875,61084049,61089179,61089894,61090576,61091619,61093190,61094375,61097066,61097556,61099173,61100450	nan	DDB1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073	ERCC5;NM_000123.3	13	+	103498606	103528263	103498606	103528263	15	103498606,103504457,103506096,103506627,103508391,103510614,103513846,103514369,103518006,103518601,103518971,103520452,103524537,103525598,103527646	103498714,103504653,103506232,103506734,103508472,103510778,103514074,103515463,103518271,103518741,103519205,103520617,103524758,103525703,103528263	nan	ERCC5	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981	LIG4;NM_002312.3	13	-	108860870	108863626	108860870	108863626	1	108860870	108863626	nan	LIG4	nan	nan	0
