#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
4524	MTHFR;NM_005957.4	1	-	11850726	11863183	11850726	11863183	11	11850726,11851253,11852324,11853953,11854404,11854775,11855144,11856252,11860258,11861207,11862927	11850965,11851393,11852446,11854156,11854605,11854930,11855415,11856466,11860389,11861466,11863183	nan	MTHFR	nan	nan	0,0,0,0,0,0,0,0,0,0,0
25974	MMACHC;NM_015506.2	1	+	45965994	45974897	45965994	45974897	4	45965994,45973017,45973873,45974457	45966095,45973232,45974046,45974897	nan	MMACHC	nan	nan	0,0,0,0
4548	MTR;NM_000254.2	1	+	236958993	237060954	236958993	237060954	33	236958993,236966717,236969433,236971993,236973792,236976027,236978893,236979738,236987408,236988627,236990118,236992478,236995255,236998836,237001703,237013633,237015810,237016237,237023122,237024414,237025525,237026743,237037062,237038015,237044044,237048410,237049581,237052470,237054422,237057646,237058647,237060295,237060847	236959047,236966952,236969543,236972083,236973905,236976154,236978973,236979853,236987529,236988709,236990206,236992578,236995388,236998997,237001909,237013833,237015947,237016398,237023232,237024587,237025653,237026864,237037150,237038156,237044146,237048529,237049677,237052646,237054639,237057867,237058860,237060428,237060954	nan	MTR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84693	MCEE;NM_032601.3	2	-	71337089	71357359	71337089	71357359	3	71337089,71351325,71357299	71337262,71351683,71357359	nan	MCEE	nan	nan	0,0,0
27249	MMADHC;NM_015702.2	2	-	150426477	150443621	150426477	150443621	7	150426477,150427588,150432214,150432940,150435934,150438630,150443592	150426692,150427695,150432365,150433066,150436172,150438795,150443621	nan	MMADHC	nan	nan	0,0,0,0,0,0,0
166785	MMAA;NM_172250.2	4	+	146560281	146576596	146560281	146576596	6	146560281,146563504,146567127,146572203,146575135,146576288	146560740,146563647,146567318,146572309,146575305,146576596	nan	MMAA	nan	nan	0,0,0,0,0,0
4552	MTRR;NM_024010.2	5	+	7869236	7900181	7869236	7900181	15	7869236,7870872,7873475,7875360,7878046,7883257,7885803,7886717,7889197,7891474,7892829,7895836,7896966,7897167,7900016	7869312,7871046,7873649,7875498,7878445,7883400,7885977,7886826,7889398,7891537,7893036,7895975,7897079,7897370,7900181	nan	MTRR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594	MUT;NM_000255.3	6	-	49399430	49427189	49399430	49427189	12	49399430,49403158,49407908,49409542,49412341,49415372,49416518,49419168,49421287,49423782,49425393,49426784	49399579,49403346,49408076,49409694,49412477,49415508,49416650,49419437,49421479,49423960,49425781,49427189	nan	MUT	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
55788	LMBRD1;NM_018368.3	6	-	70386039	70506783	70386039	70506783	16	70386039,70386331,70407444,70408924,70410646,70411324,70411770,70423526,70428837,70447823,70451670,70459222,70462140,70490375,70500177,70506694	70386173,70386443,70407543,70409094,70410771,70411447,70411855,70423699,70428983,70447917,70451779,70459310,70462258,70490456,70500374,70506783	nan	LMBRD1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029	CUBN;NM_001081.3	10	-	16866963	17171774	16866963	17171774	67	16866963,16870793,16873240,16877002,16878223,16882318,16882873,16893223,16911624,16916362,16918885,16930405,16932359,16940984,16942613,16943326,16945954,16948191,16949496,16955799,16957020,16957809,16960610,16961951,16967229,16967572,16970145,16975075,16979580,16980951,16982020,16989223,16990466,16991989,16994264,16996377,17024472,17026093,17032322,17061821,17083021,17085815,17086995,17087922,17089402,17107496,17110052,17110593,17113414,17113815,17126259,17127585,17130152,17141993,17145113,17146407,17147445,17151628,17152907,17156015,17157459,17164783,17165576,17168749,17169817,17171109,17171632	16867091,16871049,16873426,16877204,16878391,16882544,16883056,16893452,16911862,16916512,16919106,16930575,16932536,16941192,16942859,16943468,16946124,16948418,16949688,16956001,16957181,16958039,16960809,16962146,16967433,16967783,16970312,16975293,16979793,16981156,16982246,16989376,16990615,16992120,16994398,16996557,17024662,17026288,17032524,17061992,17083229,17085992,17087197,17088103,17089612,17107647,17110289,17110779,17113613,17113980,17126470,17127768,17130354,17142248,17145246,17146614,17147584,17151744,17153059,17156198,17157606,17164907,17165698,17168808,17169933,17171259,17171774	nan	CUBN	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694	GIF;NM_005142.2	11	-	59596946	59612936	59596946	59612936	9	59596946,59599140,59603270,59604636,59608605,59609905,59610490,59611341,59612837	59597028,59599279,59603492,59604834,59608807,59610066,59610624,59611538,59612936	nan	GIF	nan	nan	0,0,0,0,0,0,0,0,0
326625	MMAB;NM_052845.3	12	-	109994822	110011295	109994822	110011295	9	109994822,109996890,109998834,109999214,109999574,110002913,110006564,110009443,110011141	109994951,109996970,109998919,109999332,109999667,110002991,110006678,110009525,110011295	nan	MMAB	nan	nan	0,0,0,0,0,0,0,0,0
8803	SUCLA2;NM_003850.2	13	-	48517495	48575415	48517495	48575415	11	48517495,48523064,48523607,48528264,48528520,48542719,48547388,48562665,48563006,48570967,48575305	48517590,48523173,48523748,48528427,48528702,48542878,48547537,48562848,48563126,48571168,48575415	nan	SUCLA2	nan	nan	0,0,0,0,0,0,0,0,0,0,0
5826	ABCD4;NM_005050.3	14	-	74753153	74769625	74753153	74769625	19	74753153,74753393,74754502,74754899,74755408,74756175,74756719,74756983,74758979,74759243,74759440,74759846,74761840,74762546,74763025,74764622,74766240,74766842,74769567	74753242,74753529,74754599,74754972,74755478,74756232,74756831,74757212,74759089,74759355,74759582,74759961,74761911,74762692,74763162,74764782,74766388,74766981,74769625	nan	ABCD4	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81693	AMN;NM_030943.3	14	+	103389015	103397027	103389015	103397027	12	103389015,103390037,103390261,103394752,103395084,103395447,103395754,103395981,103396250,103396491,103396732,103396902	103389078,103390176,103390326,103394860,103395322,103395605,103395883,103396084,103396433,103396674,103396840,103397027	nan	AMN	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
3712	IVD;NM_002225.3	15	+	40698009	40710472	40698009	40710472	12	40698009,40699826,40700127,40702816,40703448,40703743,40705179,40707077,40707589,40708266,40708478,40710318	40698182,40699936,40700199,40703006,40703562,40703900,40705296,40707191,40707691,40708391,40708571,40710472	nan	IVD	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
23417	MLYCD;NM_012213.2	16	+	83932739	83949104	83932739	83949104	5	83932739,83940581,83941720,83945812,83948550	83933287,83940714,83941897,83945982,83949104	nan	MLYCD	nan	nan	0,0,0,0,0
