#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
57190	SELENON;NM_020451.2	1	+	26126671	26142259	26126671	26142259	13	26126671,26127483,26128456,26131582,26135020,26135466,26136123,26137894,26138131,26139127,26140321,26140517,26141988	26126954,26127701,26128658,26131816,26135330,26135691,26136361,26138076,26138420,26139333,26140534,26140719,26142259	nan	SELENON	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
55624	POMGNT1;NM_001243766.1	1	-	46654340	46663543	46654340	46663543	22	46654340,46654863,46655105,46655475,46656094,46656341,46657719,46657929,46658139,46658521,46658795,46658926,46659185,46659476,46659895,46660174,46660465,46661432,46661633,46662352,46662591,46663323	46654702,46655079,46655289,46655711,46656239,46656506,46657945,46658158,46658312,46658680,46658937,46659110,46659361,46659647,46660123,46660373,46660683,46661646,46661799,46662571,46662806,46663543	nan	POMGNT1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7170	TPM3;NM_152263.3	1	-	154140362	154164544	154140362	154164544	10	154140362,154141730,154142825,154143074,154143838,154145333,154145509,154148540,154163611,154164327	154140466,154141909,154142995,154143237,154144014,154145504,154145727,154148774,154163837,154164544	nan	TPM3	nan	nan	0,0,0,0,0,0,0,0,0,0
54344	DPM3;NM_153741.1	1	-	155112387	155112766	155112387	155112766	1	155112387	155112766	nan	DPM3	nan	nan	0
55154	MSTO1;NM_018116.3	1	+	155579989	155584114	155579989	155584114	14	155579989,155580165,155580779,155580956,155581289,155581429,155581723,155581922,155582158,155582584,155582789,155583202,155583397,155583799	155580173,155580401,155580949,155581132,155581444,155581668,155581941,155582157,155582411,155582816,155583074,155583407,155583607,155584114	nan	MSTO1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
779	CACNA1S;NM_000069.2	1	-	201008908	201081517	201008908	201081517	44	201008908,201009308,201009699,201010581,201012358,201013405,201016192,201016602,201017659,201018080,201019466,201020061,201021634,201022286,201022536,201023582,201027485,201028266,201029735,201030344,201031021,201031539,201034915,201035306,201035964,201038214,201038549,201039349,201041832,201042626,201043583,201044572,201045997,201046956,201052239,201054027,201054513,201056903,201058335,201060717,201061049,201062959,201079241,201081265	201009260,201009552,201009891,201010767,201012709,201013634,201016417,201016804,201017862,201018277,201019694,201020321,201021826,201022452,201022765,201023739,201027669,201028477,201029994,201030646,201031268,201031692,201035123,201035494,201036171,201038374,201038779,201039582,201042002,201042820,201043798,201044793,201046305,201047282,201052500,201054209,201054759,201057107,201058641,201060970,201061292,201063199,201079447,201081517	nan	CACNA1S	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58	ACTA1;NM_001100.3	1	-	229567195	229568912	229567195	229568912	6	229567195,229567417,229567690,229567966,229568252,229568683	229567439,229567699,229567982,229568228,229568677,229568912	nan	ACTA1	nan	nan	0,0,0,0,0,0
148789	B3GALNT2;NM_152490.4	1	-	235613470	235667602	235613470	235667602	12	235613470,235616351,235617417,235618820,235621860,235628902,235634113,235643319,235647587,235652422,235657940,235667390	235613705,235616508,235617677,235619046,235622144,235629081,235634324,235643515,235647881,235652623,235658188,235667602	nan	B3GALNT2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
274	BIN1;NM_139343.2	2	-	127806051	127864569	127806051	127864569	19	127806051,127807946,127808327,127808679,127809780,127810947,127811430,127814998,127816536,127819640,127821096,127821458,127825688,127826449,127827520,127828078,127828287,127834151,127864385	127806259,127808148,127808538,127808869,127809988,127811071,127811638,127815227,127816781,127819823,127821272,127821644,127825881,127826657,127827716,127828273,127828442,127834332,127864569	nan	BIN1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703	NEB;NM_001271208.1	2	-	152342223	152589720	152342223	152589720	181	152342223,152346434,152346835,152348146,152348561,152348850,152349816,152350238,152350624,152352739,152353404,152354089,152354723,152355761,152357854,152359256,152359812,152361941,152362629,152363372,152364468,152369196,152370043,152370781,152371281,152372922,152374781,152375428,152376121,152380774,152380978,152381626,152382421,152382621,152383381,152383944,152385673,152387457,152388255,152389905,152390678,152392154,152393595,152394335,152394603,152396807,152397160,152397910,152402351,152402808,152403892,152404097,152404771,152406099,152408201,152409135,152409861,152410291,152411394,152417055,152417467,152417671,152418573,152419074,152420069,152420286,152421507,152421964,152422179,152423631,152424534,152424779,152425081,152425731,152426544,152426960,152432158,152432614,152435801,152437260,152437946,152438927,152439918,152441970,152442868,152443837,152446352,152447811,152448497,152449479,152450470,152452523,152453421,152454390,152456905,152458364,152459050,152460032,152461023,152463069,152463967,152464936,152466272,152466979,152467225,152468649,152470739,152472465,152473827,152474738,152475914,152477382,152481997,152483465,152483986,152486002,152487178,152487606,152490117,152492690,152495743,152496320,152496818,152499037,152499228,152499613,152500281,152500931,152502593,152506639,152507037,152510455,152511733,152512280,152512616,152514446,152515528,152518598,152520011,152520964,152521222,152521796,152522553,152524267,152525490,152527486,152528832,152530940,152531750,152534028,152534339,152536184,152536381,152537193,152539125,152541241,152543882,152544089,152544755,152547190,152548327,152548522,152548724,152550786,152550985,152552041,152553100,152553611,152553813,152554007,152563344,152566119,152566897,152573879,152579845,152580723,152581320,152581916,152584154,152586078,152589584	152342497,152346641,152347082,152348339,152348845,152349058,152350009,152350431,152350817,152352932,152353597,152354282,152354916,152355954,152358047,152359449,152360005,152362134,152362822,152363577,152364673,152369401,152370257,152370992,152371492,152373127,152374986,152375633,152376332,152380979,152381180,152381837,152382632,152382826,152383586,152384149,152385878,152387665,152388460,152390110,152390883,152392359,152393800,152394540,152394808,152397012,152397365,152398115,152402562,152403007,152404097,152404302,152404979,152406304,152408409,152409340,152410066,152410589,152411608,152417263,152417672,152417876,152418778,152419372,152420283,152420494,152421712,152422169,152422384,152424043,152424742,152424981,152425280,152425936,152426956,152427165,152432363,152432918,152436213,152437468,152438151,152439231,152440330,152442178,152443073,152444141,152446764,152448019,152448702,152449783,152450882,152452731,152453626,152454694,152457317,152458572,152459255,152460336,152461435,152463277,152464172,152465240,152466684,152467187,152467430,152468953,152471151,152472673,152474032,152475042,152476326,152477590,152482202,152483769,152484398,152486210,152487383,152487910,152490529,152492898,152495948,152496624,152497230,152499245,152499433,152499917,152500693,152501139,152502798,152506943,152507449,152510663,152511938,152512587,152513028,152514654,152515733,152518905,152520423,152521172,152521427,152522103,152522965,152524475,152525695,152527793,152529244,152531148,152531955,152534335,152534751,152536392,152536586,152537392,152539333,152541539,152544096,152544297,152544960,152547389,152548532,152548730,152548926,152551000,152551193,152552246,152553299,152553816,152554021,152554212,152563561,152566327,152567102,152574084,152580050,152580928,152581525,152582124,152584470,152586220,152589720	nan	NEB	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10324	KLHL41;NM_006063.2	2	+	170366238	170382256	170366238	170382256	6	170366238,170371033,170371313,170374649,170377320,170382044	170367448,170371291,170371521,170374935,170377567,170382256	nan	KLHL41	nan	nan	0,0,0,0,0,0
