#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
4524	MTHFR;NM_005957.4	1	-	11850726	11863183	11850726	11863183	11	11850726,11851253,11852324,11853953,11854404,11854775,11855144,11856252,11860258,11861207,11862927	11850965,11851393,11852446,11854156,11854605,11854930,11855415,11856466,11860389,11861466,11863183	nan	MTHFR	nan	nan	0,0,0,0,0,0,0,0,0,0,0
9378	NRXN1;NM_001135659.2	2	-	50149071	51255421	50149071	51255421	23	50149071,50170831,50280398,50282082,50318450,50463916,50692569,50699425,50723032,50724460,50733622,50755752,50758354,50765380,50779714,50847149,50848332,50850441,50858226,51149782,51153065,51253498,51254629	50149399,50170939,50280738,50282192,50318642,50464118,50692709,50699619,50723243,50724862,50733765,50755799,50758578,50765784,50780173,50847331,50848397,50850765,50858253,51149835,51153103,51253617,51255421	nan	NRXN1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033	HADH;NM_005327.4	4	+	108911078	108955523	108911078	108955523	8	108911078,108930904,108935576,108940685,108944619,108948833,108954321,108955384	108911230,108931053,108935754,108940832,108944729,108948926,108954458,108955523	nan	HADH	nan	nan	0,0,0,0,0,0,0,0
100506658	OCLN;NM_002538.3	5	+	68800061	68849508	68800061	68849508	8	68800061,68804957,68809764,68830510,68840720,68843746,68847360,68849386	68800131,68805656,68809946,68830676,68840956,68843938,68847422,68849508	nan	OCLN	nan	nan	0,0,0,0,0,0,0,0
7280	TUBB2A;NM_001069.2	6	-	3154086	3157707	3154086	3157707	4	3154086,3155848,3156267,3157630	3155167,3155979,3156396,3157707	nan	TUBB2A	nan	nan	0,0,0,0
347733	TUBB2B;NM_178012.4	6	-	3224974	3227787	3224974	3227787	4	3224974,3226382,3226784,3227710	3226055,3226513,3226913,3227787	nan	TUBB2B	nan	nan	0,0,0,0
8831	SYNGAP1;NM_006772.2	6	+	33388031	33419693	33388031	33419693	19	33388031,33391243,33393564,33399927,33400451,33402918,33403281,33405434,33406185,33406541,33408495,33408939,33409347,33410219,33410655,33412210,33414341,33415609,33419526	33388118,33391385,33393690,33400039,33400593,33403092,33403400,33406078,33406350,33406706,33408752,33409161,33409546,33410281,33411747,33412404,33414573,33415720,33419693	nan	SYNGAP1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9863	MAGI2;NM_012301.3	7	-	77648621	79082646	77648621	79082646	22	77648621,77708253,77755000,77756503,77762195,77764327,77789331,77797222,77807317,77814935,77824180,77830468,77885249,77973084,77975228,77998462,78119067,78130883,78150736,78256425,78636395,79082325	77649303,77708412,77755164,77756743,77762387,77764533,77789600,77797435,77807429,77814997,77824390,77830520,77885908,77973287,77975370,77998540,78119167,78131114,78150972,78256565,78636532,79082646	nan	MAGI2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6469	SHH;NM_000193.3	7	-	155595583	155604826	155595583	155604826	3	155595583,155598979,155604506	155596430,155599261,155604826	nan	SHH	nan	nan	0,0,0
79813	EHMT1;NM_024757.4	9	+	140513470	140729415	140513470	140729415	27	140513470,140605408,140611067,140622790,140637812,140638343,140646772,140648612,140652321,140657116,140669550,140671059,140672323,140674076,140676732,140685289,140693254,140695321,140705902,140707447,140707827,140708872,140710388,140711880,140712501,140728790,140729214	140513511,140605492,140611644,140622991,140637990,140638552,140646870,140648753,140652473,140657282,140669714,140671306,140672517,140674179,140676859,140685432,140693376,140695446,140706077,140707635,140707992,140708970,140710524,140711987,140712600,140728986,140729415	nan	EHMT1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
