#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
4595	MUTYH;NM_001128425.2	1	-	45794903	45806122	45794903	45806122	16	45794903,45796187,45796853,45797091,45797332,45797694,45797837,45798062,45798245,45798434,45798589,45798768,45798956,45799084,45800062,45805890	45795109,45796229,45797006,45797228,45797521,45797758,45797982,45798160,45798359,45798506,45798631,45798842,45798996,45799275,45800183,45806122	nan	MUTYH	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072	EPCAM;NM_002354.3	2	+	47596439	47614169	47596439	47614169	9	47596439,47600601,47600946,47602372,47604152,47606091,47606907,47612304,47613710	47596720,47600709,47601187,47602438,47604216,47606193,47607108,47612349,47614169	nan	EPCAM	nan	nan	0,0,0,0,0,0,0,0,0
4436	MSH2;NM_000251.3	2	+	47630284	47710372	47630284	47710372	16	47630284,47635539,47637232,47639552,47641407,47643434,47656880,47672686,47690169,47693796,47698103,47702163,47703505,47705410,47707834,47709917	47630541,47635694,47637511,47639699,47641557,47643568,47657080,47672796,47690293,47693947,47698201,47702409,47703710,47705658,47708010,47710372	nan	MSH2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956	MSH6;NM_000179.3	2	+	48010273	48034102	48010273	48034102	10	48010273,48018065,48023032,48025749,48030558,48032048,48032756,48033342,48033590,48033917	48010632,48018262,48023202,48028294,48030824,48032166,48032846,48033497,48033790,48034102	nan	MSH6	nan	nan	0,0,0,0,0,0,0,0,0,0
4292	MLH1;NM_000249.4	3	+	37034998	37092347	37034998	37092347	19	37034998,37038109,37042445,37045891,37048481,37050304,37053310,37053501,37055922,37058996,37061800,37067127,37070274,37081676,37083758,37089009,37090007,37090394,37091976	37035154,37038200,37042544,37045965,37048554,37050396,37053353,37053590,37056035,37059090,37061954,37067498,37070423,37081785,37083822,37089174,37090100,37090508,37092347	nan	MLH1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437	MSH3;NM_002439.5	5	+	79950460	80172644	79950460	80172644	24	79950460,79952229,79960961,79965915,79968062,79968559,79970801,79974745,80021271,80024669,80037282,80040324,80057364,80063751,80064653,80071512,80074538,80083383,80088551,80109402,80149948,80160631,80168934,80171569	79950783,79952350,79961182,79966128,79968179,79968677,79970947,79974912,80021384,80024784,80037367,80040434,80057497,80063939,80064822,80071577,80074655,80083491,80088663,80109560,80150135,80160761,80169106,80172644	nan	MSH3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324	APC;NM_000038.6	5	+	112073571	112181946	112073571	112181946	16	112073571,112090569,112102022,112102885,112111325,112116486,112128142,112136975,112151191,112154662,112157592,112162804,112163625,112164552,112170647,112173249	112073622,112090722,112102107,112103087,112111434,112116600,112128226,112137080,112151290,112155041,112157688,112162944,112163703,112164669,112170862,112181946	nan	APC	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395	PMS2;NM_000535.7	7	-	6010545	6048690	6010545	6048690	15	6010545,6017218,6018226,6022454,6026389,6029430,6031603,6035164,6036956,6038738,6042083,6043320,6043602,6045522,6048627	6013173,6017388,6018327,6022622,6027251,6029586,6031688,6035264,6037054,6038906,6042267,6043423,6043689,6045662,6048690	nan	PMS2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4683	NBN;NM_002485.5	8	-	90945550	90996905	90945550	90996905	16	90945550,90949253,90955480,90958367,90960051,90965471,90967510,90970952,90976637,90982591,90983400,90990447,90992961,90993602,90994949,90996752	90947840,90949303,90955594,90958523,90960120,90965919,90967783,90971082,90976735,90982785,90983518,90990551,90993121,90993751,90995083,90996905	nan	NBN	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657	BMPR1A;NM_004329.3	10	+	88516365	88687736	88516365	88687736	13	88516365,88598621,88635623,88649818,88651883,88659550,88659783,88671996,88676890,88678928,88681276,88683132,88683350	88516676,88598736,88635842,88649981,88651986,88659647,88659883,88672141,88677083,88679226,88681452,88683263,88687736	nan	BMPR1A	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
