#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
57190	SELENON;NM_020451.2	1	+	26126711	26142219	26126711	26142219	13	26126711,26127523,26128496,26131622,26135060,26135506,26136163,26137934,26138171,26139167,26140361,26140557,26142028	26126914,26127661,26128618,26131776,26135290,26135651,26136321,26138036,26138380,26139293,26140494,26140679,26142219	nan	SELENON	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
55624	POMGNT1;NM_001243766.1	1	-	46654380	46663503	46654380	46663503	22	46654380,46654903,46655145,46655515,46656134,46656381,46657759,46657969,46658179,46658561,46658835,46658966,46659225,46659516,46659935,46660214,46660505,46661472,46661673,46662392,46662631,46663363	46654662,46655039,46655249,46655671,46656199,46656466,46657905,46658118,46658272,46658640,46658897,46659070,46659321,46659607,46660083,46660333,46660643,46661606,46661759,46662531,46662766,46663503	nan	POMGNT1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7170	TPM3;NM_152263.3	1	-	154140402	154164504	154140402	154164504	10	154140402,154141770,154142865,154143114,154143878,154145373,154145549,154148580,154163651,154164367	154140426,154141869,154142955,154143197,154143974,154145464,154145687,154148734,154163797,154164504	nan	TPM3	nan	nan	0,0,0,0,0,0,0,0,0,0
54344	DPM3;NM_153741.1	1	-	155112427	155112726	155112427	155112726	1	155112427	155112726	nan	DPM3	nan	nan	0
55154	MSTO1;NM_018116.3	1	+	155580029	155584074	155580029	155584074	14	155580029,155580205,155580819,155580996,155581329,155581469,155581763,155581962,155582198,155582624,155582829,155583242,155583437,155583839	155580133,155580361,155580909,155581092,155581404,155581628,155581901,155582117,155582371,155582776,155583034,155583367,155583567,155584074	nan	MSTO1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
779	CACNA1S;NM_000069.2	1	-	201008948	201081477	201008948	201081477	44	201008948,201009348,201009739,201010621,201012398,201013445,201016232,201016642,201017699,201018120,201019506,201020101,201021674,201022326,201022576,201023622,201027525,201028306,201029775,201030384,201031061,201031579,201034955,201035346,201036004,201038254,201038589,201039389,201041872,201042666,201043623,201044612,201046037,201046996,201052279,201054067,201054553,201056943,201058375,201060757,201061089,201062999,201079281,201081305	201009220,201009512,201009851,201010727,201012669,201013594,201016377,201016764,201017822,201018237,201019654,201020281,201021786,201022412,201022725,201023699,201027629,201028437,201029954,201030606,201031228,201031652,201035083,201035454,201036131,201038334,201038739,201039542,201041962,201042780,201043758,201044753,201046265,201047242,201052460,201054169,201054719,201057067,201058601,201060930,201061252,201063159,201079407,201081477	nan	CACNA1S	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58	ACTA1;NM_001100.3	1	-	229567235	229568872	229567235	229568872	6	229567235,229567457,229567730,229568006,229568292,229568723	229567399,229567659,229567942,229568188,229568637,229568872	nan	ACTA1	nan	nan	0,0,0,0,0,0
148789	B3GALNT2;NM_152490.4	1	-	235613510	235667562	235613510	235667562	12	235613510,235616391,235617457,235618860,235621900,235628942,235634153,235643359,235647627,235652462,235657980,235667430	235613665,235616468,235617637,235619006,235622104,235629041,235634284,235643475,235647841,235652583,235658148,235667562	nan	B3GALNT2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
274	BIN1;NM_139343.2	2	-	127806091	127864529	127806091	127864529	19	127806091,127807986,127808367,127808719,127809820,127810987,127811470,127815038,127816576,127819680,127821136,127821498,127825728,127826489,127827560,127828118,127828327,127834191,127864425	127806219,127808108,127808498,127808829,127809948,127811031,127811598,127815187,127816741,127819783,127821232,127821604,127825841,127826617,127827676,127828233,127828402,127834292,127864529	nan	BIN1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703	NEB;NM_001271208.1	2	-	152342263	152589680	152342263	152589680	181	152342263,152346474,152346875,152348186,152348601,152348890,152349856,152350278,152350664,152352779,152353444,152354129,152354763,152355801,152357894,152359296,152359852,152361981,152362669,152363412,152364508,152369236,152370083,152370821,152371321,152372962,152374821,152375468,152376161,152380814,152381018,152381666,152382461,152382661,152383421,152383984,152385713,152387497,152388295,152389945,152390718,152392194,152393635,152394375,152394643,152396847,152397200,152397950,152402391,152402848,152403932,152404137,152404811,152406139,152408241,152409175,152409901,152410331,152411434,152417095,152417507,152417711,152418613,152419114,152420109,152420326,152421547,152422004,152422219,152423671,152424574,152424819,152425121,152425771,152426584,152427000,152432198,152432654,152435841,152437300,152437986,152438967,152439958,152442010,152442908,152443877,152446392,152447851,152448537,152449519,152450510,152452563,152453461,152454430,152456945,152458404,152459090,152460072,152461063,152463109,152464007,152464976,152466312,152467019,152467265,152468689,152470779,152472505,152473867,152474778,152475954,152477422,152482037,152483505,152484026,152486042,152487218,152487646,152490157,152492730,152495783,152496360,152496858,152499077,152499268,152499653,152500321,152500971,152502633,152506679,152507077,152510495,152511773,152512320,152512656,152514486,152515568,152518638,152520051,152521004,152521262,152521836,152522593,152524307,152525530,152527526,152528872,152530980,152531790,152534068,152534379,152536224,152536421,152537233,152539165,152541281,152543922,152544129,152544795,152547230,152548367,152548562,152548764,152550826,152551025,152552081,152553140,152553651,152553853,152554047,152563384,152566159,152566937,152573919,152579885,152580763,152581360,152581956,152584194,152586118,152589624	152342457,152346601,152347042,152348299,152348805,152349018,152349969,152350391,152350777,152352892,152353557,152354242,152354876,152355914,152358007,152359409,152359965,152362094,152362782,152363537,152364633,152369361,152370217,152370952,152371452,152373087,152374946,152375593,152376292,152380939,152381140,152381797,152382592,152382786,152383546,152384109,152385838,152387625,152388420,152390070,152390843,152392319,152393760,152394500,152394768,152396972,152397325,152398075,152402522,152402967,152404057,152404262,152404939,152406264,152408369,152409300,152410026,152410549,152411568,152417223,152417632,152417836,152418738,152419332,152420243,152420454,152421672,152422129,152422344,152424003,152424702,152424941,152425240,152425896,152426916,152427125,152432323,152432878,152436173,152437428,152438111,152439191,152440290,152442138,152443033,152444101,152446724,152447979,152448662,152449743,152450842,152452691,152453586,152454654,152457277,152458532,152459215,152460296,152461395,152463237,152464132,152465200,152466644,152467147,152467390,152468913,152471111,152472633,152473992,152475002,152476286,152477550,152482162,152483729,152484358,152486170,152487343,152487870,152490489,152492858,152495908,152496584,152497190,152499205,152499393,152499877,152500653,152501099,152502758,152506903,152507409,152510623,152511898,152512547,152512988,152514614,152515693,152518865,152520383,152521132,152521387,152522063,152522925,152524435,152525655,152527753,152529204,152531108,152531915,152534295,152534711,152536352,152536546,152537352,152539293,152541499,152544056,152544257,152544920,152547349,152548492,152548690,152548886,152550960,152551153,152552206,152553259,152553776,152553981,152554172,152563521,152566287,152567062,152574044,152580010,152580888,152581485,152582084,152584430,152586180,152589680	nan	NEB	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
