#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
11315	PARK7;NM_007262.5	1	+	8022815	8045144	8022815	8045144	6	8022815,8025353,8029374,8030923,8037681,8044923	8022965,8025515,8029494,8031053,8037828,8045144	nan	PARK7	nan	nan	0,0,0,0,0,0
23400	ATP13A2;NM_022089.4	1	-	17312685	17338263	17312685	17338263	29	17312685,17312927,17313269,17313510,17314602,17314786,17316155,17316351,17316591,17318198,17318473,17318707,17318950,17320093,17322440,17322718,17322850,17323484,17326475,17326710,17326864,17328498,17328760,17330796,17331156,17331478,17331838,17332148,17338193	17312883,17313157,17313481,17313794,17314759,17314999,17316295,17316528,17316812,17318383,17318654,17318927,17319106,17320360,17322689,17322825,17323021,17323700,17326667,17326837,17327059,17328628,17328898,17330936,17331346,17331597,17332081,17332303,17338263	nan	ATP13A2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65018	PINK1;NM_032409.3	1	+	20960011	20977214	20960011	20977214	8	20960011,20964304,20966354,20970952,20972022,20974967,20975457,20976896	20960458,20964652,20966515,20971195,20972246,20975155,20975754,20977214	nan	PINK1	nan	nan	0,0,0,0,0,0,0,0
3208	HPCA;NM_002143.3	1	+	33354469	33359493	33354469	33359493	3	33354469,33359094,33359335	33354907,33359260,33359493	nan	HPCA	nan	nan	0,0,0
6513	SLC2A1;NM_006516.4	1	-	43392681	43424352	43392681	43424352	10	43392681,43393245,43394572,43394850,43395233,43395513,43396266,43396686,43408866,43424274	43392942,43393509,43394734,43395015,43395481,43395736,43396567,43396907,43409022,43424352	nan	SLC2A1	nan	nan	0,0,0,0,0,0,0,0,0,0
9829	DNAJC6;NM_001256864.2	1	+	65775398	65878738	65775398	65878738	19	65775398,65830287,65831537,65831700,65845054,65849845,65851364,65852464,65853988,65854908,65855199,65858083,65860550,65864465,65867413,65871522,65874293,65876902,65878576	65775651,65830498,65831647,65831909,65845237,65850039,65851619,65852642,65854128,65855162,65855340,65858578,65860745,65864594,65867593,65871846,65874496,65877139,65878738	nan	DNAJC6	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629	GBA;NM_000157.4	1	-	155204755	155210933	155204755	155210933	11	155204755,155204955,155205441,155206005,155207101,155207894,155208277,155209376,155209646,155210390,155210846	155204921,155205132,155205665,155206290,155207399,155208127,155208471,155209583,155209898,155210538,155210933	nan	GBA	nan	nan	0,0,0,0,0,0,0,0,0,0,0
477	ATP1A2;NM_000702.4	1	+	160085621	160111142	160085621	160111142	23	160085621,160090665,160090951,160092972,160093702,160094055,160094895,160097311,160098411,160098739,160099025,160099861,160100181,160104243,160104904,160105193,160105598,160106006,160106329,160106660,160109399,160109652,160111053	160085693,160090830,160091071,160093236,160093876,160094250,160095073,160097640,160098670,160098909,160099220,160100111,160100417,160104440,160105115,160105422,160105813,160106190,160106535,160106851,160109561,160109804,160111142	nan	ATP1A2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213	XPR1;NM_004736.4	1	+	180601307	180853232	180601307	180853232	15	180601307,180651465,180756858,180772493,180775167,180775579,180780512,180793858,180794270,180803979,180805627,180832813,180842908,180849181,180853111	180601436,180651577,180757020,180772777,180775377,180775723,180780654,180794109,180794510,180804211,180805882,180833040,180843108,180849463,180853232	nan	XPR1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55532	SLC30A10;NM_018713.3	1	-	220088760	220101812	220088760	220101812	4	220088760,220091566,220100339,220101112	220089320,220091866,220100477,220101812	nan	SLC30A10	nan	nan	0,0,0,0
