#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
5081	PAX7;NM_002584.3	1	+	18958067	19062563	18958067	19062563	8	18958067,18960766,18961574,18962700,19018217,19027116,19029557,19062095	18958212,18961062,18961764,18962895,19018477,19027342,19029820,19062563	nan	PAX7	nan	nan	0,0,0,0,0,0,0,0
57190	SELENON;NM_020451.3	1	+	26126691	26142239	26126691	26142239	13	26126691,26127503,26128476,26131602,26135040,26135486,26136143,26137914,26138151,26139147,26140341,26140537,26142008	26126934,26127681,26128638,26131796,26135310,26135671,26136341,26138056,26138400,26139313,26140514,26140699,26142239	nan	SELENON	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
7170	TPM3;NM_152263.4	1	-	154140382	154164524	154140382	154164524	10	154140382,154141750,154142845,154143094,154143858,154145353,154145529,154148560,154163631,154164347	154140446,154141889,154142975,154143217,154143994,154145484,154145707,154148754,154163817,154164524	nan	TPM3	nan	nan	0,0,0,0,0,0,0,0,0,0
4000	LMNA;NM_170707.4	1	+	156084679	156108927	156084679	156108927	12	156084679,156100377,156104163,156104565,156104947,156105661,156105974,156106681,156106873,156107414,156108248,156108840	156085095,156100594,156104349,156104796,156105133,156105942,156106257,156106849,156107053,156107564,156108578,156108927	nan	LMNA	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
779	CACNA1S;NM_000069.3	1	-	201008928	201081497	201008928	201081497	44	201008928,201009328,201009719,201010601,201012378,201013425,201016212,201016622,201017679,201018100,201019486,201020081,201021654,201022306,201022556,201023602,201027505,201028286,201029755,201030364,201031041,201031559,201034935,201035326,201035984,201038234,201038569,201039369,201041852,201042646,201043603,201044592,201046017,201046976,201052259,201054047,201054533,201056923,201058355,201060737,201061069,201062979,201079261,201081285	201009240,201009532,201009871,201010747,201012689,201013614,201016397,201016784,201017842,201018257,201019674,201020301,201021806,201022432,201022745,201023719,201027649,201028457,201029974,201030626,201031248,201031672,201035103,201035474,201036151,201038354,201038759,201039562,201041982,201042800,201043778,201044773,201046285,201047262,201052480,201054189,201054739,201057087,201058621,201060950,201061272,201063179,201079427,201081497	nan	CACNA1S	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58	ACTA1;NM_001100.4	1	-	229567215	229568892	229567215	229568892	6	229567215,229567437,229567710,229567986,229568272,229568703	229567419,229567679,229567962,229568208,229568657,229568892	nan	ACTA1	nan	nan	0,0,0,0,0,0
88	ACTN2;NM_001103.4	1	+	236849943	236925949	236849943	236925949	21	236849943,236881127,236882163,236883374,236889202,236890947,236894502,236898904,236900391,236902571,236906165,236907895,236910936,236912393,236914739,236917216,236918288,236920755,236922993,236924284,236925730	236850129,236881302,236882343,236883521,236889350,236891086,236894644,236899050,236900544,236902862,236906373,236908106,236911105,236912594,236914982,236917411,236918528,236920962,236923119,236924503,236925949	nan	ACTN2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274	BIN1;NM_139343.3	2	-	127806071	127864549	127806071	127864549	19	127806071,127807966,127808347,127808699,127809800,127810967,127811450,127815018,127816556,127819660,127821116,127821478,127825708,127826469,127827540,127828098,127828307,127834171,127864405	127806239,127808128,127808518,127808849,127809968,127811051,127811618,127815207,127816761,127819803,127821252,127821624,127825861,127826637,127827696,127828253,127828422,127834312,127864549	nan	BIN1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703	NEB;NM_001271208.2	2	-	152342243	152589700	152342243	152589700	181	152342243,152346454,152346855,152348166,152348581,152348870,152349836,152350258,152350644,152352759,152353424,152354109,152354743,152355781,152357874,152359276,152359832,152361961,152362649,152363392,152364488,152369216,152370063,152370801,152371301,152372942,152374801,152375448,152376141,152380794,152380998,152381646,152382441,152382641,152383401,152383964,152385693,152387477,152388275,152389925,152390698,152392174,152393615,152394355,152394623,152396827,152397180,152397930,152402371,152402828,152403912,152404117,152404791,152406119,152408221,152409155,152409881,152410311,152411414,152417075,152417487,152417691,152418593,152419094,152420089,152420306,152421527,152421984,152422199,152423651,152424554,152424799,152425101,152425751,152426564,152426980,152432178,152432634,152435821,152437280,152437966,152438947,152439938,152441990,152442888,152443857,152446372,152447831,152448517,152449499,152450490,152452543,152453441,152454410,152456925,152458384,152459070,152460052,152461043,152463089,152463987,152464956,152466292,152466999,152467245,152468669,152470759,152472485,152473847,152474758,152475934,152477402,152482017,152483485,152484006,152486022,152487198,152487626,152490137,152492710,152495763,152496340,152496838,152499057,152499248,152499633,152500301,152500951,152502613,152506659,152507057,152510475,152511753,152512300,152512636,152514466,152515548,152518618,152520031,152520984,152521242,152521816,152522573,152524287,152525510,152527506,152528852,152530960,152531770,152534048,152534359,152536204,152536401,152537213,152539145,152541261,152543902,152544109,152544775,152547210,152548347,152548542,152548744,152550806,152551005,152552061,152553120,152553631,152553833,152554027,152563364,152566139,152566917,152573899,152579865,152580743,152581340,152581936,152584174,152586098,152589604	152342477,152346621,152347062,152348319,152348825,152349038,152349989,152350411,152350797,152352912,152353577,152354262,152354896,152355934,152358027,152359429,152359985,152362114,152362802,152363557,152364653,152369381,152370237,152370972,152371472,152373107,152374966,152375613,152376312,152380959,152381160,152381817,152382612,152382806,152383566,152384129,152385858,152387645,152388440,152390090,152390863,152392339,152393780,152394520,152394788,152396992,152397345,152398095,152402542,152402987,152404077,152404282,152404959,152406284,152408389,152409320,152410046,152410569,152411588,152417243,152417652,152417856,152418758,152419352,152420263,152420474,152421692,152422149,152422364,152424023,152424722,152424961,152425260,152425916,152426936,152427145,152432343,152432898,152436193,152437448,152438131,152439211,152440310,152442158,152443053,152444121,152446744,152447999,152448682,152449763,152450862,152452711,152453606,152454674,152457297,152458552,152459235,152460316,152461415,152463257,152464152,152465220,152466664,152467167,152467410,152468933,152471131,152472653,152474012,152475022,152476306,152477570,152482182,152483749,152484378,152486190,152487363,152487890,152490509,152492878,152495928,152496604,152497210,152499225,152499413,152499897,152500673,152501119,152502778,152506923,152507429,152510643,152511918,152512567,152513008,152514634,152515713,152518885,152520403,152521152,152521407,152522083,152522945,152524455,152525675,152527773,152529224,152531128,152531935,152534315,152534731,152536372,152536566,152537372,152539313,152541519,152544076,152544277,152544940,152547369,152548512,152548710,152548906,152550980,152551173,152552226,152553279,152553796,152554001,152554192,152563541,152566307,152567082,152574064,152580030,152580908,152581505,152582104,152584450,152586200,152589700	nan	NEB	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10324	KLHL41;NM_006063.3	2	+	170366258	170382236	170366258	170382236	6	170366258,170371053,170371333,170374669,170377340,170382064	170367428,170371271,170371501,170374915,170377547,170382236	nan	KLHL41	nan	nan	0,0,0,0,0,0
