#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
339453	TMEM240;NM_001114748.2	1	-	1470738	1476004	1470738	1476004	4	1470738,1470968,1475063,1475669	1470887,1471177,1475170,1476004	nan	TMEM240	nan	nan	0,0,0,0
5192	PEX10;NM_153818.2	1	-	2337204	2344003	2337204	2344003	6	2337204,2337922,2338158,2339890,2341809,2343829	2337273,2338058,2338394,2340297,2341890,2344003	nan	PEX10	nan	nan	0,0,0,0,0,0
57449	PLEKHG5;NM_020631.6	1	-	6527622	6551727	6527622	6551727	21	6527622,6527884,6529101,6529394,6529603,6530295,6530565,6530794,6531049,6531547,6531817,6532586,6533045,6533310,6534072,6534510,6535106,6535521,6535990,6537588,6551696	6527632,6528646,6529301,6529510,6529736,6530415,6530703,6530944,6531160,6531697,6531868,6532682,6533234,6533514,6534224,6534647,6535198,6535582,6536096,6537718,6551727	nan	PLEKHG5	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11315	PARK7;NM_007262.5	1	+	8021770	8045114	8021770	8045114	7	8021770,8022822,8025383,8029404,8030953,8037711,8044953	8021853,8022935,8025485,8029464,8031023,8037798,8045114	nan	PARK7	nan	nan	0,0,0,0,0,0,0
5195	PEX14;NM_004565.3	1	+	10535006	10690044	10535006	10690044	9	10535006,10555330,10596269,10659294,10678388,10683075,10684396,10687328,10689587	10535059,10555378,10596354,10659423,10678474,10683178,10684494,10687420,10690044	nan	PEX14	nan	nan	0,0,0,0,0,0,0,0,0
23435	TARDBP;NM_007375.4	1	+	11072710	11082711	11072710	11082711	6	11072710,11073772,11076900,11078789,11080485,11082180	11072800,11074022,11077064,11078930,11080656,11082711	nan	TARDBP	nan	nan	0,0,0,0,0,0
10459	MAD2L2;NM_006341.4	1	-	11734831	11741205	11734831	11741205	9	11734831,11735138,11735714,11736102,11736904,11737599,11740409,11740618,11741095	11734873,11735231,11735788,11736197,11737005,11737671,11740528,11740670,11741205	nan	MAD2L2	nan	nan	0,0,0,0,0,0,0,0,0
4524	MTHFR;NM_005957.5	1	-	11850736	11866021	11850736	11866021	12	11850736,11851263,11852334,11853963,11854414,11854785,11855154,11856262,11860268,11861217,11862937,11865944	11850955,11851383,11852436,11854146,11854595,11854920,11855405,11856456,11860379,11861456,11863186,11866021	nan	MTHFR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
9927	MFN2;NM_014874.4	1	+	12040500	12071622	12040500	12071622	19	12040500,12042026,12049221,12052611,12056212,12057353,12058826,12059044,12061457,12061825,12062038,12064048,12064565,12064881,12065767,12066594,12067109,12069648,12071552	12040541,12042171,12049400,12052747,12056375,12057478,12058935,12059152,12061611,12061893,12062160,12064175,12064670,12064984,12065988,12066750,12067306,12069783,12071622	nan	MFN2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55187	VPS13D;NM_015378.4	1	+	12290086	12569078	12290086	12569078	70	12290086,12294247,12302569,12304302,12304593,12309279,12313778,12316389,12317043,12317991,12320749,12321004,12321957,12326937,12327901,12328762,12331050,12333059,12335881,12339555,12342761,12348279,12351054,12353580,12359258,12364562,12368487,12371510,12371869,12374171,12378128,12379553,12381865,12382592,12383762,12387704,12389885,12393282,12395761,12398287,12401836,12402955,12405430,12406661,12408879,12409220,12414030,12415955,12416454,12418514,12422775,12423127,12428522,12429521,12433804,12438481,12439541,12443034,12445318,12446243,12460237,12461660,12463877,12475139,12476712,12516053,12520255,12557553,12566906,12568946	12290177,12294420,12302647,12304493,12304674,12309396,12313883,12316560,12317144,12318160,12320851,12321206,12322137,12327068,12327977,12328933,12331181,12333192,12338095,12339707,12343793,12348370,12351181,12353761,12359441,12364785,12368698,12371682,12371982,12374384,12378394,12379687,12382021,12382803,12383837,12387911,12389975,12393423,12395884,12398362,12401942,12403108,12405566,12406709,12409030,12409431,12414278,12416147,12416581,12418657,12422906,12423303,12428646,12429757,12433913,12438645,12439650,12443214,12445432,12446393,12460387,12461757,12464026,12475274,12476880,12516186,12520451,12557685,12567147,12569078	nan	VPS13D	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
