#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
26119	LDLRAP1;NM_015627.2	1	+	25870025	25895427	25870025	25895427	9	25870025,25880362,25881300,25883593,25889084,25889510,25890101,25891613,25893288	25870327,25880605,25881513,25883808,25889257,25889694,25890332,25891748,25895427	nan	LDLRAP1	nan	nan	0,0,0,0,0,0,0,0,0
255738	PCSK9;NM_174936.3	1	+	55505098	55530576	55505098	55530576	12	55505098,55509465,55512145,55517900,55518272,55521615,55522953,55523658,55524121,55525108,55526997,55528991	55505767,55509757,55512369,55518134,55518514,55521912,55523237,55523932,55524370,55525386,55527279,55530576	nan	PCSK9	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
27329	ANGPTL3;NM_014495.3	1	+	63063107	63072026	63063107	63072026	7	63063107,63064316,63066702,63067389,63067905,63069589,63070253	63063782,63064527,63066917,63067603,63068101,63069956,63072026	nan	ANGPTL3	nan	nan	0,0,0,0,0,0,0
7827	NPHS2;NM_014625.3	1	-	179519623	179545137	179519623	179545137	8	179519623,179521687,179523560,179526111,179528763,179530373,179533774,179544675	179520636,179521866,179523716,179526415,179528946,179530546,179533978,179545137	nan	NPHS2	nan	nan	0,0,0,0,0,0,0,0
6519	SLC3A1;NM_000341.3	2	+	44502546	44548012	44502546	44548012	10	44502546,44507804,44508475,44513120,44527059,44528091,44531231,44539674,44540923,44547287	44503154,44508084,44508730,44513346,44527279,44528316,44531527,44539942,44541140,44548012	nan	SLC3A1	nan	nan	0,0,0,0,0,0,0,0,0,0
1286	COL4A4;NM_000092.4	2	-	227867376	228029325	227867376	228029325	48	227867376,227872683,227874978,227876846,227886713,227887170,227892565,227895108,227896610,227896813,227898075,227906813,227907742,227912140,227914733,227915642,227916970,227919259,227920610,227922104,227924070,227924801,227927195,227942559,227945108,227946780,227953318,227954533,227958790,227963359,227964285,227966169,227966530,227967454,227967809,227968637,227973246,227973498,227973889,227976343,227979293,227983310,227984560,227985679,228004826,228009181,228012078,228028672	227872354,227873070,227875267,227877063,227886939,227887277,227892775,227895364,227896821,227897042,227898247,227907021,227907950,227912315,227914897,227915924,227917178,227919503,227920881,227922366,227924389,227925009,227927364,227942843,227945315,227946953,227953582,227954723,227959055,227963564,227964455,227966323,227966675,227967614,227967963,227968818,227973388,227973634,227974052,227976479,227979462,227983527,227984705,227985914,228005004,228009324,228012350,228029325	nan	COL4A4	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285	COL4A3;NM_000091.4	2	+	228029230	228179558	228029230	228179558	52	228029230,228102633,228104808,228108985,228109616,228110619,228111350,228112223,228113108,228115805,228116001,228117961,228118226,228118777,228119321,228120691,228121008,228122268,228124458,228125747,228128445,228131082,228131658,228134575,228135435,228137614,228141050,228142114,228144458,228145105,228145558,228147030,228148432,228148876,228153815,228154664,228155412,228157856,228159155,228159629,228159934,228162339,228163347,228167703,228168524,228168684,228169650,228172375,228173564,228173869,228175441,228176451	228029579,228102790,228104998,228109130,228109761,228110782,228111504,228112350,228113286,228115968,228116137,228118103,228118404,228118940,228119481,228120836,228121162,228122410,228124643,228125883,228128710,228131275,228131854,228134746,228135718,228137883,228141243,228142319,228144656,228145356,228145772,228147298,228148622,228149111,228154014,228154854,228155652,228158083,228159336,228159828,228160082,228162625,228163578,228167876,228168696,228168910,228169849,228172685,228173842,228174084,228175714,228179558	nan	COL4A3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26228	STAP1;NM_012108.3	4	+	68424364	68473109	68424364	68473109	9	68424364,68436751,68441052,68442870,68446972,68449241,68456551,68458927,68471963	68424697,68436923,68441266,68443027,68447239,68449470,68456721,68459124,68473109	nan	STAP1	nan	nan	0,0,0,0,0,0,0,0,0
4547	MTTP;NM_000253.3	4	+	100485184	100545204	100485184	100545204	19	100485184,100495915,100503011,100504480,100510749,100512341,100512757,100515839,100518173,100521671,100522713,100527854,100529872,100532249,100532438,100534019,100540080,100542167,100543783	100485444,100496177,100503299,100504724,100510957,100512558,100512997,100516090,100518431,100521940,100522921,100528167,100530184,100532447,100532660,100534347,100540305,100542438,100545204	nan	MTTP	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988	LIPA;NM_000235.3	10	-	90973275	91011846	90973275	91011846	10	90973275,90975644,90982217,90983390,90984798,90986601,90987906,91005382,91007244,91011443	90974868,90975816,90982389,90983637,90985035,90986811,90988205,91005600,91007456,91011846	nan	LIPA	nan	nan	0,0,0,0,0,0,0,0,0,0
3949	LDLR;NM_000527.4	19	+	11199987	11244555	11199987	11244555	18	11199987,11210848,11213289,11215845,11217190,11218017,11221277,11222139,11223903,11224160,11226719,11227484,11230717,11230995,11233799,11238633,11240138,11241906	11200341,11211071,11213512,11216326,11217413,11218240,11221497,11222365,11224175,11224488,11226938,11227724,11230959,11231248,11234070,11238811,11240396,11244555	nan	LDLR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11136	SLC7A9;NM_014270.4	19	-	33321368	33360733	33321368	33360733	13	33321368,33324004,33333023,33334710,33349295,33350696,33351461,33352973,33353316,33354951,33355484,33359303,33360541	33321640,33324279,33333273,33334907,33349499,33350920,33351606,33353173,33353542,33355294,33355732,33359601,33360733	nan	SLC7A9	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
348	APOE;NM_000041.3	19	+	45408955	45412702	45408955	45412702	4	45408955,45409808,45410966,45411739	45409148,45409974,45411259,45412702	nan	APOE	nan	nan	0,0,0,0
