#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
4524	MTHFR;NM_005957.4	1	-	11850686	11863223	11850686	11863223	11	11850686,11851213,11852284,11853913,11854364,11854735,11855104,11856212,11860218,11861167,11862887	11851005,11851433,11852486,11854196,11854645,11854970,11855455,11856506,11860429,11861506,11863223	nan	MTHFR	nan	nan	0,0,0,0,0,0,0,0,0,0,0
25974	MMACHC;NM_015506.2	1	+	45965954	45974937	45965954	45974937	4	45965954,45972977,45973833,45974417	45966135,45973272,45974086,45974937	nan	MMACHC	nan	nan	0,0,0,0
5236	PGM1;NM_002633.2	1	+	64059109	64125396	64059109	64125396	11	64059109,64095045,64095562,64097277,64100449,64101854,64104305,64114137,64117289,64119952,64125206	64059455,64095308,64095809,64097503,64100740,64102109,64104521,64114373,64117573,64120187,64125396	nan	PGM1	nan	nan	0,0,0,0,0,0,0,0,0,0,0
178	AGL;NM_000028.2	1	+	100316548	100387257	100316548	100387257	33	100316548,100327008,100327762,100329891,100335905,100336263,100340192,100340659,100340863,100341963,100343146,100345428,100346137,100346581,100346797,100347046,100349625,100349844,100350074,100353483,100356725,100357111,100357937,100361791,100366141,100368188,100376217,100377910,100379032,100380894,100381915,100382103,100387039	100316730,100327319,100328029,100330195,100336187,100336475,100340416,100340862,100341061,100342203,100343434,100345652,100346401,100346783,100347053,100347297,100349850,100350057,100350309,100353714,100356962,100357345,100358213,100361994,100366467,100368400,100376453,100378123,100379344,100381092,100382103,100382337,100387257	nan	AGL	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548	MTR;NM_000254.2	1	+	236958953	237060994	236958953	237060994	33	236958953,236966677,236969393,236971953,236973752,236975987,236978853,236979698,236987368,236988587,236990078,236992438,236995215,236998796,237001663,237013593,237015770,237016197,237023082,237024374,237025485,237026703,237037022,237037975,237044004,237048370,237049541,237052430,237054382,237057606,237058607,237060255,237060807	236959087,236966992,236969583,236972123,236973945,236976194,236979013,236979893,236987569,236988749,236990246,236992618,236995428,236999037,237001949,237013873,237015987,237016438,237023272,237024627,237025693,237026904,237037190,237038196,237044186,237048569,237049717,237052686,237054679,237057907,237058900,237060468,237060994	nan	MTR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84693	MCEE;NM_032601.3	2	-	71337049	71357399	71337049	71357399	3	71337049,71351285,71357259	71337302,71351723,71357399	nan	MCEE	nan	nan	0,0,0
27249	MMADHC;NM_015702.2	2	-	150426437	150443661	150426437	150443661	7	150426437,150427548,150432174,150432900,150435894,150438590,150443552	150426732,150427735,150432405,150433106,150436212,150438835,150443661	nan	MMADHC	nan	nan	0,0,0,0,0,0,0
1373	CPS1;NM_001122633.2	2	+	211342437	211542759	211342437	211542759	39	211342437,211421392,211437971,211441019,211442094,211444387,211447290,211452731,211454779,211455473,211456504,211457552,211459181,211460160,211464045,211465228,211466875,211469775,211471404,211473034,211476790,211481096,211502375,211503823,211504669,211507157,211512536,211513146,211515036,211518698,211521198,211523272,211525158,211527796,211532859,211539575,211540401,211541680,211542560	211342540,211421633,211438181,211441264,211442284,211444544,211447483,211452921,211455008,211455680,211456743,211457730,211459380,211460356,211464335,211465486,211467104,211470020,211471715,211473333,211477067,211481315,211502617,211503989,211504833,211507439,211512831,211513314,211515212,211518876,211521406,211523462,211525429,211527971,211533058,211539735,211540614,211541910,211542759	nan	CPS1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632	GBE1;NM_000158.3	3	-	81539507	81810718	81539507	81810718	16	81539507,81548210,81584293,81586011,81627025,81630265,81635192,81640137,81643008,81691881,81695492,81697956,81698896,81719938,81754544,81810475	81539664,81548426,81584526,81586296,81627297,81630476,81635391,81640365,81643224,81692191,81695683,81698192,81699122,81720154,81754814,81810718	nan	GBE1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992	GYG1;NM_004130.3	3	+	148709377	148744770	148709377	148744770	8	148709377,148711878,148714038,148714478,148727012,148741789,148744188,148744496	148709484,148712114,148714313,148714741,148727239,148742109,148744339,148744770	nan	GYG1	nan	nan	0,0,0,0,0,0,0,0
6514	SLC2A2;NM_000340.1	3	-	170715641	170744509	170715641	170744509	11	170715641,170715931,170716803,170720314,170723023,170723681,170724886,170727696,170732207,170736269,170744394	170715942,170716235,170717005,170720519,170723311,170723944,170725102,170727921,170732570,170736462,170744509	nan	SLC2A2	nan	nan	0,0,0,0,0,0,0,0,0,0,0
5504	PPP1R2;NM_006241.7	3	-	195243643	195269898	195243643	195269898	6	195243643,195245764,195250439,195251566,195256544,195269676	195243790,195246032,195250634,195251744,195256752,195269898	nan	PPP1R2	nan	nan	0,0,0,0,0,0
166785	MMAA;NM_172250.2	4	+	146560241	146576636	146560241	146576636	6	146560241,146563464,146567087,146572163,146575095,146576248	146560780,146563687,146567358,146572349,146575345,146576636	nan	MMAA	nan	nan	0,0,0,0,0,0
4552	MTRR;NM_024010.2	5	+	7869196	7900221	7869196	7900221	15	7869196,7870832,7873435,7875320,7878006,7883217,7885763,7886677,7889157,7891434,7892789,7895796,7896926,7897127,7899976	7869352,7871086,7873689,7875538,7878485,7883440,7886017,7886866,7889438,7891577,7893076,7896015,7897119,7897410,7900221	nan	MTRR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378884	NHLRC1;NM_198586.2	6	-	18121599	18122887	18121599	18122887	1	18121599	18122887	nan	NHLRC1	nan	nan	0
4594	MUT;NM_000255.3	6	-	49399390	49427229	49399390	49427229	12	49399390,49403118,49407868,49409502,49412301,49415332,49416478,49419128,49421247,49423742,49425353,49426744	49399619,49403386,49408116,49409734,49412517,49415548,49416690,49419477,49421519,49424000,49425821,49427229	nan	MUT	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
55788	LMBRD1;NM_018368.3	6	-	70385999	70506823	70385999	70506823	16	70385999,70386291,70407404,70408884,70410606,70411284,70411730,70423486,70428797,70447783,70451630,70459182,70462100,70490335,70500137,70506654	70386213,70386483,70407583,70409134,70410811,70411487,70411895,70423739,70429023,70447957,70451819,70459350,70462298,70490496,70500414,70506823	nan	LMBRD1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383	ARG1;NM_000045.3	6	+	131894372	131905098	131894372	131905098	8	131894372,131897752,131900200,131902308,131903710,131904149,131904444,131904831	131894529,131897925,131900475,131902568,131903905,131904354,131904681,131905098	nan	ARG1	nan	nan	0,0,0,0,0,0,0,0
7957	EPM2A;NM_005670.3	6	-	145948501	146056684	145948501	146056684	4	145948501,145956330,146007207,146056283	145948879,145956672,146007482,146056684	nan	EPM2A	nan	nan	0,0,0,0
5224	PGAM2;NM_000290.3	7	-	44102312	44105178	44102312	44105178	3	44102312,44104380,44104664	44102579,44104661,44105178	nan	PGAM2	nan	nan	0,0,0
5260	PHKG1;NM_006213.4	7	-	56148696	56156684	56148696	56156684	9	56148696,56149272,56149535,56149805,56150920,56151292,56154612,56155240,56156501	56149042,56149498,56149789,56149996,56151184,56151458,56154767,56155519,56156684	nan	PHKG1	nan	nan	0,0,0,0,0,0,0,0,0
435	ASL;NM_000048.3	7	+	65541018	65557949	65541018	65557949	16	65541018,65546739,65547304,65547816,65548013,65551521,65551680,65552270,65552665,65553743,65554027,65554212,65554548,65556942,65557493,65557704	65541130,65547034,65547488,65547973,65548211,65551699,65551858,65552423,65552828,65553958,65554212,65554372,65554732,65557123,65557700,65557949	nan	ASL	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10165	SLC25A13;NM_001160210.1	7	-	95750452	95951318	95750452	95951318	18	95750452,95750916,95751100,95761004,95775817,95799306,95800733,95813538,95814188,95818555,95818842,95820370,95822298,95838099,95864063,95906457,95926159,95951203	95750739,95751107,95751359,95761243,95776058,95799487,95800886,95813797,95814376,95818740,95819036,95820609,95822545,95838339,95864279,95906700,95926313,95951318	nan	SLC25A13	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51422	PRKAG2;NM_016203.3	7	-	151254236	151573755	151254236	151573755	16	151254236,151257559,151261113,151262381,151262755,151265751,151267206,151269699,151271926,151273406,151292380,151329104,151372455,151478187,151483505,151573541	151254368,151257753,151261360,151262519,151263021,151265978,151267361,151269845,151272085,151273588,151292590,151329274,151372773,151478567,151483677,151573755	nan	PRKAG2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203	FBP1;NM_000507.3	9	-	97365612	97401642	97365612	97401642	7	97365612,97367688,97369046,97372152,97379999,97382560,97401372	97365904,97367908,97369284,97372393,97380192,97382823,97401642	nan	FBP1	nan	nan	0,0,0,0,0,0,0
229	ALDOB;NM_000035.3	9	-	104184040	104193219	104184040	104193219	8	104184040,104187074,104187684,104188786,104189713,104190700,104191986,104193007	104184236,104187374,104187959,104188970,104189974,104190855,104192298,104193219	nan	ALDOB	nan	nan	0,0,0,0,0,0,0,0
445	ASS1;NM_000050.4	9	+	133327565	133376458	133327565	133376458	14	133327565,133329641,133333737,133339447,133342061,133346170,133346821,133352207,133355052,133355721,133364669,133370203,133374841,133376312	133327770,133329810,133334026,133339604,133342236,133346341,133346952,133352398,133355237,133355886,133364901,133370460,133375007,133376458	nan	ASS1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029	CUBN;NM_001081.3	10	-	16866923	17171814	16866923	17171814	67	16866923,16870753,16873200,16876962,16878183,16882278,16882833,16893183,16911584,16916322,16918845,16930365,16932319,16940944,16942573,16943286,16945914,16948151,16949456,16955759,16956980,16957769,16960570,16961911,16967189,16967532,16970105,16975035,16979540,16980911,16981980,16989183,16990426,16991949,16994224,16996337,17024432,17026053,17032282,17061781,17082981,17085775,17086955,17087882,17089362,17107456,17110012,17110553,17113374,17113775,17126219,17127545,17130112,17141953,17145073,17146367,17147405,17151588,17152867,17155975,17157419,17164743,17165536,17168709,17169777,17171069,17171592	16867131,16871089,16873466,16877244,16878431,16882584,16883096,16893492,16911902,16916552,16919146,16930615,16932576,16941232,16942899,16943508,16946164,16948458,16949728,16956041,16957221,16958079,16960849,16962186,16967473,16967823,16970352,16975333,16979833,16981196,16982286,16989416,16990655,16992160,16994438,16996597,17024702,17026328,17032564,17062032,17083269,17086032,17087237,17088143,17089652,17107687,17110329,17110819,17113653,17114020,17126510,17127808,17130394,17142288,17145286,17146654,17147624,17151784,17153099,17156238,17157646,17164947,17165738,17168848,17169973,17171299,17171814	nan	CUBN	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988	LIPA;NM_000235.3	10	-	90974534	91007455	90974534	91007455	9	90974534,90975644,90982217,90983390,90984798,90986601,90987906,91005382,91007244	90974868,90975816,90982389,90983637,90985035,90986811,90988205,91005600,91007455	nan	LIPA	nan	nan	0,0,0,0,0,0,0,0,0
4942	OAT;NM_000274.3	10	-	126086460	126100790	126086460	126100790	9	126086460,126089358,126090244,126091445,126092316,126093954,126097060,126097259,126100491	126086721,126089603,126090458,126091674,126092539,126094182,126097256,126097584,126100790	nan	OAT	nan	nan	0,0,0,0,0,0,0,0,0
3939	LDHA;NM_005566.3	11	+	18418339	18428878	18418339	18428878	7	18418339,18420927,18422333,18424336,18425190,18426945,18428613	18418565,18421145,18422607,18424610,18425408,18427169,18428878	nan	LDHA	nan	nan	0,0,0,0,0,0,0
2694	GIF;NM_005142.2	11	-	59596906	59612976	59596906	59612976	9	59596906,59599100,59603230,59604596,59608565,59609865,59610450,59611301,59612797	59597068,59599319,59603532,59604874,59608847,59610106,59610664,59611578,59612976	nan	GIF	nan	nan	0,0,0,0,0,0,0,0,0
