#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
4524	MTHFR;NM_005957.4	1	-	11850726	11863183	11850726	11863183	11	11850726,11851253,11852324,11853953,11854404,11854775,11855144,11856252,11860258,11861207,11862927	11850965,11851393,11852446,11854156,11854605,11854930,11855415,11856466,11860389,11861466,11863183	nan	MTHFR	nan	nan	0,0,0,0,0,0,0,0,0,0,0
25974	MMACHC;NM_015506.2	1	+	45965994	45974897	45965994	45974897	4	45965994,45973017,45973873,45974457	45966095,45973232,45974046,45974897	nan	MMACHC	nan	nan	0,0,0,0
5236	PGM1;NM_002633.2	1	+	64059149	64125356	64059149	64125356	11	64059149,64095085,64095602,64097317,64100489,64101894,64104345,64114177,64117329,64119992,64125246	64059415,64095268,64095769,64097463,64100700,64102069,64104481,64114333,64117533,64120147,64125356	nan	PGM1	nan	nan	0,0,0,0,0,0,0,0,0,0,0
178	AGL;NM_000028.2	1	+	100316588	100387217	100316588	100387217	33	100316588,100327048,100327802,100329931,100335945,100336303,100340232,100340699,100340903,100342003,100343186,100345468,100346177,100346621,100346837,100347086,100349665,100349884,100350114,100353523,100356765,100357151,100357977,100361831,100366181,100368228,100376257,100377950,100379072,100380934,100381955,100382143,100387079	100316690,100327279,100327989,100330155,100336147,100336435,100340376,100340822,100341021,100342163,100343394,100345612,100346361,100346743,100347013,100347257,100349810,100350017,100350269,100353674,100356922,100357305,100358173,100361954,100366427,100368360,100376413,100378083,100379304,100381052,100382063,100382297,100387217	nan	AGL	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548	MTR;NM_000254.2	1	+	236958993	237060954	236958993	237060954	33	236958993,236966717,236969433,236971993,236973792,236976027,236978893,236979738,236987408,236988627,236990118,236992478,236995255,236998836,237001703,237013633,237015810,237016237,237023122,237024414,237025525,237026743,237037062,237038015,237044044,237048410,237049581,237052470,237054422,237057646,237058647,237060295,237060847	236959047,236966952,236969543,236972083,236973905,236976154,236978973,236979853,236987529,236988709,236990206,236992578,236995388,236998997,237001909,237013833,237015947,237016398,237023232,237024587,237025653,237026864,237037150,237038156,237044146,237048529,237049677,237052646,237054639,237057867,237058860,237060428,237060954	nan	MTR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84693	MCEE;NM_032601.3	2	-	71337089	71357359	71337089	71357359	3	71337089,71351325,71357299	71337262,71351683,71357359	nan	MCEE	nan	nan	0,0,0
27249	MMADHC;NM_015702.2	2	-	150426477	150443621	150426477	150443621	7	150426477,150427588,150432214,150432940,150435934,150438630,150443592	150426692,150427695,150432365,150433066,150436172,150438795,150443621	nan	MMADHC	nan	nan	0,0,0,0,0,0,0
1373	CPS1;NM_001122633.2	2	+	211342477	211542719	211342477	211542719	39	211342477,211421432,211438011,211441059,211442134,211444427,211447330,211452771,211454819,211455513,211456544,211457592,211459221,211460200,211464085,211465268,211466915,211469815,211471444,211473074,211476830,211481136,211502415,211503863,211504709,211507197,211512576,211513186,211515076,211518738,211521238,211523312,211525198,211527836,211532899,211539615,211540441,211541720,211542600	211342500,211421593,211438141,211441224,211442244,211444504,211447443,211452881,211454968,211455640,211456703,211457690,211459340,211460316,211464295,211465446,211467064,211469980,211471675,211473293,211477027,211481275,211502577,211503949,211504793,211507399,211512791,211513274,211515172,211518836,211521366,211523422,211525389,211527931,211533018,211539695,211540574,211541870,211542719	nan	CPS1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632	GBE1;NM_000158.3	3	-	81539547	81810678	81539547	81810678	16	81539547,81548250,81584333,81586051,81627065,81630305,81635232,81640177,81643048,81691921,81695532,81697996,81698936,81719978,81754584,81810515	81539624,81548386,81584486,81586256,81627257,81630436,81635351,81640325,81643184,81692151,81695643,81698152,81699082,81720114,81754774,81810678	nan	GBE1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992	GYG1;NM_004130.3	3	+	148709417	148744730	148709417	148744730	8	148709417,148711918,148714078,148714518,148727052,148741829,148744228,148744536	148709444,148712074,148714273,148714701,148727199,148742069,148744299,148744730	nan	GYG1	nan	nan	0,0,0,0,0,0,0,0
6514	SLC2A2;NM_000340.1	3	-	170715681	170744469	170715681	170744469	11	170715681,170715971,170716843,170720354,170723063,170723721,170724926,170727736,170732247,170736309,170744434	170715902,170716195,170716965,170720479,170723271,170723904,170725062,170727881,170732530,170736422,170744469	nan	SLC2A2	nan	nan	0,0,0,0,0,0,0,0,0,0,0
5504	PPP1R2;NM_006241.7	3	-	195243683	195269858	195243683	195269858	6	195243683,195245804,195250479,195251606,195256584,195269716	195243750,195245992,195250594,195251704,195256712,195269858	nan	PPP1R2	nan	nan	0,0,0,0,0,0
166785	MMAA;NM_172250.2	4	+	146560281	146576596	146560281	146576596	6	146560281,146563504,146567127,146572203,146575135,146576288	146560740,146563647,146567318,146572309,146575305,146576596	nan	MMAA	nan	nan	0,0,0,0,0,0
4552	MTRR;NM_024010.2	5	+	7869236	7900181	7869236	7900181	15	7869236,7870872,7873475,7875360,7878046,7883257,7885803,7886717,7889197,7891474,7892829,7895836,7896966,7897167,7900016	7869312,7871046,7873649,7875498,7878445,7883400,7885977,7886826,7889398,7891537,7893036,7895975,7897079,7897370,7900181	nan	MTRR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378884	NHLRC1;NM_198586.2	6	-	18121639	18122847	18121639	18122847	1	18121639	18122847	nan	NHLRC1	nan	nan	0
4594	MUT;NM_000255.3	6	-	49399430	49427189	49399430	49427189	12	49399430,49403158,49407908,49409542,49412341,49415372,49416518,49419168,49421287,49423782,49425393,49426784	49399579,49403346,49408076,49409694,49412477,49415508,49416650,49419437,49421479,49423960,49425781,49427189	nan	MUT	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
55788	LMBRD1;NM_018368.3	6	-	70386039	70506783	70386039	70506783	16	70386039,70386331,70407444,70408924,70410646,70411324,70411770,70423526,70428837,70447823,70451670,70459222,70462140,70490375,70500177,70506694	70386173,70386443,70407543,70409094,70410771,70411447,70411855,70423699,70428983,70447917,70451779,70459310,70462258,70490456,70500374,70506783	nan	LMBRD1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383	ARG1;NM_000045.3	6	+	131894412	131905058	131894412	131905058	8	131894412,131897792,131900240,131902348,131903750,131904189,131904484,131904871	131894489,131897885,131900435,131902528,131903865,131904314,131904641,131905058	nan	ARG1	nan	nan	0,0,0,0,0,0,0,0
7957	EPM2A;NM_005670.3	6	-	145948541	146056644	145948541	146056644	4	145948541,145956370,146007247,146056323	145948839,145956632,146007442,146056644	nan	EPM2A	nan	nan	0,0,0,0
5224	PGAM2;NM_000290.3	7	-	44102352	44105138	44102352	44105138	3	44102352,44104420,44104704	44102539,44104621,44105138	nan	PGAM2	nan	nan	0,0,0
