#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
2071	ERCC3;NM_000122.1	2	-	128015121	128051707	128015121	128051707	15	128015121,128016821,128018753,128028861,128030390,128036698,128037972,128044228,128046185,128046862,128047214,128047749,128050135,128051038,128051579	128015353,128017074,128018972,128029079,128030587,128037001,128038257,128044643,128046490,128047127,128047450,128047899,128050472,128051344,128051707	nan	ERCC3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79840	NHEJ1;NM_024782.2	2	-	219941052	220023134	219941052	220023134	7	219941052,219941917,219942760,220011351,220012328,220022143,220022857	219941227,219942136,219942978,220011510,220012567,220022456,220023134	nan	NHEJ1	nan	nan	0,0,0,0,0,0,0
7508	XPC;NM_004628.4	3	-	14187390	14220118	14187390	14220118	16	14187390,14188739,14189357,14190011,14190263,14193784,14197784,14199460,14201190,14206262,14206877,14208618,14209706,14211887,14214316,14219915	14187709,14188929,14189551,14190281,14190498,14193966,14198045,14200442,14201380,14206483,14207135,14208803,14209930,14212100,14214612,14220118	nan	XPC	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57654	UVSSA;NM_020894.3	4	+	1341829	1379799	1341829	1379799	13	1341829,1343261,1345452,1346767,1348472,1348854,1360057,1369101,1369771,1373784,1374617,1377503,1379605	1342027,1343692,1345673,1347251,1348685,1349083,1360269,1369346,1370006,1374068,1374826,1377778,1379799	nan	UVSSA	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
1161	ERCC8;NM_000082.3	5	-	60170391	60240885	60170391	60240885	12	60170391,60183216,60186665,60194052,60195403,60198218,60199424,60200568,60214041,60217830,60224640,60240708	60170560,60183397,60186963,60194277,60195604,60198385,60199593,60200750,60214265,60218032,60224836,60240885	nan	ERCC8	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
7518	XRCC4;NM_022550.3	5	+	82400688	82649111	82400688	82649111	7	82400688,82406796,82491538,82499320,82500583,82554298,82648899	82400927,82407072,82491805,82499576,82500790,82554546,82649111	nan	XRCC4	nan	nan	0,0,0,0,0,0,0
5429	POLH;NM_006502.2	6	+	43550006	43582344	43550006	43582344	10	43550006,43550693,43554958,43565382,43568674,43571578,43572301,43572940,43578240,43581346	43550243,43550928,43555276,43565652,43568878,43571798,43572525,43573106,43578510,43582344	nan	POLH	nan	nan	0,0,0,0,0,0,0,0,0,0
404672	GTF2H5;NM_207118.2	6	+	158591485	158613239	158591485	158613239	2	158591485,158612958	158591620,158613239	nan	GTF2H5	nan	nan	0,0
136647	MPLKIP;NM_138701.3	7	-	40172607	40174216	40172607	40174216	2	40172607,40173777	40172908,40174216	nan	MPLKIP	nan	nan	0,0
1029	CDKN2A;NM_000077.4	9	-	21968177	21974876	21968177	21974876	3	21968177,21970850,21974626	21968291,21971257,21974876	nan	CDKN2A	nan	nan	0,0,0
5727	PTCH1;NM_000264.3	9	-	98209143	98270693	98209143	98270693	23	98209143,98211300,98212072,98215709,98218507,98220244,98221831,98224087,98229347,98230982,98232044,98238265,98238990,98239778,98240286,98241231,98242200,98242621,98244180,98244365,98247916,98268638,98270392	98209783,98211655,98212272,98215952,98218745,98220625,98222115,98224330,98229757,98231485,98232263,98238491,98239189,98240034,98240518,98241479,98242422,98242920,98244372,98244535,98248206,98268931,98270693	nan	PTCH1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7507	XPA;NM_000380.3	9	-	100437670	100459624	100437670	100459624	6	100437670,100447154,100449327,100451765,100455880,100459352	100437919,100447372,100449593,100451971,100456091,100459624	nan	XPA	nan	nan	0,0,0,0,0,0
2074	ERCC6;NM_000124.3	10	-	50666810	50741060	50666810	50741060	20	50666810,50668368,50669347,50678177,50678970,50680371,50680904,50681472,50682022,50684210,50686349,50690682,50691341,50701112,50708533,50713879,50732028,50736412,50738715,50740538	50667330,50668547,50669652,50678985,50679216,50680566,50681124,50681683,50682338,50684406,50686566,50690959,50691612,50701348,50708792,50714108,50732873,50736621,50738936,50741060	nan	ERCC6	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643	DDB2;NM_000107.2	11	+	47236637	47260450	47236637	47260450	10	47236637,47237836,47238358,47254314,47256073,47256257,47256770,47259337,47259638,47260300	47236864,47238073,47238650,47254560,47256273,47256535,47257013,47259602,47259784,47260450	nan	DDB2	nan	nan	0,0,0,0,0,0,0,0,0,0
1642	DDB1;NM_001923.4	11	-	61067557	61100490	61067557	61100490	27	61067557,61068230,61069678,61070003,61070467,61071286,61076404,61077217,61077716,61079205,61079410,61080920,61081283,61081468,61081729,61083706,61083913,61089016,61089717,61090432,61091400,61093032,61094200,61096784,61097379,61098964,61100329	61067741,61068454,61069881,61070273,61070677,61071557,61076599,61077482,61077940,61079417,61079606,61081228,61081491,61081732,61082008,61083915,61084089,61089219,61089934,61090616,61091659,61093230,61094415,61097106,61097596,61099213,61100490	nan	DDB1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073	ERCC5;NM_000123.3	13	+	103498566	103528303	103498566	103528303	15	103498566,103504417,103506056,103506587,103508351,103510574,103513806,103514329,103517966,103518561,103518931,103520412,103524497,103525558,103527606	103498754,103504693,103506272,103506774,103508512,103510818,103514114,103515503,103518311,103518781,103519245,103520657,103524798,103525743,103528303	nan	ERCC5	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981	LIG4;NM_002312.3	13	-	108860830	108863666	108860830	108863666	1	108860830	108863666	nan	LIG4	nan	nan	0
2072	ERCC4;NM_005236.2	16	+	14013972	14042254	14013972	14042254	11	14013972,14015837,14020367,14021834,14024516,14025963,14027998,14028952,14031572,14038529,14041420	14014279,14016118,14020663,14022142,14024797,14026192,14028209,14029650,14031765,14038742,14042254	nan	ERCC4	nan	nan	0,0,0,0,0,0,0,0,0,0,0
2068	ERCC2;NM_000400.3	19	-	45854836	45873848	45854836	45873848	23	45854836,45855416,45855713,45855953,45856290,45856449,45857937,45858872,45860477,45860681,45860837,45864731,45866950,45867193,45867442,45867631,45868045,45868249,45871837,45872137,45872277,45873340,45873743	45855029,45855660,45855957,45856124,45856463,45856642,45858159,45859036,45860679,45860851,45861007,45864950,45867219,45867427,45867639,45867855,45868262,45868466,45872051,45872300,45872455,45873540,45873848	nan	ERCC2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067	ERCC1;NM_001983.3	19	-	45912882	45926682	45912882	45926682	9	45912882,45916884,45917170,45918068,45920028,45922305,45923531,45924385,45926477	45913033,45917053,45917342,45918268,45920205,45922505,45923735,45924701,45926682	nan	ERCC1	nan	nan	0,0,0,0,0,0,0,0,0
