#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
2071	ERCC3;NM_000122.2	2	-	128015141	128051750	128015141	128051750	15	128015141,128016841,128018773,128028881,128030410,128036718,128037992,128044248,128046205,128046882,128047234,128047769,128050155,128051058,128051599	128015333,128017054,128018952,128029059,128030567,128036981,128038237,128044623,128046470,128047107,128047430,128047879,128050452,128051324,128051750	nan	ERCC3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7508	XPC;NM_004628.5	3	-	14187410	14220131	14187410	14220131	16	14187410,14188759,14189377,14190031,14190283,14193804,14197804,14199480,14201210,14206282,14206897,14208638,14209726,14211907,14214336,14219935	14187689,14188909,14189531,14190261,14190478,14193946,14198025,14200422,14201360,14206463,14207115,14208783,14209910,14212080,14214592,14220131	nan	XPC	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161	ERCC8;NM_000082.4	5	-	60170411	60240927	60170411	60240927	12	60170411,60183236,60186685,60194072,60195423,60198238,60199444,60200588,60214061,60217850,60224660,60240728	60170540,60183377,60186943,60194257,60195584,60198365,60199573,60200730,60214245,60218012,60224816,60240927	nan	ERCC8	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
5429	POLH;NM_006502.3	6	+	43543891	43582324	43543891	43582324	11	43543891,43550022,43550713,43554978,43565402,43568694,43571598,43572321,43572960,43578260,43581366	43544207,43550223,43550908,43555256,43565632,43568858,43571778,43572505,43573086,43578490,43582324	nan	POLH	nan	nan	0,0,0,0,0,0,0,0,0,0,0
404672	GTF2H5;NM_207118.3	6	+	158589351	158613219	158589351	158613219	3	158589351,158591471,158612978	158589457,158591600,158613219	nan	GTF2H5	nan	nan	0,0,0
136647	MPLKIP;NM_138701.4	7	-	40172627	40174251	40172627	40174251	2	40172627,40173797	40172888,40174251	nan	MPLKIP	nan	nan	0,0
7507	XPA;NM_000380.4	9	-	100437690	100459652	100437690	100459652	6	100437690,100447174,100449347,100451785,100455900,100459372	100437899,100447352,100449573,100451951,100456071,100459652	nan	XPA	nan	nan	0,0,0,0,0,0
2074	ERCC6;NM_000124.4	10	-	50666830	50747197	50666830	50747197	21	50666830,50668388,50669367,50678197,50678990,50680391,50680924,50681492,50682042,50684230,50686369,50690702,50691361,50701132,50708553,50713899,50732048,50736432,50738735,50740558,50746977	50667310,50668527,50669632,50678965,50679196,50680546,50681104,50681663,50682318,50684386,50686546,50690939,50691592,50701328,50708772,50714088,50732853,50736601,50738916,50741054,50747197	nan	ERCC6	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643	DDB2;NM_000107.3	11	+	47236494	47260430	47236494	47260430	10	47236494,47237856,47238378,47254334,47256093,47256277,47256790,47259357,47259658,47260320	47236844,47238053,47238630,47254540,47256253,47256515,47256993,47259582,47259764,47260430	nan	DDB2	nan	nan	0,0,0,0,0,0,0,0,0,0
2073	ERCC5;NM_000123.4	13	+	103498351	103528283	103498351	103528283	15	103498351,103504437,103506076,103506607,103508371,103510594,103513826,103514349,103517986,103518581,103518951,103520432,103524517,103525578,103527626	103498734,103504673,103506252,103506754,103508492,103510798,103514094,103515483,103518291,103518761,103519225,103520637,103524778,103525723,103528283	nan	ERCC5	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072	ERCC4;NM_005236.3	16	+	14013980	14042234	14013980	14042234	11	14013980,14015857,14020387,14021854,14024536,14025983,14028018,14028972,14031592,14038549,14041440	14014259,14016098,14020643,14022122,14024777,14026172,14028189,14029630,14031745,14038722,14042234	nan	ERCC4	nan	nan	0,0,0,0,0,0,0,0,0,0,0
2068	ERCC2;NM_000400.4	19	-	45854856	45873861	45854856	45873861	23	45854856,45855436,45855733,45855973,45856310,45856469,45857957,45858892,45860497,45860701,45860857,45864751,45866970,45867213,45867462,45867651,45868065,45868269,45871857,45872157,45872297,45873360,45873763	45855009,45855640,45855937,45856104,45856443,45856622,45858139,45859016,45860659,45860831,45860987,45864930,45867199,45867407,45867619,45867835,45868242,45868446,45872031,45872280,45872435,45873520,45873861	nan	ERCC2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067	ERCC1;NM_001983.4	19	-	45912902	45927205	45912902	45927205	10	45912902,45916904,45917190,45918088,45920048,45922325,45923551,45924405,45926497,45927008	45913013,45917033,45917322,45918248,45920185,45922485,45923715,45924681,45926669,45927205	nan	ERCC1	nan	nan	0,0,0,0,0,0,0,0,0,0
