#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
11330	CTRC;NM_007272.2	1	+	15764910	15773134	15764910	15773134	8	15764910,15766745,15766938,15768892,15769863,15771050,15772041,15773019	15765050,15766937,15767136,15769118,15770100,15771296,15772294,15773134	nan	CTRC	nan	nan	0,0,0,0,0,0,0,0
4853	NOTCH2;NM_024408.3	1	-	120457878	120612070	120457878	120612070	34	120457878,120460237,120460978,120461884,120462801,120464285,120464808,120465208,120466209,120467877,120469071,120471548,120478044,120479854,120480429,120483127,120484098,120490986,120491579,120493296,120496115,120497612,120501964,120506146,120508025,120508948,120510005,120510649,120512083,120529532,120539569,120547901,120572478,120611897	120459367,120460435,120461226,120462286,120463070,120464482,120465119,120465451,120466657,120468483,120469284,120471885,120478277,120480139,120480683,120483429,120484427,120491239,120491799,120493510,120496361,120497905,120502175,120506480,120508239,120509162,120510294,120510905,120512417,120529755,120540005,120548261,120572660,120612070	nan	NOTCH2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071	ERCC3;NM_000122.1	2	-	128015121	128051707	128015121	128051707	15	128015121,128016821,128018753,128028861,128030390,128036698,128037972,128044228,128046185,128046862,128047214,128047749,128050135,128051038,128051579	128015353,128017074,128018972,128029079,128030587,128037001,128038257,128044643,128046490,128047127,128047450,128047899,128050472,128051344,128051707	nan	ERCC3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79840	NHEJ1;NM_024782.2	2	-	219941052	220023134	219941052	220023134	7	219941052,219941917,219942760,220011351,220012328,220022143,220022857	219941227,219942136,219942978,220011510,220012567,220022456,220023134	nan	NHEJ1	nan	nan	0,0,0,0,0,0,0
7508	XPC;NM_004628.4	3	-	14187390	14220118	14187390	14220118	16	14187390,14188739,14189357,14190011,14190263,14193784,14197784,14199460,14201190,14206262,14206877,14208618,14209706,14211887,14214316,14219915	14187709,14188929,14189551,14190281,14190498,14193966,14198045,14200442,14201380,14206483,14207135,14208803,14209930,14212100,14214612,14220118	nan	XPC	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57654	UVSSA;NM_020894.3	4	+	1341829	1379799	1341829	1379799	13	1341829,1343261,1345452,1346767,1348472,1348854,1360057,1369101,1369771,1373784,1374617,1377503,1379605	1342027,1343692,1345673,1347251,1348685,1349083,1360269,1369346,1370006,1374068,1374826,1377778,1379799	nan	UVSSA	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
2261	FGFR3;NM_000142.4	4	+	1795611	1809039	1795611	1809039	17	1795611,1800930,1801423,1803043,1803296,1803511,1805368,1806006,1806500,1807031,1807235,1807426,1807727,1807933,1808222,1808505,1808792	1795820,1801300,1801589,1803313,1803520,1803802,1805613,1806297,1806746,1807253,1807446,1807717,1807950,1808104,1808460,1808711,1809039	nan	FGFR3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161	ERCC8;NM_000082.3	5	-	60170391	60240885	60170391	60240885	12	60170391,60183216,60186665,60194052,60195403,60198218,60199424,60200568,60214041,60217830,60224640,60240708	60170560,60183397,60186963,60194277,60195604,60198385,60199593,60200750,60214265,60218032,60224836,60240885	nan	ERCC8	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
7518	XRCC4;NM_022550.3	5	+	82400688	82649111	82400688	82649111	7	82400688,82406796,82491538,82499320,82500583,82554298,82648899	82400927,82407072,82491805,82499576,82500790,82554546,82649111	nan	XRCC4	nan	nan	0,0,0,0,0,0,0
6690	SPINK1;NM_003122.4	5	-	147204173	147211190	147204173	147211190	4	147204173,147207534,147209111,147211035	147204319,147207741,147209243,147211190	nan	SPINK1	nan	nan	0,0,0,0
5429	POLH;NM_006502.2	6	+	43550006	43582344	43550006	43582344	10	43550006,43550693,43554958,43565382,43568674,43571578,43572301,43572940,43578240,43581346	43550243,43550928,43555276,43565652,43568878,43571798,43572525,43573106,43578510,43582344	nan	POLH	nan	nan	0,0,0,0,0,0,0,0,0,0
404672	GTF2H5;NM_207118.2	6	+	158591485	158613239	158591485	158613239	2	158591485,158612958	158591620,158613239	nan	GTF2H5	nan	nan	0,0
136647	MPLKIP;NM_138701.3	7	-	40172607	40174216	40172607	40174216	2	40172607,40173777	40172908,40174216	nan	MPLKIP	nan	nan	0,0
1080	CFTR;NM_000492.3	7	+	117120098	117307212	117120098	117307212	27	117120098,117144256,117149037,117170902,117174279,117175251,117176551,117180103,117182019,117188644,117199467,117227742,117230356,117231937,117234933,117242829,117243535,117246677,117250522,117251584,117254616,117267525,117282441,117292845,117304691,117305462,117306911	117120251,117144467,117149246,117171218,117174469,117175515,117176777,117180450,117182212,117188927,117199759,117227937,117230543,117232761,117235162,117242967,117243886,117246857,117250773,117251912,117254817,117267874,117282697,117293035,117304964,117305668,117307212	nan	CFTR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5644	PRSS1;NM_002769.4	7	+	142457285	142460921	142457285	142460921	5	142457285,142458355,142459574,142460231,142460668	142457425,142458615,142459928,142460468,142460921	nan	PRSS1	nan	nan	0,0,0,0,0
79581	SLC52A2;NM_024531.4	8	+	145582903	145584725	145582903	145584725	4	145582903,145583232,145584199,145584412	145583133,145584203,145584423,145584725	nan	SLC52A2	nan	nan	0,0,0,0
1029	CDKN2A;NM_000077.4	9	-	21968177	21974876	21968177	21974876	3	21968177,21970850,21974626	21968291,21971257,21974876	nan	CDKN2A	nan	nan	0,0,0
5727	PTCH1;NM_000264.4	9	-	98209143	98270693	98209143	98270693	23	98209143,98211300,98212072,98215709,98218507,98220244,98221831,98224087,98229347,98230982,98232044,98238265,98238990,98239778,98240286,98241231,98242200,98242621,98244180,98244365,98247916,98268638,98270392	98209783,98211655,98212272,98215952,98218745,98220625,98222115,98224330,98229757,98231485,98232263,98238491,98239189,98240034,98240518,98241479,98242422,98242920,98244372,98244535,98248206,98268931,98270693	nan	PTCH1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7507	XPA;NM_000380.3	9	-	100437670	100459624	100437670	100459624	6	100437670,100447154,100449327,100451765,100455880,100459352	100437919,100447372,100449593,100451971,100456091,100459624	nan	XPA	nan	nan	0,0,0,0,0,0
2074	ERCC6;NM_000124.3	10	-	50666810	50741060	50666810	50741060	20	50666810,50668368,50669347,50678177,50678970,50680371,50680904,50681472,50682022,50684210,50686349,50690682,50691341,50701112,50708533,50713879,50732028,50736412,50738715,50740538	50667330,50668547,50669652,50678985,50679216,50680566,50681124,50681683,50682338,50684406,50686566,50690959,50691612,50701348,50708792,50714108,50732873,50736621,50738936,50741060	nan	ERCC6	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23522	KAT6B;NM_012330.3	10	+	76602565	76790854	76602565	76790854	16	76602565,76719677,76729367,76729727,76732214,76735106,76737023,76738931,76741494,76744787,76748726,76780289,76780833,76781588,76784665,76788196	76603286,76719886,76729583,76729909,76732447,76736138,76737245,76739147,76741736,76745049,76748920,76780621,76781093,76782039,76785057,76790854	nan	KAT6B	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643	DDB2;NM_000107.2	11	+	47236637	47260450	47236637	47260450	10	47236637,47237836,47238358,47254314,47256073,47256257,47256770,47259337,47259638,47260300	47236864,47238073,47238650,47254560,47256273,47256535,47257013,47259602,47259784,47260450	nan	DDB2	nan	nan	0,0,0,0,0,0,0,0,0,0
1642	DDB1;NM_001923.4	11	-	61067557	61100490	61067557	61100490	27	61067557,61068230,61069678,61070003,61070467,61071286,61076404,61077217,61077716,61079205,61079410,61080920,61081283,61081468,61081729,61083706,61083913,61089016,61089717,61090432,61091400,61093032,61094200,61096784,61097379,61098964,61100329	61067741,61068454,61069881,61070273,61070677,61071557,61076599,61077482,61077940,61079417,61079606,61081228,61081491,61081732,61082008,61083915,61084089,61089219,61089934,61090616,61091659,61093230,61094415,61097106,61097596,61099213,61100490	nan	DDB1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508	IGHMBP2;NM_002180.2	11	+	68671370	68707249	68671370	68707249	15	68671370,68673486,68675562,68675951,68678857,68682240,68685153,68696600,68700716,68701212,68701881,68702716,68703654,68705599,68706951	68671556,68673756,68675855,68676149,68679121,68682541,68685401,68696875,68700999,68701431,68702076,68702940,68704609,68705872,68707249	nan	IGHMBP2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
