#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
26119	LDLRAP1;NM_015627.3	1	+	25870096	25893483	25870096	25893483	9	25870096,25880412,25881350,25883643,25889134,25889560,25890151,25891663,25893338	25870277,25880555,25881463,25883758,25889207,25889644,25890282,25891698,25893483	nan	LDLRAP1	nan	nan	0,0,0,0,0,0,0,0,0
255738	PCSK9;NM_174936.4	1	+	55505220	55529257	55505220	55529257	12	55505220,55509515,55512195,55517950,55518322,55521665,55523003,55523708,55524171,55525158,55527047,55529041	55505717,55509707,55512319,55518084,55518464,55521862,55523187,55523882,55524320,55525336,55527229,55529257	nan	PCSK9	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
34	ACADM;NM_000016.6	1	+	76190393	76228448	76190393	76228448	12	76190393,76194085,76198328,76198537,76199212,76200475,76205664,76211490,76215103,76216135,76226806,76228376	76190502,76194173,76198426,76198607,76199313,76200556,76205795,76211599,76215244,76216231,76227055,76228448	nan	ACADM	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
2153	F5;NM_000130.5	1	-	169483550	169555719	169483550	169555719	25	169483550,169484681,169487649,169489757,169492434,169493038,169494074,169495138,169497152,169498845,169500023,169505743,169509531,169513533,169515679,169519038,169519877,169521794,169524419,169525883,169528390,169529791,169541458,169551668,169555466	169483697,169484864,169487801,169489902,169492590,169493142,169494146,169495255,169497332,169499056,169500260,169505918,169512352,169513746,169515830,169519253,169519977,169521972,169524585,169526105,169528534,169530004,169541581,169551760,169555719	nan	F5	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165	F13B;NM_001994.3	1	-	197008507	197036390	197008507	197036390	12	197008507,197009651,197019826,197021763,197024844,197026142,197026415,197029495,197030028,197030913,197031986,197036289	197008541,197009865,197020009,197021964,197025027,197026328,197026595,197029672,197030205,197031099,197032187,197036390	nan	F13B	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
338	APOB;NM_000384.3	2	-	21224601	21266945	21224601	21266945	29	21224601,21227140,21227432,21227951,21236031,21237319,21237944,21238241,21239310,21241863,21242594,21245702,21246396,21247804,21249659,21250699,21251198,21252510,21252769,21255225,21256170,21257687,21258455,21259971,21260829,21263809,21265232,21266384,21266735	21226206,21227324,21227547,21235523,21236405,21237465,21238132,21238417,21239521,21241985,21242777,21245914,21246564,21247996,21249836,21250937,21251410,21252657,21252887,21255453,21256390,21257773,21258580,21260127,21260983,21263955,21265348,21266423,21266945	nan	APOB	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90411	MCFD2;NM_139279.6	2	-	47132601	47142945	47132601	47142945	4	47132601,47134948,47136161,47142861	47132733,47135108,47136316,47142945	nan	MCFD2	nan	nan	0,0,0,0
2677	GGCX;NM_000821.7	2	-	85777056	85788616	85777056	85788616	15	85777056,85777677,85778047,85778602,85778934,85779538,85780061,85780354,85781265,85782606,85783304,85785562,85786039,85787937,85788508	85777249,85777873,85778195,85778733,85779104,85779690,85780193,85780620,85781429,85782713,85783383,85785728,85786198,85788108,85788616	nan	GGCX	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5624	PROC;NM_000312.4	2	+	128176002	128186522	128176002	128186522	9	128176002,128177497,128178858,128180492,128180609,128180849,128183660,128184680,128185932	128176068,128177588,128179025,128180517,128180747,128180984,128183803,128184798,128186522	nan	PROC	nan	nan	0,0,0,0,0,0,0,0,0
5627	PROS1;NM_000313.4	3	-	93593088	93692740	93593088	93692740	15	93593088,93595809,93598006,93603571,93605179,93611776,93615419,93617291,93619647,93624627,93624864,93629462,93643083,93646093,93692517	93593249,93596035,93598158,93603740,93605347,93611966,93615535,93617413,93619773,93624759,93624987,93629549,93643108,93646251,93692740	nan	PROS1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261	FGFR3;NM_000142.5	4	+	1795019	1808989	1795019	1808989	18	1795019,1795559,1800980,1801473,1803093,1803346,1803561,1805418,1806056,1806550,1807081,1807285,1807476,1807777,1807983,1808272,1808555,1808842	1795192,1795770,1801250,1801539,1803263,1803470,1803752,1805563,1806247,1806696,1807203,1807396,1807667,1807900,1808054,1808410,1808661,1808989	nan	FGFR3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244	FGB;NM_005141.5	4	+	155484162	155491802	155484162	155491802	8	155484162,155486959,155487640,155488744,155489532,155490333,155490665,155491570	155484284,155487151,155487824,155488972,155489646,155490459,155490951,155491802	nan	FGB	nan	nan	0,0,0,0,0,0,0,0
2243	FGA;NM_000508.5	4	-	155505275	155511894	155505275	155511894	6	155505275,155506689,155508663,155509944,155510588,155511785	155505985,155508070,155508809,155510128,155510714,155511894	nan	FGA	nan	nan	0,0,0,0,0,0
2266	FGG;NM_000509.5	4	-	155525491	155533960	155525491	155533960	10	155525491,155526048,155527856,155529617,155530781,155531218,155532956,155533169,155533542,155533683	155525506,155526218,155528134,155529802,155530915,155531349,155533050,155533353,155533587,155533960	nan	FGG	nan	nan	0,0,0,0,0,0,0,0,0,0
2160	F11;NM_000128.4	4	+	187187342	187209768	187187342	187209768	15	187187342,187188289,187192762,187194224,187195269,187196940,187197384,187201165,187201376,187201627,187205245,187206791,187207568,187208837,187209606	187187449,187188345,187192925,187194331,187195429,187197050,187197544,187201275,187201539,187201734,187205414,187206967,187207664,187208977,187209768	nan	F11	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162	F13A1;NM_000129.4	6	-	6145851	6320895	6145851	6320895	15	6145851,6152045,6167690,6174812,6182220,6196029,6197455,6222265,6224918,6248544,6251043,6266790,6305583,6318767,6320819	6146005,6152182,6167851,6175100,6182374,6196118,6197559,6222404,6225093,6248652,6251162,6267042,6305772,6318915,6320895	nan	F13A1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908	LAMA2;NM_000426.4	6	+	129204282	129837492	129204282	129837492	65	129204282,129371062,129380928,129419317,129465045,129468103,129470123,129475649,129486720,129498850,129511349,129513824,129571256,129573228,129581855,129588250,129591768,129601205,129608991,129612758,129618829,129621880,129634005,129635799,129636620,129636906,129637182,129641682,129649422,129663487,129670442,129674308,129687363,129691036,129704266,129712635,129714189,129722368,129723468,129724965,129748896,129759790,129761960,129763366,129766811,129774132,129775299,129777479,129781344,129785434,129786289,129794358,129796534,129799837,129802407,129807618,129813045,129813459,129823803,129824235,129826344,129828633,129833507,129835517,129837334	129204502,129371233,129381041,129419560,129465225,129468193,129470241,129475828,129486820,129499011,129511490,129513998,129571358,129573440,129581967,129588364,129591896,129601292,129609203,129612865,129619010,129622017,129634242,129635943,129636800,129637095,129637316,129641800,129649557,129663612,129670529,129674502,129687506,129691135,129704378,129712798,129714400,129722485,129723632,129725104,129748999,129759907,129762143,129763372,129766966,129774276,129775433,129777639,129781469,129785597,129786434,129794497,129796546,129799958,129802584,129807767,129813222,129813628,129823916,129824425,129826500,129828787,129833638,129835740,129837492	nan	LAMA2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080	CFTR;NM_000492.4	7	+	117120078	117307162	117120078	117307162	27	117120078,117144306,117149087,117170952,117174329,117175301,117176601,117180153,117182069,117188694,117199517,117227792,117230406,117231987,117234983,117242879,117243585,117246727,117250572,117251634,117254666,117267575,117282491,117292895,117304741,117305512,117306961	117120201,117144417,117149196,117171168,117174419,117175465,117176727,117180400,117182162,117188877,117199709,117227887,117230493,117232711,117235112,117242917,117243836,117246807,117250723,117251862,117254767,117267824,117282647,117292985,117304914,117305618,117307162	nan	CFTR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11093	ADAMTS13;NM_139025.5	9	+	136287486	136324302	136287486	136324302	29	136287486,136288220,136289440,136290648,136291057,136291318,136293753,136295058,136297708,136298497,136298760,136301948,136302868,136303365,136304486,136305464,136307519,136307734,136308496,136309983,136310819,136313719,136314903,136319536,136320406,136321190,136321664,136323031,136324095	136287668,136288287,136289598,136290732,136291182,136291465,136293891,136295221,136297813,136298649,136298824,136302075,136303017,136303486,136304567,136305646,136307655,136307864,136308682,136310173,136310940,136313849,136315086,136319741,136320725,136321337,136321841,136323216,136324302	nan	ADAMTS13	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147	F2;NM_000506.5	11	+	46740762	46760958	46740762	46760958	14	46740762,46741251,46742072,46742339,46744729,46744931,46747408,46748047,46748260,46749545,46750213,46750929,46760597,46760814	46740864,46741412,46742097,46742390,46744835,46745068,46747723,46748176,46748387,46749713,46750387,46751111,46760668,46760958	nan	F2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
7450	VWF;NM_000552.5	12	-	6058180	6233836	6058180	6233836	52	6058180,6058951,6061009,6061556,6062661,6076651,6077292,6078376,6080764,6085276,6090951,6092315,6094210,6094728,6100984,6103027,6103580,6105167,6120782,6121252,6122646,6125254,6125681,6125919,6127530,6131065,6131905,6132796,6134745,6135071,6138507,6140609,6143853,6145553,6153456,6155888,6161708,6166022,6167014,6172119,6173411,6174302,6180462,6181496,6182784,6184500,6204625,6219539,6220031,6230339,6232307,6233586	6058369,6059049,6061049,6061685,6062760,6076768,6077333,6078557,6080875,6085426,6091157,6092420,6094285,6094831,6101184,6103369,6103773,6105388,6120960,6121296,6122811,6125398,6125822,6126036,6128909,6131201,6132064,6132953,6134859,6135212,6138654,6140744,6143992,6145657,6153617,6155983,6161949,6166238,6167210,6172220,6173550,6174439,6180509,6181608,6182907,6184717,6204750,6219748,6220134,6230504,6232362,6233836	nan	VWF	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155	F7;NM_000131.4	13	+	113760101	113773322	113760101	113773322	9	113760101,113761158,113765003,113768065,113768160,113769973,113771079,113771786,113772726	113760219,113761224,113765164,113768090,113768274,113770114,113771189,113771910,113773322	nan	F7	nan	nan	0,0,0,0,0,0,0,0,0
2159	F10;NM_000504.4	13	+	113777112	113803831	113777112	113803831	8	113777112,113783765,113792770,113793670,113795232,113798164,113801692,113803229	113777239,113783926,113792795,113793784,113795364,113798409,113801810,113803831	nan	F10	nan	nan	0,0,0,0,0,0,0,0
79001	VKORC1;NM_024006.6	16	-	31102454	31106118	31102454	31106118	3	31102454,31104632,31105877	31102663,31104742,31106118	nan	VKORC1	nan	nan	0,0,0
3998	LMAN1;NM_005570.4	18	-	56998324	57026497	56998324	57026497	13	56998324,56998649,57000322,57005788,57005991,57013150,57014744,57016344,57020433,57021750,57022544,57022735,57026262	56998361,56998771,57000476,57005859,57006185,57013283,57014803,57016468,57020533,57021812,57022652,57022890,57026497	nan	LMAN1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
3949	LDLR;NM_000527.5	19	+	11200138	11241992	11200138	11241992	18	11200138,11210898,11213339,11215895,11217240,11218067,11221327,11222189,11223953,11224210,11226769,11227534,11230767,11231045,11233849,11238683,11240188,11241956	11200291,11211021,11213462,11216276,11217363,11218190,11221447,11222315,11224125,11224438,11226888,11227674,11230909,11231198,11234020,11238761,11240346,11241992	nan	LDLR	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4854	NOTCH3;NM_000435.3	19	-	15271472	15311806	15271472	15311806	33	15271472,15273275,15276178,15276597,15278059,15280896,15281141,15281481,15284878,15288335,15289633,15289835,15290174,15290882,15291491,15291771,15292386,15295105,15295716,15296067,15296297,15297688,15297915,15298691,15299045,15299799,15300083,15302234,15302555,15302770,15303187,15308310,15311598	15272525,15273373,15276326,15276902,15278222,15280981,15281364,15281636,15285211,15288901,15289752,15290093,15290307,15291067,15291639,15291973,15292612,15295261,15295830,15296219,15296490,15297799,15298149,15298805,15299159,15299985,15300239,15302468,15302678,15303109,15303330,15308389,15311806	nan	NOTCH3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348	APOE;NM_000041.4	19	+	45409052	45412507	45409052	45412507	4	45409052,45409858,45411016,45411789	45409098,45409924,45411209,45412507	nan	APOE	nan	nan	0,0,0,0
1756	DMD;NM_004006.3	X	-	31140035	33229666	31140035	33229666	79	31140035,31144758,31152218,31164407,31165391,31187559,31190464,31191655,31196048,31196785,31198486,31200854,31222077,31224698,31227614,31241163,31279071,31341714,31366672,31462597,31496222,31497099,31514904,31525397,31645789,31676106,31697491,31747747,31792076,31838091,31854834,31893304,31947712,31950196,31986455,32235032,32305645,32328198,32360216,32361250,32364059,32366522,32380904,32382698,32383136,32398626,32404426,32407617,32408187,32429868,32456357,32459296,32466572,32472778,32481555,32482702,32486614,32490280,32503035,32509393,32519871,32536124,32563275,32583818,32591646,32591861,32613873,32632419,32662248,32663080,32715986,32717228,32827609,32834584,32841411,32862899,32867844,33038255,33229398	31140047,31144790,31152311,31164531,31165635,31187718,31190530,31191721,31196087,31196922,31198598,31201021,31222235,31224784,31227816,31241238,31279133,31341775,31366751,31462744,31496491,31497220,31515061,31525570,31645979,31676261,31697703,31747865,31792309,31838200,31854936,31893490,31947862,31950344,31986631,32235180,32305818,32328393,32360399,32361403,32364197,32366645,32381075,32382827,32383316,32398797,32404582,32407791,32408298,32430030,32456507,32459431,32466755,32472949,32481711,32482816,32486827,32490426,32503216,32509635,32519959,32536248,32563451,32583998,32591754,32591963,32613993,32632570,32662430,32663269,32716115,32717410,32827728,32834757,32841504,32862977,32867937,33038317,33229666	nan	DMD	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158	F9;NM_000133.4	X	+	138612897	138644230	138612897	138644230	8	138612897,138619168,138619520,138623234,138630521,138633220,138642899,138643682	138613011,138619332,138619545,138623348,138630650,138633423,138643014,138644230	nan	F9	nan	nan	0,0,0,0,0,0,0,0
4534	MTM1;NM_000252.3	X	+	149737070	149840068	149737070	149840068	15	149737070,149761066,149764961,149767055,149783061,149787510,149807415,149809741,149814155,149818188,149826293,149828136,149828843,149831905,149839900	149737112,149761139,149765034,149767150,149783172,149787612,149807499,149809891,149814344,149818374,149826500,149828229,149828957,149832082,149840068	nan	MTM1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
