#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
1893	ECM1;NM_001202858.1	1	+	150480680	150485948	150480680	150485948	10	150480680,150482001,150482131,150482305,150482572,150483346,150483927,150484822,150485195,150485707	150480760,150482062,150482237,150482483,150482663,150483679,150484312,150485053,150485293,150485948	nan	ECM1	nan	nan	0,0,0,0,0,0,0,0,0,0
3918	LAMC2;NM_005562.2	1	+	183155482	183212540	183155482	183212540	23	183155482,183177010,183184582,183187519,183189954,183191218,183192264,183194737,183195827,183196644,183197503,183200090,183201316,183201781,183203496,183204704,183205589,183206481,183207436,183208493,183209169,183209421,183212276	183155571,183177209,183184728,183187628,183190101,183191351,183192464,183194860,183196056,183196837,183197759,183200243,183201483,183201997,183203586,183204870,183205744,183206644,183207561,183208703,183209338,183209531,183212540	nan	LAMC2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317	PKP1;NM_000299.3	1	+	201252825	201297969	201252825	201297969	14	201252825,201263064,201282288,201285675,201286694,201287740,201288938,201289389,201291100,201292135,201293550,201294063,201294876,201297884	201253037,201263178,201282693,201285830,201286912,201287928,201289011,201289514,201291266,201292322,201293714,201294260,201294971,201297969	nan	PKP1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914	LAMB3;NM_000228.2	1	-	209788610	209824294	209788610	209824294	22	209788610,209789810,209790749,209791246,209791791,209795875,209796321,209796844,209797179,209798987,209800206,209800722,209801374,209803076,209803954,209805922,209806409,209807786,209811247,209811873,209823303,209824256	209788757,209789974,209790936,209791398,209792009,209796030,209796529,209797075,209797350,209799376,209800328,209800929,209801540,209803275,209804085,209806126,209806483,209807988,209811331,209811998,209823468,209824294	nan	LAMB3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655	ITGA6;NM_001079818.2	2	+	173292511	173368985	173292511	173368985	25	173292511,173330261,173332203,173333847,173335696,173338777,173339651,173340319,173341117,173344363,173344712,173349504,173349843,173351745,173351986,173352269,173352450,173352683,173352848,173354207,173355746,173355943,173356147,173362697,173368813	173292703,173330396,173332293,173334113,173335838,173338998,173339855,173340418,173341246,173344472,173344784,173349675,173349997,173351871,173352186,173352363,173352540,173352771,173352961,173354391,173355855,173356064,173356256,173362833,173368985	nan	ITGA6	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294	COL7A1;NM_000094.3	3	-	48601833	48632597	48601833	48632597	118	48601833,48602210,48602536,48602837,48603063,48603694,48603937,48604087,48604334,48604555,48605001,48605137,48605265,48605517,48605926,48606211,48606802,48607019,48607152,48607307,48607561,48607702,48607892,48608066,48608288,48608528,48608670,48609428,48609554,48609807,48609930,48610098,48610289,48610448,48610601,48610743,48610940,48611117,48611282,48611689,48611915,48612104,48612224,48612491,48612634,48612766,48613053,48613294,48613676,48613827,48613949,48614103,48614311,48614419,48615748,48615880,48616346,48616624,48616796,48616907,48617015,48617212,48617458,48617727,48618008,48618309,48618549,48618687,48618875,48619000,48619133,48619338,48619750,48619905,48620036,48620440,48620554,48620820,48620983,48621145,48621327,48621462,48621725,48621912,48622161,48622337,48622463,48622984,48623117,48623257,48623367,48623501,48623759,48623990,48624399,48624617,48624847,48625220,48625709,48626069,48626297,48626754,48627026,48627640,48627886,48628100,48628891,48629100,48629325,48629529,48629778,48629997,48630202,48630529,48630783,48630964,48631795,48632502	48601860,48602418,48602639,48602934,48603106,48603753,48604001,48604175,48604461,48604628,48605074,48605201,48605329,48605608,48605972,48606293,48606884,48607086,48607198,48607353,48607616,48607772,48607938,48608148,48608406,48608598,48608716,48609483,48609609,48609859,48609976,48610177,48610380,48610494,48610674,48610786,48610995,48611163,48611328,48611744,48611988,48612159,48612303,48612564,48612680,48612977,48613186,48613340,48613734,48613873,48613995,48614209,48614357,48614465,48615803,48615953,48616392,48616715,48616842,48616953,48617106,48617252,48617495,48617782,48618090,48618364,48618595,48618778,48618921,48619070,48619197,48619381,48619796,48619951,48620091,48620486,48620609,48620866,48621053,48621218,48621391,48621499,48621813,48621994,48622207,48622383,48622554,48623057,48623172,48623294,48623413,48623684,48623916,48624127,48624546,48624774,48624992,48625377,48625842,48626226,48626433,48626908,48627156,48627794,48628022,48628254,48629030,48629260,48629452,48629686,48629905,48630137,48630376,48630701,48630887,48631134,48631986,48632597	nan	COL7A1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54800	KLHL24;NM_001349427.1	3	+	183368139	183397079	183368139	183397079	7	183368139,183381240,183382703,183384896,183388816,183390078,183396868	183369069,183381435,183382832,183384981,183389015,183390277,183397079	nan	KLHL24	nan	nan	0,0,0,0,0,0,0
8626	TP63;NM_003722.4	3	+	189349299	189612296	189349299	189612296	14	189349299,189455523,189456425,189526055,189582015,189584465,189585616,189586363,189587107,189590642,189604177,189607123,189608572,189611989	189349371,189455662,189456568,189526320,189582212,189584591,189585736,189586510,189587200,189590789,189604345,189607278,189608676,189612296	nan	TP63	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832	DSP;NM_004415.3	6	+	7542143	7586116	7542143	7586116	24	7542143,7555945,7558343,7559453,7562879,7563963,7565586,7566604,7567581,7568008,7568664,7569413,7570664,7571610,7572069,7574313,7574884,7575522,7576521,7577186,7578006,7578691,7579502,7582869	7542323,7556058,7558502,7559638,7563018,7564024,7565758,7566719,7567687,7568144,7568827,7569578,7570801,7571822,7572306,7574490,7575033,7575726,7576694,7577280,7578124,7578800,7581807,7586116	nan	DSP	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667	DST;NM_001723.5	6	-	56480309	56507591	56480309	56507591	24	56480309,56482778,56489322,56489949,56491996,56492791,56494042,56495037,56496003,56496675,56497646,56498924,56499254,56499593,56500381,56501349,56504051,56504242,56504488,56504721,56504935,56506739,56507202,56507414	56482221,56485518,56489431,56490067,56492090,56492964,56494246,56495186,56496192,56496843,56497840,56499061,56499419,56499756,56500517,56501455,56504166,56504414,56504576,56504860,56505408,56506904,56507306,56507591	nan	DST	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5339	PLEC;NM_201380.3	8	-	144990339	145024879	144990339	145024879	32	144990339,144996666,145000946,145001139,145001414,145001572,145002016,145003265,145003576,145003808,145004098,145004306,145004546,145005696,145006099,145006292,145006562,145006797,145006955,145007359,145008160,145008480,145008797,145008972,145009173,145009360,145010010,145011141,145011327,145012313,145012793,145024346	144996568,145000057,145001055,145001254,145001508,145001939,145002165,145003454,145003744,145004002,145004235,145004471,145004709,145005832,145006205,145006407,145006734,145006885,145007284,145007524,145008264,145008618,145008903,145009102,145009290,145009486,145010187,145011244,145011415,145012413,145012865,145024879	nan	PLEC	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688	ITGB1;NM_133376.2	10	-	33190492	33224491	33190492	33224491	15	33190492,33197290,33199145,33200370,33200808,33208807,33209167,33211179,33211562,33212507,33214793,33217016,33218744,33221437,33224414	33190568,33197467,33199388,33200603,33201057,33209017,33209318,33211279,33211668,33212673,33215042,33217197,33218977,33221533,33224491	nan	ITGB1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308	COL17A1;NM_000494.3	10	-	105791987	105840436	105791987	105840436	55	105791987,105792426,105792658,105792990,105793697,105794373,105795015,105795226,105796244,105796797,105797388,105798158,105798823,105799197,105799360,105799725,105800103,105800817,105801055,105801237,105802172,105803253,105803577,105805510,105806499,105807491,105807821,105809161,105809841,105810373,105810600,105811233,105811907,105812783,105813672,105813844,105814733,105815124,105815534,105816727,105817898,105819390,105819871,105821157,105822010,105823499,105824190,105830178,105831784,105832962,105833936,105836053,105837174,105838294,105840374	105792053,105792517,105792731,105793138,105794097,105794530,105795136,105795326,105796395,105796876,105797536,105798291,105798884,105799282,105799403,105799762,105800173,105800881,105801107,105801301,105802218,105803344,105803623,105805556,105806536,105807573,105807867,105809234,105809887,105810419,105810664,105811279,105811980,105812898,105813745,105813881,105814770,105815164,105815766,105816935,105817953,105819481,105820043,105821236,105822092,105823581,105824359,105830332,105831842,105833008,105833994,105836192,105837289,105838349,105840436	nan	COL17A1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977	CD151;NM_004357.4	11	+	836064	838197	836064	838197	7	836064,836245,836763,837244,837454,837936,838127	836158,836447,836848,837359,837623,838033,838197	nan	CD151	nan	nan	0,0,0,0,0,0,0
79026	AHNAK;NM_024060.3	11	-	62201350	62303575	62201350	62303575	4	62201350,62259198,62302469,62303411	62201368,62259308,62302667,62303575	nan	AHNAK	nan	nan	0,0,0,0
23086	EXPH5;NM_015065.2	11	-	108380258	108464268	108380258	108464268	6	108380258,108388956,108398857,108409745,108412373,108464139	108385607,108389105,108398916,108409918,108412544,108464268	nan	EXPH5	nan	nan	0,0,0,0,0,0
3852	KRT5;NM_000424.3	12	-	52908720	52914085	52908720	52914085	9	52908720,52909576,52910415,52910885,52911368,52911675,52911881,52912724,52913520	52909029,52909621,52910646,52911021,52911543,52911781,52911952,52912949,52914085	nan	KRT5	nan	nan	0,0,0,0,0,0,0,0,0
9333	TGM5;NM_201631.3	15	-	43525383	43559052	43525383	43559052	13	43525383,43525746,43526961,43527661,43531009,43531355,43533044,43544951,43545698,43548760,43552244,43552592,43559032	43525547,43525890,43527132,43528040,43531259,43531469,43533193,43545139,43545837,43548889,43552500,43552782,43559052	nan	TGM5	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
3861	KRT14;NM_000526.4	17	-	39738681	39743091	39738681	39743091	8	39738681,39739340,39739481,39739797,39740006,39740503,39741221,39742556	39738789,39739397,39739712,39739933,39740178,39740670,39741314,39743091	nan	KRT14	nan	nan	0,0,0,0,0,0,0,0
